,BuildingID,ViolationID
20958,33385,2
47954,810796,2
34257,494527,2
2405,117122,2
53577,934240,2
57050,996890,2
53579,934292,2
29819,415808,2
29122,403270,2
24154,357562,2
29125,40334,2
9217,205498,2
20973,334119,2
53586,934425,2
24173,357658,2
2387,117101,2
20873,333074,2
24190,357719,2
53552,93385,2
20894,333229,2
2352,117021,2
24185,357690,2
9234,205615,2
47939,810753,2
20884,333133,2
37556,577069,2
20883,333132,2
9235,205617,2
20879,333118,2
9236,205620,2
48942,822589,2
9237,205625,2
53554,93388,2
9231,205588,2
20905,333339,2
34237,49406,2
24183,357689,2
9228,205575,2
20911,333364,2
9227,205571,2
24182,357684,2
37565,57739,2
2365,117058,2
29104,40286,2
47947,810773,2
37561,57729,2
53559,934008,2
47948,810775,2
20928,33343,2
53509,933287,2
37677,579783,2
20604,33042,2
20660,331132,2
20667,331178,2
24293,358424,2
53453,932603,2
37795,583932,2
24294,358433,2
24295,358439,2
20659,331129,2
20649,330967,2
24301,358495,2
2234,116704,2
20653,33099,2
29085,402050,2
24304,358514,2
37808,5846,2
2245,116721,2
55159,965022,2
2248,11673,2
53457,932675,2
24287,35839,2
55157,96465,2
37783,58349,2
20683,331299,2
24282,358307,2
53460,932718,2
53461,932722,2
9318,205925,2
4274,131214,2
20691,331431,2
37772,582830,2
20693,331434,2
24275,358232,2
37811,58489,2
7936,18690,2
20700,331472,2
29866,416387,2
29078,40175,2
47872,810524,2
24320,358637,2
4289,131376,2
20618,330781,2
53435,932265,2
37847,586849,2
4281,131309,2
9339,206006,2
24332,358672,2
48974,823027,2
24338,35870,2
55169,965331,2
4294,131414,2
116,1003271,2
47875,810527,2
37830,58603,2
20630,330835,2
37828,585859,2
20632,33087,2
37826,58583,2
24316,358614,2
34127,491777,2
20635,33090,2
24311,358579,2
24308,35857,2
20640,330952,2
29861,416329,2
53444,932406,2
4283,131328,2
4282,131313,2
20697,331453,2
29856,416205,2
37678,579840,2
24244,357981,2
20750,331946,2
34190,492872,2
53494,933162,2
55140,9615,2
29843,416097,2
2274,116813,2
9277,205767,2
37717,5813,2
9284,205791,2
47907,810633,2
9286,205794,2
112,100318,2
55144,96232,2
37714,581154,2
53497,933193,2
57038,99672,2
34191,492873,2
24237,35792,2
47914,810653,2
37692,58032,2
4236,130860,2
4235,13086,2
53503,933223,2
20755,331966,2
4232,130845,2
4229,130830,2
20758,332,2
24235,357915,2
20760,33204,2
29097,402669,2
24232,357900,2
20735,331834,2
34181,49283,2
9307,205904,2
24274,358231,2
37747,58210,2
34168,49266,2
4261,131130,2
20709,331536,2
9305,205901,2
7937,186913,2
34164,492593,2
20732,33181,2
37757,582419,2
29089,402151,2
20703,331476,2
37761,58246,2
20702,331475,2
20701,331474,2
24267,358191,2
4257,131089,2
2264,116797,2
29850,41618,2
34172,49273,2
48962,822919,2
29849,416122,2
24261,358134,2
20724,331761,2
7943,18700,2
20728,331785,2
29093,40229,2
48959,822848,2
34179,49282,2
37724,5815,2
47901,810622,2
37721,58143,2
54943,956499,2
21686,339584,2
53931,940608,2
35774,527925,2
35762,527559,2
35764,527570,2
54396,947216,2
35013,51153,2
23419,351687,2
22522,346379,2
8224,190239,2
54751,953613,2
35776,52795,2
35777,527959,2
35782,528090,2
8576,19578,2
29442,40985,2
35787,528262,2
23416,351675,2
35022,511637,2
23539,352361,2
35741,527061,2
29573,412521,2
35733,52689,2
35032,511858,2
22568,34667,2
8236,190375,2
35028,511719,2
8559,19552,2
22546,346498,2
35743,527120,2
54748,953562,2
54407,94735,2
22555,346563,2
3292,122053,2
22552,346509,2
35788,52827,2
8582,19587,2
35004,511498,2
35825,52913,2
34993,511446,2
8219,190204,2
34992,511438,2
54371,946906,2
54763,953908,2
3342,12232,2
2862,1194,2
8586,19592,2
8604,196066,2
34985,511338,2
34984,511333,2
8608,19611,2
35833,529277,2
22474,346214,2
22495,346310,2
2864,119409,2
35811,529022,2
22496,346314,2
35809,528947,2
35808,528929,2
22497,346315,2
22504,346327,2
54377,946953,2
34998,511466,2
48481,8167,2
3325,122189,2
35797,52846,2
35796,528439,2
3324,122188,2
35793,528394,2
48709,81927,2
35731,526858,2
57155,999263,2
57156,999279,2
22642,34704,2
22672,347188,2
22670,347186,2
48523,817086,2
35059,51232,2
29456,410189,2
57162,999461,2
57161,999436,2
35683,52507,2
35057,51224,2
8522,194795,2
35678,525,2
8523,194804,2
35680,525033,2
23385,351482,2
2893,11967,2
8513,194661,2
35663,524682,2
22679,347198,2
35660,524625,2
23377,351397,2
35658,524574,2
35656,524515,2
35655,52448,2
3261,121577,2
54444,947986,2
22721,347272,2
54729,952607,2
35645,523938,2
23371,351356,2
54445,947993,2
23364,351332,2
22639,34702,2
35054,5122,2
8547,19533,2
3274,12185,2
3272,121775,2
35707,525871,2
48693,81899,2
35711,525957,2
35044,512013,2
29567,412447,2
57158,999315,2
2889,119646,2
23399,351591,2
54419,947566,2
48507,816920,2
48506,81692,2
35036,511896,2
35727,52677,2
8531,19494,2
35704,52585,2
54429,947772,2
57160,999394,2
22618,346926,2
35700,525830,2
22619,346929,2
35698,525829,2
48515,8170,2
54432,947821,2
35694,525774,2
54433,947823,2
54737,953045,2
29565,412373,2
35688,525509,2
35687,525380,2
23388,351501,2
54362,946810,2
22470,346206,2
34982,5113,2
8670,196999,2
54790,95431,2
23483,352072,2
54291,946042,2
23484,352076,2
23485,3521,2
22353,345227,2
22351,345219,2
54283,945968,2
35970,532454,2
34927,51044,2
35974,532678,2
54287,946008,2
35976,53272,2
8673,19708,2
54293,946059,2
35960,532424,2
54294,946062,2
23481,352068,2
54295,946067,2
54296,946072,2
22366,345428,2
35953,532207,2
8669,19699,2
54299,946108,2
8668,19698,2
29391,40898,2
35947,53186,2
8661,19690,2
22374,345511,2
48733,81967,2
54785,954210,2
8679,197182,2
54282,945964,2
57143,99886,2
54264,945754,2
36004,534114,2
8692,197454,2
23523,352219,2
54269,945811,2
3454,123232,2
8693,197456,2
23535,35230,2
48425,815684,2
3456,12324,2
23538,35236,2
29385,408807,2
36023,534720,2
36024,534908,2
3460,12330,2
22340,345101,2
23503,352178,2
8188,18975,2
22342,345122,2
34917,510360,2
8189,189755,2
22346,345176,2
8687,197352,2
35993,533801,2
35990,533629,2
35989,533527,2
54277,945944,2
35987,533214,2
29601,41310,2
2839,119316,2
3446,123121,2
35983,532980,2
35941,53179,2
34939,510530,2
29583,412699,2
34959,510661,2
8630,196315,2
54340,946516,2
35870,53026,2
54777,954075,2
22443,346067,2
22441,34604,2
22440,346036,2
35890,530654,2
22438,346026,2
34956,510647,2
2851,119356,2
22431,345993,2
54335,946463,2
3392,122809,2
54342,946559,2
8628,196292,2
34964,51078,2
34965,51081,2
8627,19629,2
57148,99901,2
8622,19622,2
8621,196216,2
48718,81937,2
23444,351913,2
22460,346160,2
8615,196147,2
34979,511255,2
35844,529522,2
34980,511257,2
54361,946803,2
35839,529371,2
35888,530631,2
8207,19000,2
35936,53167,2
3420,123030,2
8647,19666,2
22403,34569,2
3415,122998,2
8648,196676,2
48444,815913,2
35922,531422,2
3427,123067,2
29419,40952,2
22389,345590,2
34942,51054,2
22383,345577,2
35933,531616,2
2849,119351,2
57144,998965,2
35916,531226,2
8646,19664,2
34945,510559,2
8205,189979,2
2850,119353,2
29410,40945,2
35909,531098,2
3405,122934,2
54323,946338,2
35905,53108,2
54781,95410,2
54780,954097,2
23463,352000,2
22422,345944,2
35896,530800,2
34951,510623,2
8637,196458,2
54446,948000,2
35640,52380,2
22725,34731,2
8367,192344,2
23112,349446,2
23105,34937,2
35209,514850,2
54658,951019,2
2969,120308,2
8297,19125,2
54661,951154,2
35390,518242,2
54662,9512,2
35380,517998,2
35381,518042,2
3074,120704,2
8371,19242,2
2967,120286,2
54592,949378,2
23114,349454,2
23116,349470,2
23259,35021,2
3062,12064,2
35213,514959,2
54595,949463,2
23136,349512,2
54655,950819,2
23141,349526,2
35351,517580,2
8298,19126,2
23142,349537,2
35217,515,2
23151,349561,2
23156,349600,2
54599,949528,2
29479,410672,2
3080,120741,2
35339,517283,2
35428,519288,2
35418,519009,2
8287,191182,2
35421,519084,2
23074,34914,2
23073,349123,2
48592,817848,2
35432,519424,2
35392,518331,2
35434,519440,2
35173,513833,2
29477,410664,2
54678,9517,2
54679,951712,2
35168,51370,2
29526,411592,2
35416,518965,2
35182,514035,2
23080,3492,2
35411,51888,2
23276,350388,2
8383,192552,2
8379,192503,2
8377,192495,2
8375,192441,2
8295,19123,2
23086,349210,2
23264,350268,2
3082,120756,2
3081,120745,2
35394,518361,2
54666,951437,2
35341,517296,2
54602,949614,2
23062,349027,2
54646,950574,2
29509,411186,2
35278,516353,2
57185,999920,2
23204,349946,2
54631,950302,2
23247,35011,2
54647,9506,2
54623,950140,2
23248,350110,2
54628,95023,2
8310,19137,2
54648,95061,2
3014,120470,2
48629,818356,2
35274,516296,2
23236,350081,2
23234,350075,2
23233,350074,2
35267,516197,2
35266,516181,2
23218,350007,2
35250,515798,2
35262,516114,2
2993,120403,2
48639,818459,2
54642,950550,2
35258,515906,2
23223,35003,2
23224,35005,2
23225,350053,2
8318,19165,2
23189,34988,2
3019,120491,2
4,100004,2
35326,517084,2
35318,516962,2
48623,818285,2
48649,818592,2
23176,349723,2
48621,818236,2
35225,515385,2
3031,120576,2
54621,950133,2
8341,1921,2
3040,120593,2
35331,517130,2
35223,515289,2
23168,34966,2
35335,517174,2
54652,950727,2
8338,19204,2
23180,34975,2
35314,516926,2
29483,410796,2
35228,515569,2
35311,516885,2
23252,35012,2
35230,515610,2
48626,818307,2
35307,516873,2
35232,515649,2
35304,516848,2
8304,19129,2
35234,515674,2
54618,9501,2
54619,950117,2
54557,948956,2
35167,5137,2
35079,512546,2
54480,948408,2
3219,121322,2
54484,948453,2
22810,347614,2
48547,817284,2
8472,19381,2
54482,948438,2
48542,817225,2
35591,522385,2
35100,512764,2
54477,948398,2
3220,121326,2
29549,41185,2
35586,522309,2
22790,347553,2
54486,948475,2
54709,952295,2
35568,521828,2
35106,512829,2
8470,19374,2
8469,19370,2
48681,81887,2
48679,81885,2
22871,347776,2
8460,193593,2
22878,347784,2
22883,347792,2
2943,11998,2
29545,411760,2
35549,52133,2
8457,193566,2
35546,521207,2
2940,119959,2
29550,411864,2
22904,34788,2
3256,121563,2
35087,512604,2
8496,194151,2
22756,347411,2
35622,523480,2
35084,5126,2
3254,121535,2
35626,523525,2
35593,522413,2
35628,523575,2
35629,523588,2
35630,52360,2
35631,523616,2
8497,194188,2
29557,41218,2
54459,948146,2
35613,52327,2
3241,121508,2
2922,119854,2
54464,948171,2
3240,12149,2
35607,522901,2
54718,952399,2
29554,41205,2
3233,121425,2
3231,121387,2
54717,952397,2
54469,948192,2
35600,522790,2
22770,347450,2
22782,347481,2
29463,41028,2
8265,19092,2
35117,51301,2
35163,51369,2
8276,190996,2
35470,519850,2
35471,51988,2
2958,120171,2
8280,191048,2
8277,19100,2
2956,120167,2
23302,35083,2
54529,948800,2
35481,520,2
57175,999623,2
10,100016,2
3131,120973,2
54532,948803,2
8416,19296,2
3121,120938,2
23042,348666,2
54544,948870,2
35465,519682,2
35464,519681,2
8400,192799,2
23043,348690,2
35460,519672,2
3118,120928,2
54547,948894,2
29531,41162,2
23052,348831,2
8392,192664,2
35452,519643,2
48586,81781,2
23056,34894,2
54555,948953,2
35151,513530,2
54528,948797,2
57170,999598,2
2952,120150,2
54512,948742,2
22948,34818,2
35128,5133,2
22944,348151,2
35127,51328,2
48567,817462,2
54510,948740,2
23304,350875,2
29541,411724,2
54508,948722,2
3166,121109,2
35122,5131,2
3176,12121,2
2944,12,2
54513,948744,2
22952,348231,2
3161,121087,2
23336,351121,2
3154,121039,2
35510,520357,2
22961,348410,2
23327,351098,2
11,1000170,2
54520,948766,2
35137,51335,2
22966,348462,2
35503,520276,2
23314,350995,2
23308,350900,2
29473,410629,2
54690,951771,2
8697,19751,2
36028,535159,2
29712,41431,2
54036,94193,2
36515,549053,2
36516,549076,2
36517,549084,2
21871,340898,2
48258,812352,2
36521,549139,2
23702,353569,2
21875,34091,2
21869,340888,2
34698,505,2
36527,549369,2
36529,5494,2
21867,340868,2
54033,941875,2
36514,549044,2
21876,34092,2
2816,11923,2
21886,341025,2
8883,199878,2
34707,505218,2
36495,54884,2
2670,118854,2
54045,942141,2
54044,942111,2
21885,34101,2
48261,812415,2
23699,353530,2
21884,341,2
8096,188697,2
36505,549004,2
34704,505162,2
8886,19998,2
21865,340860,2
48255,812342,2
36540,549833,2
36572,550877,2
29292,4073,2
54019,94181,2
36568,55070,2
54018,941803,2
48247,812274,2
36571,550808,2
54907,955984,2
2655,1188,2
48245,812268,2
36576,55097,2
8899,200247,2
29291,40728,2
36580,551064,2
36581,55107,2
21835,340639,2
29296,40741,2
2649,11874,2
34679,504670,2
23715,353644,2
36560,550472,2
34681,504674,2
36557,5504,2
2651,118763,2
36553,550191,2
48252,812293,2
8890,200042,2
34686,50472,2
48807,820684,2
36546,549932,2
23710,353623,2
36542,549879,2
54893,955873,2
34710,505233,2
21899,341144,2
36431,547099,2
29313,40765,2
8104,188742,2
21948,341980,2
3701,126643,2
48280,812533,2
36430,547097,2
8853,199514,2
8855,199542,2
36434,54713,2
36435,547142,2
23671,353242,2
34734,505912,2
54067,942444,2
21940,341811,2
21954,342040,2
36421,546681,2
36420,546670,2
8848,19915,2
29321,40776,2
36417,54662,2
8844,199019,2
36415,5464,2
21958,34209,2
8841,198967,2
34742,506216,2
34743,506255,2
29325,4078,2
36408,546207,2
54081,942770,2
54876,95547,2
3684,126313,2
21939,3418,2
21937,341789,2
34715,505363,2
36475,548362,2
36468,548147,2
23691,35346,2
54886,955806,2
29301,4075,2
54054,9422,2
21920,34150,2
29670,41400,2
3712,126758,2
21916,341481,2
54889,955842,2
8880,199779,2
23694,353480,2
3728,12706,2
21909,341435,2
3721,12699,2
36466,548025,2
21925,341566,2
36464,548,2
36463,547982,2
57110,998049,2
23686,353398,2
3717,12679,2
21931,341601,2
8862,199582,2
23684,353362,2
36454,54766,2
36452,547579,2
54060,942270,2
8860,199571,2
36447,54741,2
21934,34169,2
21824,340524,2
8088,188580,2
2647,118693,2
23801,354310,2
36703,55423,2
36705,554236,2
21750,340061,2
21747,340050,2
21744,340039,2
8942,201388,2
21734,339835,2
21713,33979,2
36715,55444,2
23803,354315,2
8077,18839,2
29700,414180,2
23807,354342,2
21722,339813,2
54929,956164,2
53960,940975,2
8939,20136,2
3801,127963,2
55,1001731,2
48823,820953,2
48214,812103,2
23784,354188,2
36687,553630,2
23777,354133,2
34631,504138,2
3794,127910,2
36677,553371,2
36676,553367,2
3790,1279,2
29695,414131,2
57102,997895,2
29247,406765,2
36727,5549,2
23768,35408,2
2611,118545,2
21699,33964,2
23826,354442,2
36757,555935,2
21697,339629,2
21695,339604,2
3833,128206,2
36763,55607,2
34605,503748,2
3834,128223,2
36766,556187,2
48192,811940,2
23829,354462,2
36769,556254,2
8066,18828,2
23824,354434,2
3831,128203,2
36750,555624,2
36749,55561,2
23822,354427,2
21702,33973,2
53941,94072,2
3825,128125,2
23820,354408,2
36741,555260,2
36739,555189,2
21705,339743,2
3820,12809,2
21706,339745,2
29246,406764,2
3819,12808,2
36732,554994,2
23771,354105,2
21771,340115,2
3753,12749,2
48236,812205,2
23723,35367,2
36607,55171,2
36608,55173,2
21800,340329,2
36612,551798,2
21798,340302,2
54001,941593,2
36625,552040,2
8912,20076,2
23727,353711,2
21793,340257,2
21790,34020,2
23729,35376,2
3768,12763,2
21805,340345,2
36604,55162,2
36603,551614,2
21806,340350,2
34665,50437,2
29683,414093,2
36599,55147,2
21814,340409,2
29289,40724,2
34668,504437,2
34669,504447,2
8905,20051,2
36592,55132,2
36591,551316,2
54008,941639,2
34672,504469,2
36587,551291,2
48233,812194,2
36626,55205,2
36669,553168,2
23756,354000,2
3776,12767,2
48224,812155,2
3782,127799,2
23754,354,2
36657,55299,2
36659,553066,2
23759,354029,2
23731,353792,2
34640,504233,2
36663,55312,2
21774,340147,2
53978,94123,2
29693,414125,2
53977,941194,2
23750,35395,2
53987,941359,2
36648,552674,2
36646,552649,2
3773,12766,2
29686,414101,2
36640,552403,2
48816,820821,2
2633,118645,2
36637,552366,2
54918,9561,2
8914,200825,2
2637,118655,2
36632,552236,2
21787,34019,2
36629,55212,2
36628,552101,2
29326,40782,2
36401,5460,2
23658,35321,2
54830,955138,2
8755,198099,2
34852,509292,2
8756,1981,2
8159,189552,2
34850,509250,2
54204,944561,2
34846,508983,2
36166,53824,2
57128,99850,2
36158,538151,2
57126,99844,2
8157,189543,2
29632,413409,2
22149,343464,2
3516,12430,2
36143,537908,2
22182,343835,2
36141,5379,2
23576,352661,2
54828,955045,2
8751,19808,2
54212,944685,2
29628,413400,2
8167,189597,2
34859,509539,2
8748,198024,2
34861,509549,2
36128,537496,2
34863,509552,2
29364,408525,2
30,100102,2
22148,343439,2
48367,81454,2
22196,343909,2
48763,819999,2
8776,198201,2
34826,508507,2
36198,539007,2
23591,352713,2
8777,19822,2
36201,539057,2
54181,9441,2
48757,819911,2
3541,124700,2
22108,343073,2
3545,124717,2
36208,539269,2
34822,508436,2
48354,814372,2
22119,343253,2
23590,3527,2
54185,944129,2
34829,508598,2
36187,53864,2
36186,53863,2
57125,99843,2
54189,94429,2
22126,34332,2
54190,94430,2
22127,343321,2
54842,955243,2
22131,343364,2
29633,41346,2
54841,955235,2
2763,1191,2
48365,814516,2
25,100095,2
22197,343910,2
23596,35281,2
29380,408789,2
48410,81540,2
3472,123390,2
34895,51007,2
36053,535906,2
36055,535947,2
36056,536033,2
36058,536193,2
54241,945133,2
36060,536212,2
54804,95446,2
54805,954550,2
22300,344577,2
36064,53632,2
29611,413243,2
36048,53585,2
34897,5101,2
29607,413169,2
3466,123364,2
22311,344745,2
36043,535743,2
22313,34478,2
36041,53571,2
22314,34479,2
36039,535686,2
36038,535613,2
54254,945415,2
22316,344800,2
57138,998724,2
22317,34481,2
54256,945469,2
3465,123348,2
34892,510024,2
48740,819818,2
54821,95499,2
36104,537084,2
8179,18970,2
36098,53691,2
29373,40875,2
36101,53695,2
36102,536974,2
8729,197930,2
34877,509857,2
2796,119163,2
34874,509832,2
8736,197957,2
54815,95491,2
2782,119137,2
22210,344000,2
8173,18962,2
36094,536808,2
22231,344189,2
22232,344192,2
3491,123619,2
3489,123604,2
22235,344200,2
22240,344253,2
23567,352618,2
22268,344358,2
36081,536654,2
36080,53664,2
3481,1235,2
3480,12349,2
8711,19776,2
34884,5099,2
8710,197728,2
2793,119158,2
36212,539317,2
22105,343031,2
54087,942861,2
48313,81295,2
48320,813301,2
48319,813299,2
54864,955395,2
48317,813252,2
29347,408207,2
8820,198733,2
36339,543548,2
3636,125676,2
8128,189099,2
8127,189093,2
48309,812792,2
8827,198783,2
36345,543893,2
3633,125667,2
36329,543218,2
3615,125553,2
36327,543082,2
36326,54302,2
36324,542897,2
22018,342467,2
36320,542727,2
36318,542598,2
48778,82023,2
22023,342512,2
45,1001574,2
34778,507336,2
22026,342519,2
36312,542297,2
34780,507453,2
23626,353104,2
29644,413649,2
36347,54396,2
21997,34237,2
36302,54208,2
36389,54555,2
48299,812592,2
48297,812589,2
34754,506696,2
36384,545394,2
3674,126237,2
54094,943,2
34751,506647,2
34766,506963,2
54093,942946,2
34750,506646,2
54091,942906,2
8116,18889,2
48294,812581,2
36396,545801,2
23649,353181,2
36375,54490,2
36374,544817,2
34759,506767,2
2702,118979,2
54105,943070,2
54106,943084,2
54107,943085,2
54108,943105,2
3660,12587,2
23648,353171,2
3656,125753,2
48303,812602,2
21988,342310,2
36356,544167,2
48306,812641,2
21995,342368,2
36303,54210,2
57119,998343,2
48352,814345,2
36243,540045,2
23604,352886,2
8787,19836,2
3569,125004,2
3574,125013,2
22081,342816,2
22080,342815,2
3580,12502,2
3581,125025,2
22075,342803,2
36247,54011,2
34810,508132,2
22074,342802,2
36250,54025,2
23607,352929,2
34813,508344,2
23602,352858,2
36234,539949,2
8786,19835,2
22094,342906,2
36230,539760,2
38,1001365,2
48345,814327,2
8146,189339,2
8783,198332,2
22098,342926,2
36221,539481,2
36220,53946,2
48350,814335,2
22100,342976,2
23598,352820,2
48766,820016,2
22071,342790,2
3583,125027,2
22038,34257,2
36286,54152,2
36279,541237,2
2730,119039,2
3598,12520,2
36283,541336,2
34796,507674,2
36285,541467,2
2721,119030,2
29638,413508,2
54854,955353,2
8805,198622,2
34790,507656,2
22043,342598,2
36294,541826,2
22041,342582,2
22055,342739,2
34799,507692,2
22056,342741,2
48336,81416,2
48337,81422,2
22061,342749,2
22064,342754,2
34802,50775,2
23614,353024,2
36268,540863,2
29639,413578,2
8795,198494,2
3592,12515,2
36263,540738,2
36262,540724,2
36261,5407,2
36260,540658,2
53264,930058,2
7228,177754,2
47776,8102,2
9969,212434,2
18751,312938,2
56938,994860,2
9966,212403,2
9961,212341,2
52688,9155,2
33958,488236,2
9959,21229,2
39481,633467,2
56939,994864,2
47401,808855,2
39477,633444,2
205,100701,2
172,1005313,2
52693,91559,2
18756,312973,2
55491,968504,2
39472,6334,2
4900,139978,2
47403,80886,2
33090,46384,2
4890,139902,2
18759,312979,2
17874,30525,2
9953,212241,2
39464,633311,2
18763,312999,2
33088,463804,2
10390,215733,2
39492,633521,2
55488,968493,2
39493,633522,2
4925,140137,2
7785,185428,2
52677,915131,2
28776,397581,2
17898,305498,2
10376,215658,2
18733,312882,2
52300,905367,2
39508,633799,2
17890,305416,2
24965,363541,2
39505,633701,2
18740,312898,2
39503,633646,2
47390,808805,2
18743,312904,2
5209,14521,2
47120,807874,2
9970,212438,2
28639,396763,2
4918,140088,2
28636,39672,2
18746,312915,2
17882,305311,2
52682,915177,2
55496,96868,2
39495,633550,2
52700,91571,2
39459,633238,2
18588,311665,2
39433,632973,2
52713,915894,2
39430,632935,2
4874,13978,2
1623,111968,2
18814,313461,2
39427,632894,2
39426,632891,2
30073,418867,2
33446,472548,2
25258,366323,2
17868,305198,2
28788,3978,2
24926,363301,2
4864,13960,2
5220,14534,2
1804,113462,2
1805,11349,2
39415,632736,2
39414,632717,2
4862,139594,2
9933,212057,2
49151,83019,2
39410,63265,2
9930,212027,2
5222,145350,2
7692,184216,2
47105,807846,2
47412,808899,2
52711,91588,2
47406,808868,2
18810,31345,2
39455,633230,2
4885,139888,2
9952,212229,2
18783,313192,2
33087,463723,2
30076,41889,2
55663,971536,2
1800,11341,2
28783,39775,2
18790,31327,2
40345,650813,2
40346,650843,2
39447,633174,2
18793,31330,2
28784,39776,2
55483,96838,2
18797,313381,2
55482,968367,2
52708,915822,2
1801,11344,2
39439,633116,2
7693,184226,2
10401,215823,2
40353,650938,2
24939,363378,2
17869,30521,2
33441,47232,2
39515,63390,2
33098,464105,2
4927,140159,2
39613,637027,2
47351,808636,2
52632,914020,2
4964,14086,2
39606,636928,2
204,10070,2
17924,30563,2
40293,650013,2
10036,21284,2
39604,6368,2
18628,311992,2
4963,140819,2
52635,914070,2
52636,914094,2
28756,397430,2
10035,212831,2
33377,470565,2
18635,312047,2
18639,312087,2
28758,397445,2
18645,312135,2
39589,63610,2
30102,419270,2
24990,363654,2
47358,808691,2
49169,83075,2
33108,464318,2
39580,6359,2
40286,649940,2
39614,637042,2
52673,9151,2
18620,311908,2
52613,913410,2
55531,969125,2
10053,213049,2
18592,311692,2
4979,14142,2
10051,212999,2
18597,311817,2
4976,141281,2
18600,311865,2
33361,470022,2
10050,212939,2
52620,913798,2
25003,363717,2
30109,419312,2
17933,305643,2
52623,913931,2
39629,6372,2
39627,637158,2
10043,212883,2
30107,419308,2
10042,212878,2
33366,470302,2
33112,464364,2
52317,905946,2
39620,6371,2
4967,14106,2
17927,305634,2
40295,650059,2
24987,363634,2
4952,140731,2
28759,39746,2
30204,420643,2
52656,914343,2
28769,397525,2
49164,830594,2
24977,363610,2
24976,363607,2
52659,914410,2
7777,185369,2
55503,968803,2
47124,807898,2
33408,471413,2
17906,305565,2
33411,471460,2
28774,397567,2
18711,312837,2
7781,185395,2
39530,634193,2
52667,914797,2
39527,634178,2
17905,305560,2
17904,305556,2
18716,312851,2
7782,1854,2
40313,650328,2
18726,312873,2
17903,30555,2
55659,971468,2
7699,184245,2
39549,634413,2
18699,312777,2
18688,312704,2
18664,31245,2
4951,140726,2
25241,36614,2
52645,914168,2
33391,470929,2
52311,905863,2
18672,312583,2
18673,312584,2
28763,397504,2
39566,63505,2
39565,63496,2
33397,47124,2
40298,650110,2
25244,36616,2
10368,215623,2
17914,3056,2
52309,905633,2
18689,312707,2
56931,994802,2
56932,99481,2
40303,6502,2
1787,113334,2
47127,807905,2
40305,65021,2
39552,634494,2
10005,21268,2
4859,13952,2
39407,63261,2
17859,305103,2
40406,652006,2
9876,211466,2
7802,185561,2
49133,829650,2
9872,21145,2
39241,629850,2
24845,36284,2
39238,629797,2
10431,215964,2
33521,474718,2
17801,30481,2
19030,315605,2
55450,968071,2
17800,304770,2
33061,46242,2
28604,396437,2
49128,82952,2
24836,362822,2
19036,315710,2
4792,138556,2
19041,315718,2
28831,39806,2
19043,315724,2
40415,652196,2
19050,315740,2
25271,36642,2
9862,21138,2
19052,315745,2
25269,366394,2
33065,46273,2
18991,314986,2
55671,971695,2
33505,474058,2
47091,807821,2
39277,63053,2
33070,46282,2
4812,13891,2
17818,304968,2
9888,211527,2
17816,30496,2
24849,362876,2
52258,904570,2
18998,315041,2
18999,315059,2
33510,474381,2
39267,630363,2
19005,315282,2
39264,630305,2
52792,919833,2
52793,919847,2
39261,6302,2
19007,315300,2
19015,315351,2
4806,138762,2
9884,211508,2
19016,315386,2
19017,315481,2
33068,462800,2
9880,211486,2
28833,398061,2
7810,185685,2
211,100770,2
4786,138474,2
39178,628918,2
49119,828963,2
49287,835850,2
39175,62889,2
24819,36269,2
55440,967954,2
4765,138264,2
4764,138229,2
1865,114117,2
49118,828897,2
39167,628827,2
39166,628815,2
39165,628811,2
40429,652800,2
40430,652801,2
19101,31594,2
4762,1382,2
30042,41847,2
19105,315958,2
55437,96793,2
39156,628603,2
1613,111954,2
28845,398177,2
30227,420793,2
47488,809080,2
9840,211161,2
39149,62855,2
33543,475354,2
49120,828971,2
19082,315825,2
4772,138368,2
9855,211311,2
52821,921394,2
39209,629268,2
24831,362780,2
1859,113916,2
24829,362769,2
1862,11398,2
39201,629176,2
30186,420542,2
52251,90441,2
33539,47509,2
7811,185692,2
19074,315797,2
19078,315815,2
5246,14551,2
39192,629059,2
17792,304715,2
52830,921509,2
52831,921512,2
19076,315803,2
33056,46229,2
40426,652798,2
39185,628993,2
39184,628990,2
17787,304677,2
52834,921736,2
24861,36296,2
18989,314939,2
9929,21202,2
18859,313923,2
18864,313949,2
1818,113597,2
52270,904790,2
33472,473167,2
10416,215898,2
39372,632066,2
1821,11364,2
39370,6320,2
33477,47343,2
9920,211859,2
4833,139100,2
52745,916716,2
52746,916717,2
39363,631920,2
18879,314030,2
49146,829977,2
39360,631905,2
39359,63190,2
52747,9168,2
39357,63188,2
9918,211823,2
1828,113682,2
18889,31409,2
18890,314097,2
52748,917051,2
52749,917075,2
47429,80895,2
17851,305069,2
56881,993689,2
210,100767,2
24905,36320,2
56883,993744,2
18836,313676,2
18839,313692,2
4855,13944,2
4854,13937,2
18842,313703,2
39399,632505,2
40365,65117,2
7690,184182,2
5229,145374,2
33456,47279,2
7789,185458,2
4847,139245,2
55472,96824,2
49148,830001,2
55471,968239,2
18846,313753,2
18853,313823,2
17856,305092,2
52736,916326,2
24907,36321,2
1621,111966,2
47423,808940,2
28791,39783,2
39383,632218,2
40371,651433,2
18858,313914,2
52751,91711,2
33079,463097,2
4828,139069,2
40377,65163,2
39311,63110,2
40387,651850,2
39310,6311,2
