BBL ,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Total Expenses
4006380025,"$597,036","$357,088","$954,124",$0,"$75,876",$0,"$31,612","$1,068,186","$492,225"
1003970007,"$596,842","$548,175","$1,145,017",$0,"$411,208",$0,"$1,977","$1,591,236","$742,985"
2028410050,"$596,802","$113,786","$710,588",$0,$0,$0,$0,"$720,675","$438,532"
3053570054,"$596,493",$0,"$596,493",$0,$0,$0,$0,"$599,493","$413,944"
1012350061,"$596,400","$2,156,343","$2,752,743",$0,$0,$0,$0,"$2,782,193","$1,356,642"
2044360027,"$596,248",$0,"$596,248",$0,$0,$0,"$30,148","$629,396","$315,463"
4012900054,"$596,112",$0,"$596,112",$0,$0,$0,$0,"$596,112","$370,580"
4050050006,"$595,665",$0,"$595,665",$0,$0,$0,$0,"$595,665","$241,699"
5000150001,"$595,543",$0,"$595,543",$0,$0,$0,$0,"$595,543","$255,273"
2031840061,"$595,277",$0,"$595,277",$0,$0,$0,$0,"$595,277","$341,546"
3076890056,"$595,027","$25,871","$620,898",$0,$0,$0,$0,"$620,898","$446,647"
2028720189,"$594,804",$0,"$594,804",$0,$0,$0,$0,"$613,857","$308,819"
2039340018,"$594,551",$0,"$594,551",$0,$0,$0,$0,"$594,551","$295,472"
3009250042,"$594,141",$0,"$594,141",$0,$0,$0,$0,"$594,141","$333,099"
3063180044,"$594,030",$0,"$594,030",$0,$0,$0,$0,"$594,030","$308,988"
1014120016,"$593,868",$0,"$593,868",$0,"$1,234,300",$0,$0,"$1,979,099","$440,730"
2046540007,"$593,856","$46,222","$640,078",$0,$0,$0,"$3,924","$648,374","$340,486"
3052080025,"$593,369",$0,"$593,369",$0,$0,$0,"$556,101","$1,149,470","$423,986"
3059280006,"$593,269","$149,690","$742,959",$0,$0,$0,$0,"$746,859","$564,389"
2033090031,"$592,862",$0,"$592,862",$0,$0,$0,$0,"$592,862","$439,151"
2032850001,"$592,499",$0,"$592,499",$0,$0,$0,"$271,296","$863,795","$343,056"
2032970001,"$592,485","$253,877","$846,362",$0,$0,$0,$0,"$869,349","$450,413"
1021760054,"$591,509","$36,000","$627,509","$66,271","$473,149",$0,"$99,504","$1,266,433","$553,513"
1007700045,"$591,022","$291,517","$882,539",$0,$0,$0,$0,"$882,539","$235,777"
2028760073,"$590,874",$0,"$590,874",$0,$0,$0,$0,"$593,612","$244,949"
2028650032,"$590,849",$0,"$590,849",$0,$0,$0,"$136,428","$749,216","$611,656"
2046460009,"$590,346",$0,"$590,346",$0,$0,$0,"$57,222","$647,568","$272,098"
1014390036,"$590,137",$0,"$590,137",$0,"$129,812",$0,$0,"$719,949","$175,420"
4015160049,"$590,130",$0,"$590,130",$0,$0,$0,$0,"$617,627","$270,324"
1022280037,"$589,925",$0,"$589,925",$0,$0,$0,$0,"$589,925","$332,934"
1015000065,"$589,819","$2,175,407","$2,765,226","$335,785",$0,$0,"$7,268","$3,142,646","$1,408,926"
2031520090,"$589,126",$0,"$589,126",$0,$0,$0,$0,"$589,126","$250,484"
4008430061,"$588,945",$0,"$588,945",$0,$0,$0,$0,"$588,945","$336,152"
2033240055,"$588,645",$0,"$588,645",$0,$0,$0,$0,"$588,645","$351,115"
1022180005,"$588,490",$0,"$588,490",$0,$0,$0,$0,"$588,490","$385,386"
2028410070,"$588,261",$0,"$588,261","$18,194",$0,$0,$0,"$606,455","$362,332"
2033040128,"$588,184",$0,"$588,184",$0,"$111,075",$0,$0,"$699,259","$371,121"
4012290034,"$588,012",$0,"$588,012",$0,$0,$0,$0,"$598,811","$453,678"
2033040185,"$586,783",$0,"$586,783","$29,142",$0,$0,$0,"$615,925","$387,779"
2030600045,"$586,763",$0,"$586,763",$0,$0,$0,$0,"$586,763","$321,905"
3024210016,"$586,314",$0,"$586,314",$0,$0,$0,$0,"$586,314","$131,036"
3014070043,"$586,296",$0,"$586,296",$0,$0,$0,$0,"$586,296","$365,336"
3011790076,"$586,126",$0,"$586,126",$0,$0,$0,$0,"$586,126","$290,986"
1021800020,"$586,113","$265,420","$851,533",$0,$0,$0,"$14,585","$872,483","$487,525"
1015630016,"$586,074","$165,303","$751,377",$0,$0,$0,$0,"$751,577","$313,679"
3073240036,"$586,020",$0,"$586,020",$0,$0,$0,$0,"$586,020","$254,444"
1018820020,"$585,827","$1,840,103","$2,425,930",$0,$0,$0,$0,"$2,435,889","$788,066"
1021150017,"$585,483",$0,"$585,483",$0,$0,$0,$0,"$585,483","$375,324"
2032160016,"$585,040",$0,"$585,040",$0,$0,$0,$0,"$585,040","$445,078"
1013440020,"$584,869",$0,"$584,869",$0,$0,$0,$0,"$584,869","$138,282"
1020630050,"$584,529","$112,519","$697,048",$0,$0,$0,$0,"$799,907","$433,257"
1021800427,"$584,505","$1,202,365","$1,786,870","$10,887",$0,$0,"$8,744","$1,823,301","$674,220"
3053900080,"$584,333",$0,"$584,333",$0,$0,$0,$0,"$584,333","$246,163"
3050870017,"$584,309",$0,"$584,309",$0,$0,$0,$0,"$584,309","$266,483"
1012000019,"$583,544","$5,326,954","$5,910,498","$313,628",$0,$0,$0,"$6,262,448","$2,532,382"
2033260064,"$583,307",$0,"$583,307",$0,$0,$0,$0,"$583,307","$300,653"
4098840001,"$583,255","$286,140","$869,395",$0,$0,$0,$0,"$904,520","$493,248"
3003760023,"$582,577",$0,"$582,577",$0,$0,$0,$0,"$603,482","$76,305"
3012760023,"$582,216",$0,"$582,216",$0,$0,$0,$0,"$582,216","$291,423"
1022390025,"$582,189",$0,"$582,189",$0,$0,$0,$0,"$582,189","$347,751"
3067130041,"$581,893",$0,"$581,893",$0,$0,$0,"$102,610","$728,296","$237,512"
1021800025,"$581,748","$109,490","$691,238",$0,$0,$0,$0,"$691,238","$646,486"
1012530016,"$581,318","$163,446","$744,764",$0,$0,$0,$0,"$744,764","$300,640"
1021720041,"$581,120","$62,175","$643,295",$0,$0,$0,"$61,972","$715,112","$334,665"
3013000044,"$581,073",$0,"$581,073",$0,$0,$0,$0,"$585,035","$223,930"
2024560248,"$580,932",$0,"$580,932",$0,$0,$0,$0,"$580,932","$382,498"
2032490006,"$580,823",$0,"$580,823",$0,$0,$0,"$190,113","$781,328","$507,325"
2024360033,"$580,673",$0,"$580,673",$0,$0,$0,$0,"$580,673","$195,860"
1021800122,"$580,647",$0,"$580,647",$0,"$114,640",$0,$0,"$698,887","$350,641"
2032300010,"$580,549",$0,"$580,549",$0,$0,$0,$0,"$580,549","$452,147"
4007040027,"$580,511",$0,"$580,511",$0,$0,$0,$0,"$580,511","$285,128"
1022190009,"$580,357",$0,"$580,357",$0,$0,$0,$0,"$580,357","$334,465"
3048880038,"$580,190",$0,"$580,190",$0,$0,$0,$0,"$580,190","$265,092"
3024250032,"$580,128",$0,"$580,128",$0,$0,$0,"$131,866","$712,607","$263,961"
2028000072,"$579,340","$37,595","$616,935",$0,$0,$0,"$5,673","$622,608","$382,580"
2038120055,"$578,758",$0,"$578,758",$0,$0,$0,$0,"$578,758","$647,760"
3050580031,"$578,499",$0,"$578,499",$0,$0,$0,"$30,219","$608,718","$300,456"
1005260011,"$577,846","$67,480","$645,326",$0,"$387,338",$0,$0,"$1,147,323","$283,644"
1012170025,"$577,454","$2,708,207","$3,285,661",$0,$0,$0,"$2,008","$3,287,669","$1,901,086"
2032190082,"$577,405",$0,"$577,405",$0,$0,$0,$0,"$577,405","$328,496"
1014700014,"$577,311",$0,"$577,311",$0,$0,$0,$0,"$577,311","$252,199"
1021420022,"$577,198","$522,194","$1,099,392",$0,"$497,643",$0,$0,"$1,719,725","$761,756"
2058251572,"$576,928",$0,"$576,928",$0,$0,$0,$0,"$582,287","$329,698"
3066530006,"$576,649",$0,"$576,649",$0,$0,$0,"$84,361","$664,160","$336,233"
3053750077,"$576,539",$0,"$576,539",$0,$0,$0,"$10,510","$587,049","$263,787"
2031790041,"$576,388",$0,"$576,388",$0,$0,$0,"$69,321","$645,709","$362,634"
1022170039,"$575,938",$0,"$575,938",$0,$0,$0,$0,"$575,938","$336,954"
2033160033,"$575,812",$0,"$575,812",$0,$0,$0,"$50,484","$626,296","$342,568"
3051250006,"$574,875",$0,"$574,875",$0,$0,$0,"$79,045","$653,920","$388,493"
3030420029,"$574,520",$0,"$574,520",$0,$0,$0,$0,"$574,520","$256,877"
2049940011,"$574,427",$0,"$574,427",$0,$0,$0,"$17,602","$592,029","$228,655"
3051730058,"$574,342",$0,"$574,342",$0,$0,$0,$0,"$574,342","$284,788"
1015120012,"$574,098",$0,"$574,098",$0,$0,$0,$0,"$574,098","$158,690"
2032460080,"$574,049",$0,"$574,049",$0,"$62,600",$0,$0,"$680,209","$371,384"
1021790098,"$573,427",$0,"$573,427",$0,$0,$0,$0,"$573,427","$211,124"
3075560018,"$573,060",$0,"$573,060",$0,$0,$0,$0,"$573,060","$317,407"
4022460011,"$572,165","$673,946","$1,246,111",$0,$0,$0,"$1,697","$1,274,818","$397,001"
1014650011,"$571,908",$0,"$571,908",$0,"$139,288",$0,$0,"$711,196","$187,973"
1014250001,"$571,581","$10,841,940","$11,413,521",$0,"$2,497,200",$0,$0,"$14,083,609","$4,513,989"
2045110028,"$571,425",$0,"$571,425",$0,$0,$0,$0,"$571,425","$330,375"
1017670047,"$571,217","$115,661","$686,878",$0,$0,$0,$0,"$687,558","$313,415"
3014090044,"$571,070",$0,"$571,070",$0,$0,$0,$0,"$571,070","$244,427"
1007940064,"$570,760","$100,728","$671,488",$0,"$147,463",$0,"$13,804","$878,432","$189,138"
2033110072,"$570,697","$160,233","$730,930",$0,$0,$0,"$116,366","$847,498","$365,060"
3065960050,"$570,539",$0,"$570,539",$0,$0,$0,$0,"$570,539","$155,411"
1005260016,"$570,003","$70,170","$640,173",$0,"$57,333",$0,"$4,091","$702,256","$261,720"
1012360010,"$569,940","$2,382,048","$2,951,988","$112,800","$1,306,800",$0,$0,"$4,602,806","$2,660,390"
4021380011,"$569,727","$1,240,330","$1,810,057","$145,448",$0,$0,"$16,278","$1,985,414","$874,048"
2032830040,"$569,668",$0,"$569,668",$0,$0,$0,$0,"$613,893","$269,201"
1020620054,"$569,654",$0,"$569,654",$0,$0,$0,"$49,887","$619,541","$470,623"
2024530007,"$569,654",$0,"$569,654",$0,$0,$0,"$169,024","$740,737","$279,311"
1007400054,"$569,636",$0,"$569,636",$0,$0,$0,$0,"$569,636","$158,168"
1021430009,"$569,577",$0,"$569,577",$0,$0,$0,"$85,958","$655,535","$443,001"
4096930038,"$569,467",$0,"$569,467",$0,$0,$0,$0,"$571,252","$229,179"
3050990116,"$569,378",$0,"$569,378",$0,$0,$0,$0,"$570,564","$350,944"
3051500021,"$568,964",$0,"$568,964",$0,$0,$0,$0,"$568,964","$306,152"
2033040061,"$568,794",$0,"$568,794",$0,$0,$0,$0,"$568,794","$268,144"
1021420217,"$567,771","$202,250","$770,021",$0,"$455,288",$0,"$24,118","$1,271,906","$510,338"
3075540038,"$567,600",$0,"$567,600",$0,$0,$0,$0,"$567,600","$357,890"
3065710023,"$567,385","$39,145","$606,530","$34,200",$0,$0,$0,"$649,867","$346,679"
3051850073,"$567,024",$0,"$567,024",$0,$0,$0,$0,"$567,024","$280,649"
2033180052,"$567,001",$0,"$567,001",$0,$0,$0,$0,"$571,226","$381,481"
2041720007,"$566,793",$0,"$566,793",$0,$0,$0,$0,"$566,793","$278,393"
3056570048,"$566,765",$0,"$566,765",$0,$0,$0,"$309,545","$876,310","$558,407"
1010550028,"$566,150","$167,327","$733,477",$0,$0,$0,$0,"$733,477","$200,476"
2039260024,"$565,942",$0,"$565,942",$0,$0,$0,"$98,544","$664,486","$383,021"
2024560070,"$565,883",$0,"$565,883",$0,"$66,000",$0,$0,"$631,883","$282,433"
4014550065,"$565,653",$0,"$565,653",$0,$0,$0,$0,"$621,946","$227,182"
3076740030,"$565,068","$160,270","$725,338",$0,$0,$0,"$26,318","$751,723","$246,948"
3051590030,"$565,031",$0,"$565,031",$0,$0,$0,$0,"$565,031","$249,586"
2037440029,"$564,795",$0,"$564,795",$0,$0,$0,"$63,548","$628,343","$346,577"
4050460040,"$564,582","$412,538","$977,120",$0,$0,$0,"$56,498","$1,060,405","$441,764"
3079810020,"$564,485",$0,"$564,485",$0,"$149,336",$0,$0,"$787,265","$116,819"
2028310048,"$563,831",$0,"$563,831",$0,"$318,798",$0,$0,"$905,860","$426,043"
2024520015,"$563,771",$0,"$563,771",$0,"$103,800",$0,"$27,600","$695,171","$353,803"
2043220043,"$563,715",$0,"$563,715",$0,$0,$0,$0,"$563,715","$286,593"
4063060015,"$563,515",$0,"$563,515",$0,$0,"$21,600",$0,"$585,115","$242,807"
2028790253,"$562,644",$0,"$562,644",$0,$0,$0,"$174,576","$737,220","$386,038"
1021390578,"$562,510","$17,669","$580,179",$0,$0,$0,"$113,140","$693,319","$444,685"
2031840066,"$562,368",$0,"$562,368",$0,$0,$0,$0,"$562,368","$296,434"
3088070135,"$562,338",$0,"$562,338",$0,"$59,209",$0,"$23,162","$663,908","$449,790"
2048190026,"$562,267",$0,"$562,267",$0,$0,$0,$0,"$563,237","$363,768"
4108200083,"$562,095",$0,"$562,095",$0,$0,$0,$0,"$567,215","$249,926"
4006380031,"$561,713","$316,390","$878,103",$0,$0,$0,"$11,433","$889,536","$523,291"
4015160031,"$561,546",$0,"$561,546",$0,$0,$0,$0,"$561,546","$236,091"
3054690035,"$561,117",$0,"$561,117",$0,$0,$0,$0,"$561,117","$292,466"
1021750124,"$561,092",$0,"$561,092",$0,$0,$0,$0,"$561,092","$343,091"
1006190084,"$560,352",$0,"$560,352",$0,"$29,442",$0,$0,"$601,548","$158,898"
4050210025,"$559,791","$843,540","$1,403,331","$60,866","$344,498",$0,$0,"$1,808,695","$928,760"
2031040045,"$559,620",$0,"$559,620",$0,$0,$0,$0,"$559,620","$220,325"
1020880047,"$559,279","$190,500","$749,779",$0,$0,$0,$0,"$749,779","$379,959"
1021440017,"$558,983",$0,"$558,983","$27,684",$0,$0,"$14,963","$601,630","$359,741"
2028270053,"$558,836",$0,"$558,836",$0,$0,$0,$0,"$558,836","$278,629"
1020540049,"$558,790",$0,"$558,790",$0,$0,$0,"$14,482","$573,272","$263,930"
3051540024,"$558,641",$0,"$558,641",$0,$0,$0,$0,"$558,641","$266,233"
1020650022,"$557,230","$12,815","$570,045",$0,$0,$0,$0,"$570,045","$203,546"
2033280147,"$557,181",$0,"$557,181",$0,$0,$0,"$44,232","$601,413","$363,937"
2032250156,"$556,749",$0,"$556,749",$0,"$188,751",$0,"$116,053","$881,938","$355,923"
2033340010,"$556,718",$0,"$556,718",$0,$0,$0,$0,"$556,718","$337,969"
1012100001,"$556,546","$2,652,658","$3,209,204",$0,"$563,454",$0,$0,"$3,916,175","$1,529,912"
4001620019,"$556,448",$0,"$556,448",$0,$0,$0,$0,"$556,448","$252,487"
1022170035,"$555,954",$0,"$555,954",$0,$0,$0,$0,"$555,954","$325,263"
3056780041,"$555,945",$0,"$555,945",$0,$0,$0,$0,"$555,945","$205,715"
2032490092,"$555,519",$0,"$555,519",$0,$0,$0,"$22,308","$577,827","$266,438"
1022150305,"$555,349",$0,"$555,349",$0,$0,$0,"$113,615","$719,073","$353,219"
2025360015,"$555,299",$0,"$555,299",$0,$0,"$78,400","$126,505","$768,642","$379,513"
4033220119,"$555,271",$0,"$555,271",$0,$0,$0,$0,"$579,521","$224,535"
3078230021,"$555,066",$0,"$555,066",$0,$0,$0,$0,"$565,801","$192,534"
1008670048,"$554,669",$0,"$554,669","$50,676",$0,$0,"$1,172","$609,876","$167,059"
2032810045,"$553,887",$0,"$553,887",$0,$0,$0,$0,"$553,887","$258,016"
3047010038,"$553,814",$0,"$553,814",$0,$0,$0,$0,"$553,814","$283,099"
2033110051,"$553,749",$0,"$553,749",$0,$0,$0,$0,"$553,749","$309,210"
3087110046,"$553,728",$0,"$553,728",$0,$0,$0,$0,"$553,728","$292,418"
4033200018,"$553,181",$0,"$553,181",$0,$0,$0,$0,"$554,939","$187,929"
2027080040,"$553,065",$0,"$553,065",$0,"$87,308",$0,$0,"$640,373","$266,121"
3009650032,"$552,813","$115,238","$668,051",$0,$0,$0,"$14,462","$682,763","$207,216"
1021770156,"$552,786",$0,"$552,786",$0,$0,$0,$0,"$582,289","$347,529"
3013210001,"$552,745",$0,"$552,745",$0,"$113,213",$0,$0,"$665,958","$485,632"
3013210006,"$552,745",$0,"$552,745",$0,"$113,213",$0,$0,"$665,958","$485,632"
2032140025,"$552,441",$0,"$552,441",$0,$0,$0,"$175,212","$727,653","$398,001"
1022250020,"$552,281",$0,"$552,281",$0,$0,$0,$0,"$552,281","$337,756"
1011680004,"$551,986",$0,"$551,986",$0,$0,$0,$0,"$551,986","$122,022"
2031150013,"$551,800",$0,"$551,800",$0,$0,$0,$0,"$551,800","$240,442"
4001340039,"$551,738",$0,"$551,738",$0,$0,$0,$0,"$551,738","$264,143"
1014260044,"$551,592","$18,377,009","$18,928,601",$0,"$1,563,113",$0,$0,"$21,297,907","$5,290,863"
1003500031,"$551,476",$0,"$551,476",$0,"$58,120",$0,$0,"$609,596","$251,269"
3065860006,"$551,395",$0,"$551,395",$0,$0,$0,"$198,249","$775,746","$342,104"
4079430050,"$551,210","$54,370","$605,580",$0,$0,$0,$0,"$608,711","$226,909"
3075980058,"$550,978",$0,"$550,978",$0,"$50,400",$0,$0,"$601,378","$187,918"
2024770011,"$550,554",$0,"$550,554",$0,$0,$0,$0,"$550,644","$436,559"
2032630050,"$550,213","$835,846","$1,386,059",$0,$0,$0,$0,"$1,458,929","$655,862"
3055950019,"$550,199",$0,"$550,199",$0,$0,$0,$0,"$550,199","$360,084"
3067120056,"$550,173","$87,753","$637,926",$0,$0,$0,$0,"$637,926","$292,338"
2033280046,"$550,054",$0,"$550,054",$0,$0,$0,$0,"$562,541","$303,304"
1019950016,"$549,572","$1,597,484","$2,147,056",$0,"$27,429",$0,$0,"$2,206,557","$768,410"
2030680093,"$549,552",$0,"$549,552",$0,"$44,371",$0,$0,"$593,923","$316,847"
2033560178,"$549,301",$0,"$549,301",$0,$0,$0,"$5,987","$558,915","$401,813"
3013870001,"$549,143",$0,"$549,143",$0,$0,$0,"$154,013","$703,156","$416,677"
3053600048,"$548,824",$0,"$548,824",$0,$0,$0,"$16,140","$564,964","$225,693"
1022380014,"$548,771",$0,"$548,771",$0,"$80,270",$0,$0,"$631,441","$156,683"
2031780050,"$548,730",$0,"$548,730",$0,$0,$0,$0,"$548,730","$267,900"
4036440030,"$548,549",$0,"$548,549",$0,$0,$0,$0,"$548,549","$265,176"
2026240075,"$548,100",$0,"$548,100",$0,$0,$0,$0,"$548,100","$49,566"
3054620032,"$547,981",$0,"$547,981",$0,$0,$0,$0,"$551,843","$318,088"
2037440014,"$547,759",$0,"$547,759",$0,$0,$0,"$86,750","$634,509","$402,644"
1021080083,"$547,578","$115,825","$663,403",$0,$0,$0,"$193,742","$866,531","$322,347"
1008720001,"$547,379","$1,512,675","$2,060,054",$0,"$1,583,768",$0,$0,"$4,381,103","$856,731"
3051620034,"$547,000",$0,"$547,000",$0,$0,$0,$0,"$547,000","$222,107"
3019180024,"$545,759",$0,"$545,759",$0,$0,$0,$0,"$547,392","$138,715"
3063760060,"$545,627",$0,"$545,627",$0,$0,$0,"$120,309","$725,392","$170,308"
2031630006,"$545,216",$0,"$545,216",$0,$0,$0,$0,"$545,216","$304,159"
3051620068,"$545,115",$0,"$545,115",$0,$0,$0,$0,"$545,115","$442,993"
1004510057,"$544,637",$0,"$544,637",$0,$0,$0,$0,"$544,637","$96,452"
1003840026,"$544,433",$0,"$544,433",$0,$0,$0,$0,"$544,779","$81,745"
3027490011,"$544,267",$0,"$544,267",$0,$0,$0,$0,"$573,596","$129,052"
1018220017,"$544,123",$0,"$544,123",$0,$0,$0,$0,"$544,123","$181,567"
1021800435,"$544,112","$1,411,454","$1,955,566",$0,$0,$0,"$2,923","$1,975,289","$564,691"
2031960058,"$543,840",$0,"$543,840",$0,"$142,639",$0,"$6,237","$727,653","$340,119"
1004140050,"$543,804",$0,"$543,804","$86,800","$242,580",$0,$0,"$873,184","$162,856"
4066720058,"$543,647",$0,"$543,647",$0,$0,$0,$0,"$543,647","$350,883"
3063330001,"$543,487",$0,"$543,487",$0,$0,$0,$0,"$543,487","$451,874"
2041780026,"$543,478",$0,"$543,478",$0,$0,$0,$0,"$543,478","$298,982"
3013150045,"$543,169",$0,"$543,169",$0,$0,$0,$0,"$543,169","$272,436"
1022170017,"$543,086",$0,"$543,086",$0,$0,$0,$0,"$543,086","$353,286"
1005270051,"$542,954",$0,"$542,954",$0,"$85,555",$0,$0,"$629,703","$136,563"
1012470010,"$542,894","$951,769","$1,494,663",$0,$0,$0,"$2,745","$1,506,741","$592,233"
4097550001,"$542,585",$0,"$542,585",$0,$0,$0,$0,"$542,585","$272,581"
2043520010,"$542,406","$200,361","$742,767",$0,$0,$0,$0,"$742,767","$250,654"
3019170042,"$541,637",$0,"$541,637",$0,$0,$0,$0,"$541,637","$246,535"
1022350047,"$541,478",$0,"$541,478",$0,$0,$0,$0,"$543,126","$221,393"
1021360120,"$540,856",$0,"$540,856",$0,$0,$0,"$25,620","$566,476","$351,918"
1022010009,"$540,615","$55,155","$595,770",$0,$0,$0,$0,"$610,700","$292,377"
2033260100,"$540,471",$0,"$540,471","$73,746",$0,$0,"$6,155","$630,444","$348,657"
2027630248,"$540,329",$0,"$540,329",$0,$0,$0,$0,"$540,329","$371,920"
3038860001,"$540,173","$142,036","$682,209",$0,$0,$0,"$61,294","$771,624","$320,477"
4008460036,"$540,119",$0,"$540,119",$0,$0,$0,$0,"$540,119","$212,329"
2042610024,"$539,681",$0,"$539,681",$0,"$54,400",$0,$0,"$594,081","$264,366"
2048250029,"$539,661","$14,374","$554,035",$0,$0,$0,"$5,291","$560,036","$281,885"
3012910001,"$539,576",$0,"$539,576",$0,$0,$0,$0,"$539,576","$357,854"
1021740224,"$539,563",$0,"$539,563",$0,$0,$0,$0,"$539,563","$269,439"
4097270041,"$539,539","$69,900","$609,439",$0,"$71,066",$0,"$2,048","$767,830","$220,468"
1014960021,"$539,245","$3,421,731","$3,960,976",$0,"$869,667",$0,"$3,860","$4,854,810","$1,953,550"
2042380011,"$538,927",$0,"$538,927",$0,$0,$0,$0,"$538,927","$219,010"
1021340080,"$538,547","$90,755","$629,302",$0,$0,$0,"$68,534","$697,836","$281,354"
1015300017,"$538,499",$0,"$538,499",$0,$0,$0,$0,"$538,499","$214,915"
3073800048,"$537,775",$0,"$537,775",$0,$0,$0,$0,"$537,775","$422,808"
2040750031,"$537,754",$0,"$537,754",$0,$0,$0,$0,"$537,754","$243,152"
2025770048,"$537,540",$0,"$537,540",$0,"$36,424",$0,$0,"$574,697","$352,875"
2049960041,"$537,506",$0,"$537,506",$0,$0,$0,"$88,260","$625,766","$327,927"
1022300029,"$537,295","$80,790","$618,085",$0,$0,$0,$0,"$622,811","$304,976"
1011200055,"$537,180",$0,"$537,180",$0,$0,$0,$0,"$537,180","$145,305"
1021550068,"$537,065",$0,"$537,065",$0,$0,$0,$0,"$537,065","$280,306"
3052070030,"$536,791",$0,"$536,791",$0,$0,$0,"$1,496","$538,287","$210,303"
3067030001,"$536,745",$0,"$536,745",$0,$0,$0,$0,"$536,745","$247,969"
1020010058,"$535,092",$0,"$535,092",$0,$0,$0,$0,"$535,092","$263,433"
3066070066,"$534,938",$0,"$534,938",$0,$0,$0,$0,"$534,938","$451,646"
3054170045,"$534,895",$0,"$534,895",$0,$0,$0,$0,"$551,438","$286,202"
1005450059,"$534,709","$6,457,375","$6,992,084",$0,"$2,001,235",$0,$0,"$9,514,149","$2,708,601"
3010850037,"$534,313",$0,"$534,313",$0,$0,$0,$0,"$534,313","$142,077"
3024320009,"$534,290",$0,"$534,290",$0,$0,$0,$0,"$534,800","$269,329"
3051620052,"$534,276",$0,"$534,276",$0,$0,$0,$0,"$540,051","$191,890"
3012060028,"$534,250",$0,"$534,250",$0,$0,$0,$0,"$534,250","$282,026"
3021010062,"$534,143",$0,"$534,143",$0,$0,$0,$0,"$535,544","$198,297"
1013900031,"$533,880",$0,"$533,880",$0,$0,$0,$0,"$533,880","$110,293"
1021330030,"$533,860",$0,"$533,860","$27,608","$398,524",$0,"$164,125","$1,124,117","$443,300"
3011760054,"$533,646",$0,"$533,646",$0,$0,$0,$0,"$533,646","$290,261"
4001710061,"$533,103","$17,280","$550,383",$0,"$85,002",$0,$0,"$637,774","$365,799"
4108200001,"$532,883",$0,"$532,883",$0,$0,$0,$0,"$541,042","$287,802"
4019860001,"$532,283",$0,"$532,283",$0,$0,$0,$0,"$532,283","$381,577"
1021420100,"$532,201","$256,500","$788,701",$0,"$451,200",$0,"$57,580","$1,321,095","$592,475"
3020190040,"$532,140",$0,"$532,140",$0,$0,$0,"$830,800","$1,370,394","$1,067,816"
1012530088,"$532,022",$0,"$532,022",$0,$0,$0,$0,"$532,022","$173,492"
1020500131,"$531,934","$147,864","$679,798",$0,"$341,828",$0,$0,"$1,124,672","$772,537"
3013040135,"$531,619",$0,"$531,619",$0,"$90,000",$0,$0,"$621,619","$419,962"
4001900016,"$531,114",$0,"$531,114",$0,$0,$0,$0,"$531,114","$135,255"
4093350018,"$530,690",$0,"$530,690",$0,$0,$0,$0,"$530,690","$261,728"
1012050029,"$530,616","$2,283,704","$2,814,320",$0,"$125,592",$0,$0,"$2,941,352","$1,834,382"
2033470029,"$530,272",$0,"$530,272",$0,$0,$0,"$146,252","$676,524","$550,977"
4030780103,"$530,171","$376,215","$906,386","$70,617",$0,$0,"$16,597","$998,535","$332,888"
4001650001,"$530,033",$0,"$530,033",$0,"$252,672",$0,$0,"$1,565,410","$328,566"
3051610001,"$529,994",$0,"$529,994",$0,$0,$0,$0,"$529,994","$318,519"
2028720216,"$529,861",$0,"$529,861",$0,$0,$0,$0,"$529,861","$464,404"
1022270023,"$529,841","$101,941","$631,782",$0,$0,$0,"$22,716","$673,419","$254,406"
1005260014,"$529,634","$69,615","$599,249",$0,"$221,834",$0,"$8,200","$831,539","$256,694"
3061100020,"$529,590",$0,"$529,590",$0,"$27,076",$0,$0,"$556,666","$187,069"
3067700040,"$529,565",$0,"$529,565",$0,$0,$0,$0,"$529,565","$359,055"
2026740027,"$529,366",$0,"$529,366",$0,$0,$0,$0,"$529,366","$303,512"
1007610022,"$528,819",$0,"$528,819",$0,$0,$0,$0,"$548,401","$206,032"
2057000087,"$528,791",$0,"$528,791",$0,$0,$0,$0,"$528,791","$420,439"
1022170014,"$528,754",$0,"$528,754",$0,$0,$0,$0,"$528,754","$337,678"
4105420103,"$528,517",$0,"$528,517",$0,"$41,925",$0,"$2,304","$642,409","$240,631"
1021710100,"$528,478","$60,600","$589,078",$0,$0,$0,"$5,086","$594,550","$225,028"
3055700001,"$528,031",$0,"$528,031",$0,$0,$0,$0,"$528,031","$148,296"
4012990010,"$527,888",$0,"$527,888",$0,$0,$0,$0,"$527,888","$173,478"
2024540026,"$527,867",$0,"$527,867",$0,"$14,600",$0,"$47,364","$591,182","$284,478"
1021610015,"$527,712",$0,"$527,712",$0,"$235,474",$0,"$131,952","$944,810","$328,304"
1021610017,"$527,712",$0,"$527,712",$0,"$235,474",$0,"$131,952","$944,810","$328,304"
4116000026,"$527,451",$0,"$527,451",$0,$0,$0,$0,"$527,451","$249,819"
4053860020,"$527,410","$110,384","$637,794","$42,900",$0,$0,$0,"$690,371","$295,627"
1021260010,"$527,272",$0,"$527,272",$0,$0,$0,$0,"$527,581","$267,716"
1007540021,"$527,056","$753,803","$1,280,859",$0,$0,$0,$0,"$1,291,479","$449,863"
