BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Units,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses 
1014060063,$0,"$86,100","$86,100",$0,0,$0,$0,$0,"$86,100",$0,"$74,219"
1014070057,$0,"$32,400","$32,400",$0,0,"$24,000",$0,$0,"$93,536",$0,"$12,626"
1014070058,$0,"$75,949","$75,949","$80,363",0,"$83,324",$0,$0,"$256,154","$28,276","$66,986"
1014070059,$0,"$91,953","$91,953",$0,0,"$250,560",$0,$0,"$404,087","$6,189","$155,046"
1014070158,$0,"$46,220","$46,220","$57,520",0,"$128,120",$0,$0,"$231,860",$0,"$98,483"
1014090030,$0,"$45,100","$45,100","$82,800",0,$0,"$18,000",$0,"$145,900",$0,"$88,415"
1014090042,$0,"$768,324","$768,324","$80,769",0,$0,$0,$0,"$865,074",$0,"$144,866"
1014090050,$0,"$159,620","$159,620","$30,000",0,$0,$0,$0,"$189,620",$0,"$68,307"
1014120012,$0,"$777,082","$777,082","$87,600",0,"$90,181",$0,$0,"$971,209","$24,566","$397,891"
1014120020,$0,"$43,500","$43,500",$0,0,"$188,000",$0,$0,"$271,655",$0,"$27,064"
1014120053,$0,"$153,021","$153,021","$69,250",0,"$321,766",$0,$0,"$561,286",$563,"$81,436"
1014120120,$0,"$37,350","$37,350",$0,0,"$135,430",$0,$0,"$185,434",$0,"$20,901"
1014120153,$0,"$153,021","$153,021","$69,250",0,"$321,766",$0,$0,"$561,286",$563,"$81,436"
1014130016,$0,"$246,486","$246,486","$25,200",0,"$757,273",$0,$0,"$1,094,206","$18,401","$242,300"
1014130052,$0,"$19,925","$19,925","$21,600",0,"$109,717",$0,$0,"$157,828",$0,"$29,119"
1014130056,$0,"$246,486","$246,486","$25,200",0,"$757,273",$0,$0,"$1,094,206","$18,401","$242,300"
1014130152,$0,"$35,610","$35,610","$34,857",0,"$97,738",$0,$0,"$185,018",$0,"$30,867"
1014140008,$0,"$124,325","$124,325",$0,0,"$200,411",$0,$0,"$324,736",$0,"$85,498"
1014140012,$0,"$96,000","$96,000",$0,0,"$104,836",$0,$0,"$212,486",$0,"$64,123"
1014140032,$0,"$58,200","$58,200",$0,0,"$130,350",$0,$0,"$188,550",$0,"$81,459"
1014140043,$0,"$48,320","$48,320","$43,940",0,"$75,748",$0,$0,"$168,008",$473,"$49,413"
1014140045,$0,"$46,800","$46,800","$96,000",0,"$504,000",$0,$0,"$646,800","$143,818","$173,473"
1014150010,$0,"$30,000","$30,000","$66,300",0,"$150,000",$0,$0,"$246,300",$0,"$56,536"
1014170023,$0,"$3,784","$3,784",$0,0,"$42,000",$0,$0,"$45,784",$0,"$31,867"
1014191562,$0,"$236,985","$236,985",$0,0,$0,$0,$0,"$236,985","$28,477","$127,406"
1014240001,$0,"$10,664,370","$10,664,370",$0,0,"$2,855,366",$0,$0,"$14,246,667","$64,959","$3,175,657"
1014240004,$0,"$10,664,370","$10,664,370",$0,0,"$2,855,366",$0,$0,"$14,246,667","$64,959","$3,175,657"
1014270024,$0,"$185,023","$185,023",$0,0,"$68,400",$0,$0,"$253,423",$0,"$111,909"
1014290145,$0,"$86,783","$86,783",$0,0,$0,$0,$0,"$86,783",$0,"$42,708"
1014300144,$0,"$84,009","$84,009","$108,290",0,$0,$0,$0,"$192,299",$0,"$44,387"
1014320027,$0,"$443,549","$443,549",$0,0,"$111,316",$0,$0,"$554,865",$0,"$168,011"
1014350033,$0,"$9,421","$9,421",$0,0,"$40,000",$0,$0,"$49,421","$6,000","$112,815"
1014360036,$0,"$276,133","$276,133",$0,0,$0,$0,$0,"$276,133","$3,900","$147,953"
1014360037,$0,"$348,757","$348,757",$0,0,$0,$0,$0,"$348,757","$3,900","$155,844"
1014370017,$0,"$317,925","$317,925",$0,0,$0,$0,$0,"$317,925","$1,881","$121,462"
1014370025,$0,"$100,189","$100,189",$0,0,"$77,000",$0,$0,"$177,189",$0,"$62,733"
1014380006,$0,"$4,807,897","$4,807,897","$1,030,742",0,$0,$0,$0,"$6,026,381","$45,000","$1,764,967"
1014390023,$0,"$1,137,955","$1,137,955",$0,0,"$166,042",$0,$0,"$1,314,920",$0,"$204,960"
1014400021,$0,"$236,609","$236,609",$0,0,$0,$0,$0,"$236,609","$4,570","$130,109"
1014440028,$0,"$146,153","$146,153",$0,0,"$76,318",$0,$0,"$222,471",$0,"$156,226"
1014450027,$0,"$162,998","$162,998",$0,0,"$156,361",$0,$0,"$319,359",$0,"$227,532"
1014470034,$0,"$187,162","$187,162",$0,0,$0,$0,$0,"$187,162",$0,"$77,260"
1014500037,$0,"$412,136","$412,136",$0,0,$0,$0,$0,"$413,428",$0,"$118,973"
1014530027,$0,"$17,377,397","$17,377,397",$0,0,"$690,060",$0,$0,"$18,916,844","$388,644","$5,171,412"
1014561010,$0,"$212,000","$212,000",$0,0,$0,$0,$0,"$212,000",$0,"$116,821"
1014570145,$0,"$263,150","$263,150",$0,0,"$18,952",$0,$0,"$282,102",$0,"$97,197"
1014580004,$0,"$157,320","$157,320",$0,0,"$66,000",$0,$0,"$223,320",$0,"$127,894"
1014600047,$0,"$4,493,189","$4,493,189","$504,759",0,"$42,350",$0,$0,"$5,193,233",$0,"$806,898"
1014630001,$0,"$955,846","$955,846",$0,0,"$589,832",$0,$0,"$1,545,678",$0,"$274,878"
1014630003,$0,"$955,846","$955,846",$0,0,"$589,832",$0,$0,"$1,545,678",$0,"$274,878"
1014670048,$0,"$120,547","$120,547",$0,0,"$157,867",$0,$0,"$288,531","$9,264","$48,944"
1014700029,$0,"$229,616","$229,616",$0,0,"$96,906",$0,$0,"$334,984",$0,"$157,206"
1014710015,$0,"$749,440","$749,440",$0,0,"$3,150",$0,$0,"$767,638",$0,"$221,265"
1014710102,$0,"$83,969","$83,969",$0,0,"$79,657",$0,$0,"$163,626",$0,"$104,453"
1014720002,$0,"$31,588","$31,588",$0,0,"$56,925",$0,$0,"$88,513",$0,"$39,088"
1014720022,$0,"$1,568,390","$1,568,390",$0,0,"$451,401",$0,$0,"$2,077,974",$0,"$580,649"
1014720029,$0,"$159,827","$159,827",$0,0,"$89,436",$0,$0,"$249,663",$0,"$92,330"
1014720050,$0,"$47,700","$47,700",$0,0,"$56,450",$0,$0,"$104,150",$0,"$54,053"
1014840026,$0,"$14,154,314","$14,154,314","$1,448,055",0,$0,$0,"$474,859","$17,243,002","$13,152","$7,605,330"
1014910121,$0,"$74,173","$74,173",$0,0,"$313,600",$0,$0,"$451,912",$0,"$46,154"
1014920052,$0,"$150,685","$150,685",$0,0,"$490,194",$0,$0,"$685,108","$16,339","$95,618"
1014920059,$0,"$134,414","$134,414",$0,0,"$179,000",$0,$0,"$318,031",$0,"$191,937"
1014920121,$0,"$66,427","$66,427",$0,0,"$306,863",$0,$0,"$384,140",$0,"$40,144"
1014990061,$0,"$2,230,777","$2,230,777","$295,709",0,$0,"$55,069",$0,"$2,652,402",$0,"$995,316"
1015000056,$0,"$35,500","$35,500",$0,0,"$178,613",$0,$0,"$214,113",$0,"$8,133"
1015020029,$0,"$89,875","$89,875",$0,0,$0,$0,$0,"$90,130",$0,"$36,669"
1015030057,$0,"$127,600","$127,600",$0,0,"$183,869",$0,$0,"$329,491",$0,"$136,771"
1015040058,$0,"$191,650","$191,650",$0,0,$0,$0,$0,"$191,650",$0,"$61,857"
1015080040,$0,"$58,079","$58,079",$0,0,"$21,876",$0,$0,"$79,955",$0,"$71,863"
1015080057,$0,"$65,858","$65,858",$0,0,"$298,676",$0,$0,"$364,534",$0,"$52,310"
1015100017,$0,"$352,336","$352,336",$0,0,"$167,531",$0,$0,"$519,867",$0,"$149,625"
1015100023,$0,"$246,859","$246,859",$0,0,$0,$0,$0,"$246,859","$2,800","$48,176"
1015100047,$0,"$49,043","$49,043",$0,0,$0,$0,$0,"$49,043",$0,"$20,892"
1015100057,$0,"$45,837","$45,837",$0,0,$0,"$25,000",$0,"$70,837",$0,"$29,329"
1015110061,$0,"$24,750","$24,750","$35,700",0,$0,$0,$0,"$60,450",$0,"$83,790"
1015120013,$0,"$305,342","$305,342",$0,0,$0,$0,$0,"$305,342","$6,150","$73,105"
1015130070,$0,"$1,903,389","$1,903,389","$165,902",0,$0,"$6,988",$0,"$2,101,432",$0,"$973,061"
1015150052,$0,"$282,865","$282,865",$0,0,"$362,958",$0,$0,"$646,701",$0,"$427,439"
1015150069,$0,"$217,530","$217,530",$0,0,"$208,388",$0,$0,"$425,918",$0,"$83,596"
1015170149,$0,"$116,500","$116,500",$0,0,$0,$0,$0,"$116,500",$0,"$243,858"
1015190016,$0,"$219,210","$219,210",$0,0,"$150,135",$0,$0,"$369,345",$0,"$61,099"
1015190052,$0,"$359,610","$359,610",$0,0,$0,$0,$0,"$359,610",$0,"$116,655"
1015230056,$0,"$36,000","$36,000",$0,0,"$31,208",$0,$0,"$67,208",$0,"$18,700"
1015270007,$0,"$782,921","$782,921",$0,0,$0,$0,$0,"$783,450","$20,562","$219,171"
1015270021,$0,"$222,968","$222,968",$0,0,"$179,383",$0,$0,"$442,264",$0,"$140,705"
1015270023,$0,"$105,864","$105,864",$0,0,"$103,327",$0,$0,"$220,463",$0,"$58,387"
1015270024,$0,"$33,600","$33,600",$0,0,"$74,400","$16,800",$0,"$124,800",$0,"$12,724"
1015270045,$0,"$6,953,644","$6,953,644",$0,0,"$414,447",$0,$0,"$7,413,971",$0,"$1,974,700"
1015280026,$0,"$143,320","$143,320",$0,0,"$144,238",$0,$0,"$287,558",$0,"$43,095"
1015320001,$0,"$6,590,930","$6,590,930",$0,0,"$420,000",$0,$0,"$7,263,567","$35,778","$2,239,427"
1015350026,$0,"$101,138","$101,138",$0,0,$0,"$54,000",$0,"$155,138","$5,430","$67,671"
1015350031,$0,"$772,097","$772,097",$0,0,$0,$0,$0,"$772,097","$32,250","$170,773"
1015400002,$0,"$113,540","$113,540",$0,0,"$12,600","$4,000",$0,"$130,140",$0,"$82,245"
1015400003,$0,"$112,820","$112,820",$0,0,"$21,625",$0,$0,"$134,445",$0,"$86,699"
1015400044,$0,"$782,755","$782,755",$0,0,$0,$0,$0,"$785,755",$0,"$479,287"
1015400046,$0,"$115,280","$115,280",$0,0,"$26,600",$0,$0,"$141,880",$0,"$93,517"
1015400047,$0,"$112,970","$112,970",$0,0,"$22,800",$0,$0,"$135,770",$0,"$82,005"
1015420045,$0,"$79,307","$79,307",$0,0,$0,$0,$0,"$79,307",$0,"$98,801"
1015470045,$0,"$382,880","$382,880",$0,0,$0,$0,$0,"$382,880",$0,"$104,232"
1015480001,$0,"$269,567","$269,567",$0,0,"$200,881",$0,$0,"$470,448",$0,"$231,116"
1015480009,$0,"$356,576","$356,576",$0,0,$0,$0,$0,"$363,967",$0,"$101,158"
1015490029,$0,"$64,800","$64,800",$0,0,"$69,000",$0,$0,"$133,800",$0,"$123,205"
1015510020,$0,"$150,083","$150,083",$0,0,$0,$0,$0,"$150,206","$7,786","$76,070"
1015510021,$0,"$150,083","$150,083",$0,0,$0,$0,$0,"$150,206","$7,786","$76,070"
1015530027,$0,"$4,430,363","$4,430,363",$0,0,"$590,000",$0,$0,"$5,020,363",$0,"$4,169,813"
1015540011,$0,"$601,882","$601,882",$0,0,$0,$0,$0,"$611,826",$0,"$205,154"
1015540045,$0,"$385,042","$385,042",$0,0,$0,$0,"$13,508","$398,550",$0,"$115,743"
1015550001,$0,"$572,233","$572,233",$0,0,"$268,701",$0,$0,"$863,142","$32,429","$236,563"
1015550040,$0,"$294,137","$294,137",$0,0,$0,$0,$0,"$294,137",$0,"$97,826"
1015560002,$0,"$192,267","$192,267",$0,0,$0,$0,$0,"$192,267",$0,"$184,926"
1015560050,$0,"$421,790","$421,790",$0,0,"$48,350",$0,$0,"$470,140",$0,"$138,144"
1015570005,$0,"$874,734","$874,734",$0,0,$0,$0,$0,"$878,846","$1,303","$194,691"
1015570006,$0,"$874,734","$874,734",$0,0,$0,$0,$0,"$878,846","$1,303","$194,691"
1015570007,$0,"$874,734","$874,734",$0,0,$0,$0,$0,"$878,846","$1,303","$194,691"
1015580020,$0,"$476,477","$476,477",$0,0,$0,$0,$0,"$476,477",$0,"$102,967"
1015590048,$0,"$88,260","$88,260",$0,0,"$86,400",$0,$0,"$174,660",$0,"$73,926"
1015600010,$0,"$485,013","$485,013",$0,0,$0,$0,$0,"$485,013","$8,079","$243,546"
1015600013,$0,"$214,014","$214,014",$0,0,$0,$0,$0,"$214,014","$2,495","$102,576"
1015610001,$0,"$3,713,531","$3,713,531",$0,0,"$369,176",$0,$0,"$4,179,485",$0,"$1,828,381"
1015610016,$0,"$203,539","$203,539",$0,0,$0,$0,$0,"$203,539",$100,"$90,769"
1015620032,$0,"$222,437","$222,437",$0,0,$0,$0,$0,"$222,437",$0,"$139,373"
1015630008,$0,"$291,795","$291,795",$0,0,$0,$0,$0,"$291,795","$2,047","$94,770"
1015630037,$0,"$333,771","$333,771",$0,0,"$1,505",$0,$0,"$338,559",$0,"$121,998"
1015670121,$0,"$21,000","$21,000",$0,0,$0,$0,$0,"$21,000",$0,"$21,688"
1015680037,$0,"$487,855","$487,855",$0,0,"$295,469",$0,$0,"$783,324",$0,"$271,498"
1015700008,$0,"$307,178","$307,178",$0,0,$0,$0,$0,"$307,178",$0,"$85,458"
1015700011,$0,"$333,108","$333,108",$0,0,$0,$0,$0,"$333,108",$0,"$90,190"
1015700015,$0,"$822,632","$822,632",$0,0,"$2,250",$0,$0,"$826,366",$0,"$194,780"
1015700021,$0,"$8,977,191","$8,977,191","$161,789",0,"$8,850",$0,$0,"$9,899,976","$227,517","$3,432,795"
1015710022,$0,"$11,456,779","$11,456,779","$321,314",0,"$11,960","$12,000",$0,"$12,558,830","$306,557","$3,966,384"
1015760049,$0,"$511,542","$511,542",$0,0,$0,$0,$0,"$512,862",$0,"$151,645"
1015770042,$0,"$292,330","$292,330",$0,0,$0,$0,$0,"$292,330",$0,"$153,156"
1015780032,$0,"$524,021","$524,021",$0,0,$0,$0,$0,"$524,021",$0,"$147,510"
1015790034,$0,"$262,366","$262,366",$0,0,$0,$0,$0,"$262,366","$8,688","$75,921"
1015800012,$0,"$96,329","$96,329",$0,0,$0,$0,$0,"$96,329",$0,"$58,144"
1015800127,$0,"$167,934","$167,934",$0,0,$0,$0,$0,"$167,934","$7,074","$93,059"
1015820045,$0,"$466,959","$466,959",$0,0,$0,$0,$0,"$466,974",$0,"$127,565"
1016820001,$0,"$85,065","$85,065",$0,0,"$21,000",$0,$0,"$106,065",$0,"$93,777"
1016820002,$0,"$82,000","$82,000",$0,0,"$10,800",$0,$0,"$92,800",$0,"$92,409"
1017530011,$0,"$185,129","$185,129",$0,0,$0,$0,$0,"$185,129",$0,"$109,610"
1017960023,$0,"$106,854","$106,854",$0,0,$0,$0,$0,"$106,854",$0,"$37,847"
1018280003,$0,"$199,657","$199,657",$0,0,"$33,360",$0,$0,"$236,547","$3,743","$91,679"
1018360025,$0,"$160,038","$160,038",$0,0,$0,$0,$0,"$160,038",$0,"$99,366"
1018360026,$0,"$180,469","$180,469",$0,0,$0,$0,$0,"$180,469",$0,"$112,050"
1018380027,$0,"$243,719","$243,719",$0,0,$0,$0,$0,"$243,719","$1,494","$80,879"
1018380028,$0,"$256,924","$256,924",$0,0,$0,$0,$0,"$256,924","$4,224","$84,411"
1018480036,$0,"$712,491","$712,491",$0,0,$0,$0,$0,"$712,491",$0,"$470,414"
1018670009,$0,"$218,355","$218,355",$0,0,$0,$0,$0,"$218,355",$0,$120
1018670029,$0,"$52,499","$52,499",$0,0,$0,$0,$0,"$52,499",$0,"$6,440"
1018670074,$0,"$541,786","$541,786",$0,0,"$117,264",$0,$0,"$672,345",$0,"$346,719"
1018730058,$0,"$182,048","$182,048",$0,0,$0,$0,$0,"$182,048",$0,"$38,367"
1018730059,$0,"$140,952","$140,952",$0,0,$0,$0,$0,"$140,952",$950,"$42,370"
1018810003,$0,"$716,407","$716,407",$0,0,"$131,000",$0,$0,"$847,407",$0,"$1,810,526"
1018810004,$0,"$716,407","$716,407",$0,0,"$131,000",$0,$0,"$847,407",$0,"$1,810,526"
1018810006,$0,"$17,910","$17,910",$0,0,$0,$0,$958,"$18,868",$0,"$41,668"
1018840053,$0,"$20,004","$20,004",$0,0,$0,$0,$0,"$20,004",$0,"$19,172"
1018870026,$0,"$497,753","$497,753",$0,0,$0,$0,"$6,922","$516,089","$227,789","$859,119"
1018890055,$0,"$2,844,958","$2,844,958",$0,0,$0,$0,$0,"$2,860,966",$0,"$1,604,974"
1018920021,$0,"$142,699","$142,699",$0,0,$0,$0,$0,"$142,699",$0,"$39,043"
1018930039,$0,"$768,112","$768,112",$0,0,$0,$0,$0,"$768,112",$0,"$258,301"
1018950012,$0,"$1,175,662","$1,175,662",$0,0,$0,$0,$0,"$1,175,662",$0,"$188,075"
1019160030,$0,"$369,226","$369,226",$0,0,$0,$0,$0,"$369,394","$124,059","$468,914"
1019540029,$0,"$167,881","$167,881",$0,0,$0,$0,$0,"$167,881",$0,"$91,878"
1019540030,$0,"$143,010","$143,010",$0,0,$0,$0,$0,"$143,010",$0,"$78,265"
1019620001,$0,"$522,216","$522,216",$0,0,"$107,574","$30,051",$0,"$668,846",$0,"$342,604"
1019630030,$0,"$1,855,896","$1,855,896",$0,0,"$274,039",$0,$0,"$2,185,176",$0,"$1,673,272"
1019630060,$0,"$2,657,284","$2,657,284",$0,0,$0,$0,$0,"$2,671,210",$0,"$1,028,604"
1019760036,$0,"$584,625","$584,625",$0,0,"$34,043",$0,$0,"$626,032",$0,"$311,534"
1019770018,$0,"$219,274","$219,274",$0,0,$0,$0,"$8,227","$227,501",$0,"$244,183"
1020100021,$0,"$456,742","$456,742",$0,0,$0,$0,$0,"$456,742",$0,"$339,496"
1020110025,$0,"$114,715","$114,715",$0,0,$0,$0,$0,"$114,715","$7,500","$81,010"
1020410037,$0,"$56,166","$56,166",$0,0,$0,$0,$0,"$56,499",$0,"$13,633"
1020510058,$0,"$43,323","$43,323",$0,0,$0,$0,$0,"$43,323",$0,"$56,806"
1020800036,$0,"$751,413","$751,413",$0,0,$0,$0,$0,"$764,603",$0,"$429,551"
1020800147,$0,"$52,171","$52,171",$0,0,$0,$0,$0,"$52,171",$0,"$52,138"
1020810030,$0,"$751,413","$751,413",$0,0,$0,$0,$0,"$764,603",$0,"$429,551"
1020810031,$0,"$751,413","$751,413",$0,0,$0,$0,$0,"$764,603",$0,"$429,551"
1020810032,$0,"$751,413","$751,413",$0,0,$0,$0,$0,"$764,603",$0,"$429,551"
1020810033,$0,"$751,413","$751,413",$0,0,$0,$0,$0,"$764,603",$0,"$429,551"
1020810034,$0,"$751,413","$751,413",$0,0,$0,$0,$0,"$764,603",$0,"$429,551"
1020810035,$0,"$751,413","$751,413",$0,0,$0,$0,$0,"$764,603",$0,"$429,551"
1020830030,$0,"$41,088","$41,088",$0,0,"$41,540",$0,$0,"$82,628","$3,080","$49,087"
1020890029,$0,"$57,350","$57,350",$0,0,$0,$0,$0,"$57,350",$0,"$15,714"
1020930034,$0,"$32,933","$32,933",$0,0,"$200,545",$0,$0,"$265,164","$2,491","$114,285"
1021360106,$0,"$533,445","$533,445",$0,0,$0,$0,$0,"$533,445",$0,"$373,809"
1021360195,$0,"$370,279","$370,279",$0,0,"$155,796",$0,$0,"$526,075",$0,"$285,127"
1021370011,$0,"$587,630","$587,630",$0,0,"$234,132",$0,$0,"$821,762",$0,"$565,335"
1021370040,$0,"$566,985","$566,985",$0,0,$0,$0,$0,"$577,785",$0,"$300,799"
1021370080,$0,"$479,123","$479,123",$0,0,"$447,600",$0,$0,"$926,723",$0,"$314,398"
1021370091,$0,"$524,633","$524,633",$0,0,"$19,200",$0,$0,"$546,833",$0,"$319,966"
1021370141,$0,"$273,820","$273,820",$0,0,"$328,140",$0,$0,"$601,960",$0,"$321,978"
1021490084,$0,"$796,092","$796,092",$0,0,$0,$0,$0,"$862,971",$0,"$363,255"
1021490097,$0,"$485,681","$485,681",$0,0,"$82,800",$0,$0,"$570,881",$0,"$313,456"
1021550091,$0,"$312,948","$312,948",$0,0,$0,$0,$0,"$312,948","$63,715","$244,352"
1021680009,$0,"$156,879","$156,879",$0,0,$0,$0,$0,"$156,879",$0,"$114,788"
1021710028,$0,"$641,716","$641,716",$0,0,$0,$0,$0,"$641,716",$0,"$435,830"
1021710042,$0,"$1,221,670","$1,221,670",$0,0,$0,$0,$0,"$1,221,670",$0,"$591,164"
1021710052,$0,"$1,588,087","$1,588,087",$0,0,$0,$0,$0,"$1,588,087",$0,"$764,181"
1021740066,$0,"$60,976","$60,976","$385,236",0,$0,$0,$0,"$472,782",$0,"$93,089"
1021740131,$0,"$428,063","$428,063",$0,0,$0,$0,$0,"$428,063",$0,"$189,774"
1021740211,$0,"$599,626","$599,626",$0,0,$0,$0,$0,"$599,626",$0,"$389,459"
1021750033,$0,"$501,120","$501,120",$0,0,$0,$0,$0,"$531,478",$0,"$271,965"
1021750039,$0,"$537,104","$537,104",$0,0,"$156,686",$0,$0,"$718,528",$0,"$337,444"
1021750150,$0,"$583,970","$583,970",$0,0,$0,$0,$0,"$583,970",$0,"$255,876"
1021790100,$0,"$626,506","$626,506",$0,0,$0,$0,$0,"$631,306",$0,"$302,092"
1021790215,$0,"$329,134","$329,134",$0,0,$0,$0,$0,"$329,134",$0,"$178,796"
1021790274,$0,"$671,338","$671,338",$0,0,"$26,400",$0,$0,"$697,738",$0,"$424,176"
1021800046,$0,"$522,247","$522,247",$0,0,"$21,600",$0,$0,"$548,347",$0,"$203,640"
1021800096,$0,"$299,484","$299,484",$0,0,$0,$0,"$7,770","$307,254",$0,"$151,267"
1021800098,$0,"$301,184","$301,184",$0,0,$0,$0,"$6,663","$307,847",$0,"$150,828"
1021800187,$0,"$615,928","$615,928",$0,0,$0,$0,$0,"$615,928",$0,"$301,398"
1021800497,$0,"$556,144","$556,144",$0,0,$0,$0,$0,"$556,144",$0,"$280,666"
1021800507,$0,"$589,922","$589,922",$0,0,"$195,902",$0,$0,"$790,824",$0,"$310,134"
1021800605,$0,"$1,219,274","$1,219,274",$0,0,$0,$0,$0,"$1,219,274","$45,828","$679,834"
1021800610,$0,"$755,044","$755,044",$0,0,$0,$0,$0,"$755,044","$16,507","$399,950"
1022150061,$0,"$314,931","$314,931",$0,0,"$40,850",$0,$0,"$355,781",$0,"$216,244"
1022210022,$0,"$771,618","$771,618",$0,0,"$20,400",$0,$0,"$792,018",$0,"$494,872"
1022220035,$0,"$737,227","$737,227",$0,0,$0,$0,$0,"$740,377",$0,"$350,830"
1022350029,$0,"$1,051,109","$1,051,109",$0,0,$0,$0,"$46,567","$1,097,676",$0,"$846,405"
1022370008,$0,"$802,312","$802,312",$0,0,"$173,791",$0,$0,"$1,063,090",$0,"$397,879"
1022380023,$0,"$1,486,766","$1,486,766",$0,0,"$287,958",$0,$0,"$1,922,000",$0,"$821,079"
1022410025,$0,"$1,147,850","$1,147,850",$0,0,"$137,400",$0,$0,"$1,293,050",$0,"$546,263"
1022470056,$0,"$583,759","$583,759",$0,0,"$84,200",$0,$0,"$678,728",$0,"$284,033"
1022480117,$0,"$823,230","$823,230",$0,0,$0,$0,$0,"$823,230",$0,"$337,124"
2023730021,$0,"$692,796","$692,796",$0,0,$0,$0,$0,"$692,796",$0,"$275,332"
2023730023,$0,"$692,796","$692,796",$0,0,$0,$0,$0,"$692,796",$0,"$275,332"
2024560181,$0,"$912,202","$912,202",$0,0,"$108,294",$0,$0,"$1,020,496",$0,"$628,940"
2024710011,$0,"$475,337","$475,337",$0,0,$0,$0,$0,"$475,337",$0,"$256,351"
2024780030,$0,"$906,373","$906,373",$0,0,$0,$0,$0,"$906,373",$0,"$509,596"
2025800037,$0,"$8,820","$8,820",$0,0,$0,$0,$0,"$23,220",$0,"$17,633"
2026020010,$0,"$5,000","$5,000","$77,893",0,$0,$0,$0,"$82,893",$0,"$152,979"
2026270062,$0,"$36,890","$36,890",$0,0,$0,$0,$0,"$36,890",$0,"$30,059"
2026840057,$0,"$181,912","$181,912",$0,0,$0,$0,$0,"$181,912",$0,"$154,101"
2027060063,$0,"$38,250","$38,250",$0,0,$0,$0,$0,"$38,250",$0,"$37,311"
2028310048,$0,"$617,653","$617,653",$0,0,$0,$0,$0,"$617,653","$7,790","$308,790"
2028690058,$0,"$522,511","$522,511",$0,0,$0,$0,$0,"$522,511",$0,"$317,631"
2028770290,$0,"$419,880","$419,880",$0,0,$0,$0,$0,"$419,880",$0,"$264,775"
2030500086,$0,"$204,560","$204,560",$0,0,$0,$0,$0,"$204,560",$0,"$157,398"
2030890001,$0,"$358,195","$358,195",$0,0,$0,$0,$0,"$358,195",$0,"$198,190"
2030900027,$0,"$25,641","$25,641",$0,0,"$29,000",$0,$0,"$54,641",$0,"$58,877"
2031030040,$0,"$238,756","$238,756",$0,0,$0,$0,$0,"$238,756","$2,688","$154,058"
2031630040,$0,"$66,464","$66,464",$0,0,$0,$0,$0,"$79,474",$0,"$13,462"
2032550071,$0,"$415,294","$415,294",$0,0,$0,$0,$0,"$415,294",$0,"$279,246"
2032660099,$0,"$163,468","$163,468",$0,0,$0,$0,$0,"$173,812",$0,"$121,353"
2032730254,$0,"$263,889","$263,889",$0,0,"$41,260",$0,$0,"$305,149",$0,"$183,637"
2032760005,$0,"$727,906","$727,906",$0,0,"$211,968",$0,$0,"$939,874",$0,"$486,153"
2032970049,$0,"$294,669","$294,669",$0,0,$0,$0,$0,"$294,669",$0,"$143,099"
2033110012,$0,"$678,889","$678,889",$0,0,$0,$0,$0,"$679,440","$6,449","$549,982"
2033170053,$0,"$351,850","$351,850",$0,0,$0,$0,$0,"$351,850",$0,"$255,757"
2033210067,$0,"$383,012","$383,012",$0,0,"$170,583",$0,$0,"$570,968","$10,345","$276,886"
2033290040,$0,"$283,460","$283,460",$0,0,$0,$0,$0,"$283,460","$14,422","$357,237"
2033430359,$0,"$649,205","$649,205",$0,0,$0,$0,$0,"$649,205",$0,"$262,748"
2033500040,$0,"$328,790","$328,790",$0,0,$0,$0,$0,"$328,790",$0,"$204,072"
2033550104,$0,"$369,564","$369,564",$0,0,$0,$0,$0,"$370,764",$0,"$258,340"
2036150028,$0,"$238,481","$238,481",$0,0,$0,$0,$0,"$261,964",$0,"$34,121"
2036820001,$0,"$2,011,613","$2,011,613",$0,0,$0,$0,$0,"$2,124,414",$0,"$2,557,183"
2037610036,$0,"$37,200","$37,200","$31,800",0,$0,$0,$0,"$69,000",$0,"$63,157"
2037670025,$0,"$270,906","$270,906",$0,0,$0,$0,$0,"$270,906",$0,"$209,191"
2038990049,$0,"$231,663","$231,663",$0,0,$0,$0,$0,"$231,663",$0,"$155,872"
2039200036,$0,"$211,223","$211,223",$0,0,$0,$0,$0,"$211,223",$0,"$128,135"
2039730034,$0,"$42,457","$42,457",$0,0,$0,$0,$0,"$42,457",$0,"$25,720"
2039930045,$0,"$389,710","$389,710",$0,0,$0,$0,$0,"$389,717",$0,"$239,549"
2040300031,$0,"$181,938","$181,938",$0,0,"$35,400",$0,$0,"$217,338",$0,"$128,559"
2041280033,$0,"$27,000","$27,000",$0,0,"$81,000",$0,$0,"$108,000","$12,000","$106,900"
2041940006,$0,"$44,000","$44,000",$0,0,$0,$0,$0,"$44,000","$3,500","$39,900"
2042870014,$0,"$444,651","$444,651",$0,0,$0,$0,$0,"$465,863",$0,"$71,550"
2042870018,$0,"$444,651","$444,651",$0,0,$0,$0,$0,"$465,863",$0,"$71,550"
2043220010,$0,"$1,703,351","$1,703,351",$0,0,$0,$0,$0,"$1,703,351",$0,"$842,319"
