BBL ,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses
1009720001,"$159,771,131","$548,834","$160,319,965","$3,461,090",$0,"$256,402","$617,244","$175,684,134","$21,331,191","$100,695,366"
4106680001,"$143,311,000",$0,"$143,311,000",$0,$0,$0,$0,"$151,720,700",$0,"$81,404,700"
4050250001,"$142,486,600",$0,"$142,486,600",$0,$0,$0,$0,"$149,534,600",$0,"$66,134,000"
4050260024,"$83,849,800",$0,"$83,849,800",$0,$0,$0,"$607,200","$88,481,400",$0,"$34,414,200"
4050050015,"$61,202,486",$0,"$61,202,486",$0,$0,$0,"$1,692,454","$62,894,940","$4,911,940","$44,827,121"
4104610057,"$58,616,600",$0,"$58,616,600",$0,$0,$0,$0,"$58,686,600",$0,"$40,214,800"
1009780001,"$51,475,878","$269,696","$51,745,574","$703,645",$0,"$68,609","$185,481","$54,429,389","$10,723,991","$34,116,504"
4071150002,"$47,010,088",$0,"$47,010,088",$0,$0,$0,$0,"$50,047,154",$0,$0
4088230026,"$43,563,875",$0,"$43,563,875",$0,$0,$0,$0,"$43,563,875","$438,600","$35,692,670"
4050230030,"$38,738,880",$0,"$38,738,880",$0,$0,$0,$0,"$38,738,880",$0,"$25,610,121"
4088840023,"$27,561,200",$0,"$27,561,200",$0,$0,$0,$0,"$27,573,562",$0,"$115,356"
1010890001,"$24,564,205",$0,"$24,564,205",$0,"$485,379",$0,$0,"$26,516,847","$117,674","$9,564,029"
1010680003,"$22,516,059",$0,"$22,516,059","$1,664,728","$1,101,673","$243,000",$0,"$27,296,953","$87,013","$6,644,967"
1000690018,"$21,840,602",$0,"$21,840,602",$0,"$374,272",$0,$0,"$22,940,917","$39,104","$5,165,337"
1020019005,"$19,152,612",$0,"$19,152,612",$0,"$209,588",$0,$0,"$19,896,223","$93,396","$10,909,816"
1008240011,"$18,040,037",$0,"$18,040,037","$9,000","$4,224,636","$1,600,000",$0,"$25,604,284",$0,"$5,310,696"
1011710062,"$17,706,614",$0,"$17,706,614",$0,"$1,404,525",$0,$0,"$20,306,367","$15,515","$5,096,039"
1010210001,"$16,611,750",$0,"$16,611,750",$0,"$2,679,105",$0,$0,"$20,533,030",$0,"$4,887,452"
4031750001,"$15,992,592","$8,054,175","$24,046,767","$707,011",$0,$0,$0,"$26,595,320","$741,472","$11,917,358"
1008580008,"$15,509,005",$0,"$15,509,005",$0,$0,$0,$0,"$16,454,042","$14,614","$4,046,801"
1000160200,"$14,903,074",$0,"$14,903,074",$0,"$45,783",$0,$766,"$15,962,700","$34,901","$4,664,548"
4050060022,"$14,764,944","$1,320,000","$16,084,944",$0,"$1,279,505",$0,$0,"$17,364,449","$4,361,300","$18,162,048"
1016240033,"$14,704,413",$0,"$14,704,413",$0,"$153,745",$0,"$14,790","$16,221,310","$9,970","$6,241,601"
1008280001,"$14,656,008",$0,"$14,656,008","$1,370,805","$1,199,048",$0,$0,"$18,499,200","$358,412","$4,845,818"
1016940001,"$14,182,673",$0,"$14,182,673",$0,"$263,655",$0,$0,"$14,935,757","$64,898","$8,548,958"
1001510001,"$14,056,488",$0,"$14,056,488",$0,"$359,370",$0,$0,"$15,185,169","$51,023","$4,861,113"
1002530001,"$12,890,581",$0,"$12,890,581",$0,"$377,122",$0,"$887,008","$14,813,377",$0,"$11,537,165"
1010250001,"$12,320,207",$0,"$12,320,207",$0,"$1,279,567",$0,$0,"$15,717,139","$24,035","$4,038,304"
1007570022,"$12,161,483",$0,"$12,161,483",$0,"$8,050,668",$0,$0,"$23,110,609","$46,975","$5,002,155"
3013020001,"$12,127,158",$0,"$12,127,158",$0,$0,$0,"$865,375","$13,190,143",$0,"$8,077,969"
1000160210,"$11,836,963",$0,"$11,836,963",$0,"$34,881",$0,$0,"$12,092,144","$1,245","$2,845,674"
1012980041,"$11,523,646",$0,"$11,523,646",$0,"$419,400",$0,$0,"$12,160,736","$163,715","$3,140,622"
1014550013,"$11,508,609",$0,"$11,508,609",$0,$0,$0,$0,"$12,150,976","$10,424","$3,962,572"
4010270050,"$11,456,741","$52,282","$11,509,023",$0,$0,$0,$0,"$15,036,216","$1,050,664","$7,053,914"
1010840025,"$11,431,640",$0,"$11,431,640",$0,"$2,477,465",$0,"$64,675","$14,621,315","$152,915","$4,303,572"
1015630004,"$11,245,236",$0,"$11,245,236",$0,"$348,478",$0,$0,"$12,066,258","$2,690","$4,065,201"
1006950015,"$10,954,362",$0,"$10,954,362",$0,"$1,042,807",$0,"$97,961","$12,240,556","$126,625","$3,647,272"
1005659021,"$10,482,655",$0,"$10,482,655",$0,$0,$0,$0,"$10,700,906",$0,"$2,777,074"
1000170029,"$10,406,718",$0,"$10,406,718",$0,"$201,333",$0,$0,"$11,569,754","$173,386","$4,596,615"
1001700020,"$10,180,084",$0,"$10,180,084",$0,"$990,934",$0,$0,"$12,556,128",$0,"$2,762,299"
1021530001,"$9,885,426",$0,"$9,885,426",$0,"$616,753",$0,"$1,324,310","$11,948,081",$0,"$7,328,464"
1015310029,"$9,664,657",$0,"$9,664,657",$0,"$2,483,804",$0,$0,"$13,099,872",$0,"$2,782,625"
1007950001,"$9,421,880",$0,"$9,421,880",$0,"$1,048,224",$0,"$41,448","$10,904,345","$66,600","$2,997,838"
1010300058,"$9,256,140",$0,"$9,256,140","$336,584","$1,223,950",$0,$0,"$10,816,674","$188,363","$5,178,159"
1007210007,"$9,078,019","$13,957,137","$23,035,156","$1,110,690",$0,"$24,000","$338,417","$25,920,077","$8,929","$11,364,755"
1000150022,"$8,935,342",$0,"$8,935,342",$0,"$24,900",$0,$0,"$9,206,633","$1,223","$2,722,573"
1009440045,"$8,920,210",$0,"$8,920,210",$0,"$641,408",$0,$0,"$9,725,252","$41,759","$2,944,170"
1012200001,"$8,772,424",$0,"$8,772,424",$0,"$404,895",$0,$693,"$9,792,032","$16,095","$2,941,523"
1015490001,"$8,667,638","$6,327,120","$14,994,758",$0,"$1,837,845",$0,"$159,996","$18,380,443","$809,640","$7,077,466"
1008010034,"$8,536,204",$0,"$8,536,204",$0,"$766,216",$0,$0,"$9,668,769","$43,947","$1,806,675"
1011700001,"$8,456,728",$0,"$8,456,728","$222,429","$2,716,725","$48,000",$0,"$12,388,952","$362,772","$5,425,916"
1007750044,"$8,322,226",$0,"$8,322,226",$0,"$717,851",$0,$0,"$9,204,702","$33,179","$1,937,215"
1007901102,"$8,292,903",$0,"$8,292,903",$0,$0,$0,$0,"$8,380,176",$0,"$2,465,772"
1015520023,"$8,156,711",$0,"$8,156,711",$0,"$300,839",$0,$0,"$8,515,552",$0,"$2,256,268"
4076440002,"$8,080,304","$951,312","$9,031,616",$0,$0,$0,$0,"$9,490,952",$0,"$3,839,698"
4076580002,"$8,080,304","$951,312","$9,031,616",$0,$0,$0,$0,"$9,490,952",$0,"$3,839,698"
4076600002,"$8,080,304","$951,312","$9,031,616",$0,$0,$0,$0,"$9,168,478",$0,"$3,839,698"
4076720002,"$8,080,304","$951,312","$9,031,616",$0,$0,$0,$0,"$9,490,952",$0,"$3,839,698"
1015270045,"$7,597,034",$0,"$7,597,034",$0,"$889,569",$0,$0,"$8,547,541","$41,234","$2,089,894"
1010511003,"$7,586,169",$0,"$7,586,169",$0,$0,$0,$0,"$7,702,422",$0,"$2,185,346"
3011560001,"$6,963,799",$0,"$6,963,799","$12,000",$0,$0,$0,"$7,097,226",$0,"$4,611,456"
1010330001,"$6,928,737",$0,"$6,928,737",$0,"$844,061",$0,$0,"$8,096,026","$17,944","$2,104,306"
1005210045,"$6,587,730",$0,"$6,587,730",$0,$0,$0,$0,"$6,850,251",$0,"$1,107,953"
1010230061,"$6,282,922",$0,"$6,282,922",$0,"$330,938",$0,$0,"$6,671,458","$17,860","$1,734,784"
2036000004,"$6,150,937",$0,"$6,150,937",$0,"$590,646",$0,"$2,243,343","$9,939,868","$11,532","$7,049,421"
1000160020,"$6,018,618",$0,"$6,018,618",$0,$0,$0,$0,"$6,322,677",$0,"$1,717,640"
1000760009,"$5,979,038",$0,"$5,979,038",$0,"$94,049",$0,$0,"$6,329,467","$1,644","$849,715"
1000901002,"$5,923,942",$0,"$5,923,942",$0,$0,$0,$0,"$5,993,278",$0,"$998,913"
1014230010,"$5,821,710","$17,759,692","$23,581,402",$0,"$1,265,232",$0,"$37,438","$25,240,393","$39,639","$10,955,567"
1009390028,"$5,578,347",$0,"$5,578,347",$0,"$1,195,777","$2,354,263",$0,"$9,408,845","$112,214","$1,777,338"
1009280031,"$5,473,371",$0,"$5,473,371",$0,"$510,424",$0,$0,"$6,013,534",$0,"$1,295,520"
4015100020,"$5,169,076",$0,"$5,169,076",$0,$0,$0,$0,"$5,330,476",$0,"$3,390,982"
1012210001,"$4,996,621",$0,"$4,996,621","$260,625",$0,$0,"$24,000","$5,460,417",$0,"$2,071,859"
1016240015,"$4,979,791",$0,"$4,979,791",$0,"$582,888",$0,$0,"$5,682,108",$0,"$1,704,201"
1015610021,"$4,974,556","$5,210,000","$10,184,556",$0,$0,$0,$0,"$10,871,216","$18,086","$4,682,338"
1001700001,"$4,970,235",$0,"$4,970,235",$0,"$518,144",$0,$0,"$6,302,435","$40,760","$1,343,272"
4020860040,"$4,837,699","$134,549","$4,972,248",$0,$0,$0,"$111,968","$5,208,126",$0,"$2,388,919"
4001170001,"$4,794,161",$0,"$4,794,161",$0,$0,$0,$0,"$4,907,629",$0,"$2,841,495"
1014600047,"$4,777,247","$577,624","$5,354,871","$45,815",$0,$0,$0,"$5,557,488",$0,"$1,165,311"
1015140039,"$4,655,433","$5,721,162","$10,376,595","$341,756","$1,149,946",$0,$0,"$12,403,828","$57,288","$4,403,687"
4014900018,"$4,520,202",$0,"$4,520,202",$0,$0,$0,$0,"$4,620,453","$116,571","$2,260,195"
1016120001,"$4,485,007",$0,"$4,485,007",$0,"$334,081",$0,"$1,188,824","$6,648,113",$0,"$4,614,014"
1014380049,"$4,476,591",$0,"$4,476,591",$0,"$604,852",$0,$0,"$5,243,082","$157,151","$1,489,761"
2059090825,"$4,410,351","$3,103,548","$7,513,899","$8,350","$4,780",$0,$0,"$8,181,864","$184,533","$3,796,773"
1011580033,"$4,365,089",$0,"$4,365,089",$0,"$874,323",$0,"$27,600","$5,827,590",$0,"$4,140,214"
1006410017,"$4,361,702",$0,"$4,361,702",$0,$0,$0,$0,"$4,473,845",$0,"$888,392"
1015100020,"$4,338,248",$0,"$4,338,248","$409,907",$0,$0,$0,"$5,137,324","$121,531","$1,881,258"
1015900036,"$4,134,568",$0,"$4,134,568","$38,500",$0,$0,$0,"$4,615,998",$0,"$1,708,857"
4022810001,"$4,021,634",$0,"$4,021,634",$0,$0,$0,$0,"$4,029,581","$7,051","$2,448,618"
2036680001,"$4,000,515","$14,700","$4,015,215","$7,008",$0,$0,$0,"$4,133,737",$0,"$2,848,852"
1007750046,"$3,969,715",$0,"$3,969,715",$0,"$198,426",$0,$0,"$4,557,679","$10,147","$903,627"
1016240045,"$3,945,716",$0,"$3,945,716",$0,"$289,332",$0,$0,"$4,934,270",$0,"$1,422,578"
1020350001,"$3,923,702",$0,"$3,923,702",$0,"$207,083",$0,$0,"$4,140,385",$0,"$4,491,294"
3069790100,"$3,920,173",$0,"$3,920,173",$0,"$157,904",$0,"$977,174","$5,181,288",$0,"$3,649,697"
1018710052,"$3,917,982",$0,"$3,917,982",$0,$0,$0,$0,"$3,917,982",$0,"$1,553,571"
4011650017,"$3,917,184",$0,"$3,917,184",$0,"$372,005",$0,"$64,972","$4,633,517",$0,"$1,769,490"
4011650027,"$3,917,184",$0,"$3,917,184",$0,"$372,005",$0,"$64,972","$4,633,517",$0,"$1,769,490"
4011650045,"$3,917,184",$0,"$3,917,184",$0,"$372,005",$0,"$64,972","$4,633,517",$0,"$1,769,490"
3069790200,"$3,885,712",$0,"$3,885,712",$0,"$129,770",$0,"$999,823","$5,139,441",$0,"$3,528,199"
3064670012,"$3,877,388","$99,790","$3,977,178","$5,363",$0,$0,"$737,119","$4,941,474",$0,"$2,164,614"
4050110016,"$3,840,000",$0,"$3,840,000",$0,$0,$0,$0,"$3,840,000",$0,"$1,237,700"
4105930002,"$3,807,010",$0,"$3,807,010",$0,$0,$0,"$124,943","$4,132,718",$0,"$2,394,290"
1008960048,"$3,797,968",$0,"$3,797,968","$66,661","$685,179",$0,$0,"$4,663,641",$0,"$1,586,175"
1001400005,"$3,787,132",$0,"$3,787,132",$0,"$343,762",$0,$0,"$4,486,912","$30,276","$1,340,757"
1000270017,"$3,683,315",$0,"$3,683,315",$0,$0,$0,$0,"$4,569,372","$13,800","$3,063,673"
3070500001,"$3,677,168","$586,814","$4,263,982",$0,$0,$0,"$1,270,283","$5,534,265","$397,631","$3,798,484"
1010450029,"$3,653,799","$2,060,671","$5,714,470",$0,"$1,500,591",$0,$0,"$7,525,892",$0,"$2,852,824"
4022900001,"$3,629,926",$0,"$3,629,926",$0,$0,$0,$0,"$3,657,008","$7,051","$2,448,620"
1011420064,"$3,624,604","$1,205,424","$4,830,028","$178,810","$958,308",$0,$0,"$6,106,713","$6,164","$2,219,143"
1015370022,"$3,619,502",$0,"$3,619,502","$150,571","$176,987",$0,$0,"$6,323,374","$5,640","$4,430,195"
1011700012,"$3,611,167",$0,"$3,611,167","$1,551,474",$0,$0,$0,"$5,298,502",$0,"$1,693,901"
1012180001,"$3,598,581",$0,"$3,598,581",$0,"$723,595",$0,"$4,106,432","$8,544,154",$0,"$2,825,863"
1014970009,"$3,539,360","$5,110,824","$8,650,184","$583,300","$2,372,400",$0,$0,"$12,208,015","$57,160","$3,890,756"
1008630044,"$3,533,640","$3,193,637","$6,727,277","$567,779","$1,238,510",$0,$0,"$9,759,603","$114,364","$3,562,046"
1010670012,"$3,511,079","$823,587","$4,334,666",$0,$0,$0,$0,"$4,591,268",$0,"$1,810,398"
4021170001,"$3,503,188",$0,"$3,503,188","$36,000","$8,600",$0,$0,"$3,686,544",$0,"$2,129,640"
4014910021,"$3,430,422",$0,"$3,430,422",$0,$0,$0,$0,"$3,522,156","$99,100","$1,922,890"
1013020033,"$3,423,838","$3,471,505","$6,895,343",$0,"$1,521,117",$0,"$24,524","$8,636,114","$36,838","$3,019,632"
2023380003,"$3,419,095",$0,"$3,419,095",$0,"$813,353",$0,"$1,974,385","$6,600,955","$4,564","$5,056,499"
1008160007,"$3,385,564","$1,011,273","$4,396,837",$0,"$415,394",$0,$0,"$5,304,940","$17,597","$2,607,365"
2025180001,"$3,369,809",$0,"$3,369,809",$0,"$82,415",$0,$0,"$3,452,224",$0,"$1,854,606"
4097190002,"$3,353,253","$321,748","$3,675,001","$30,665",$0,$0,"$14,071","$3,893,904",$0,"$2,343,708"
1013360040,"$3,345,813","$2,623,885","$5,969,698","$52,392","$212,580",$0,$0,"$6,366,358",$0,"$2,364,650"
1009660001,"$3,289,134","$22,733,644","$26,022,778",$0,"$839,283",$0,$0,"$27,626,471","$13,136","$7,442,403"
1015241101,"$3,288,885","$178,957","$3,467,842",$0,$0,$0,$0,"$3,588,668",$0,"$915,169"
1005560001,"$3,274,968",$0,"$3,274,968",$0,"$403,317",$0,$0,"$3,822,463",$0,"$1,404,122"
1011580038,"$3,242,525",$0,"$3,242,525",$0,"$145,428",$0,$0,"$3,387,953",$0,"$1,230,631"
1013370006,"$3,237,726","$2,017,970","$5,255,696","$77,088","$54,846",$0,$0,"$5,473,528",$0,"$2,249,603"
1014010033,"$3,194,584",$0,"$3,194,584",$0,"$861,558",$0,$0,"$4,490,257",$0,"$913,286"
1005210001,"$3,181,869",$0,"$3,181,869","$563,535",$0,$0,$0,"$3,929,304","$152,349","$1,008,000"
1009430052,"$3,181,064",$0,"$3,181,064","$23,860",$0,$0,$0,"$3,224,801",$0,"$924,416"
1013660001,"$3,168,513","$4,208,862","$7,377,375","$30,000","$414,779",$0,"$14,932","$7,936,069","$52,910","$4,541,416"
1011680010,"$3,154,841",$0,"$3,154,841",$0,"$1,267,903",$0,$0,"$4,536,013",$0,"$1,482,906"
1014160002,"$3,094,125",$0,"$3,094,125",$0,"$518,554",$0,$0,"$4,104,655",$0,"$1,141,244"
3070520034,"$3,091,874","$1,227,217","$4,319,091",$0,$0,$0,"$1,028,422","$5,347,513","$409,937","$3,910,901"
1005330001,"$3,079,566",$0,"$3,079,566","$151,242",$0,"$12,393,183",$0,"$18,171,544",$0,"$8,782,695"
1012370033,"$3,026,876",$0,"$3,026,876",$0,"$287,508",$0,$0,"$3,337,524",$0,"$1,859,086"
1014210005,"$3,004,484","$1,010,886","$4,015,370",$0,"$271,099",$0,$0,"$4,319,084","$34,470","$1,682,747"
5039830001,"$2,996,920","$29,893","$3,026,813","$8,734",$0,$0,"$619,095","$3,904,926",$0,"$1,993,364"
1009440001,"$2,985,251",$0,"$2,985,251",$0,"$261,886",$0,$0,"$3,307,076",$0,"$742,058"
4022480099,"$2,966,307",$0,"$2,966,307",$0,$0,$0,$0,"$3,560,521",$0,"$2,582,053"
5039830045,"$2,965,821","$13,200","$2,979,021","$8,596",$0,$0,"$609,319","$3,843,266",$0,"$1,961,889"
2041610001,"$2,956,643",$0,"$2,956,643",$0,$0,$0,"$135,516","$3,355,588","$4,225","$2,106,127"
4021020001,"$2,936,865",$0,"$2,936,865",$0,$0,$0,"$976,596","$3,938,520",$0,"$2,510,425"
1015950001,"$2,932,331",$0,"$2,932,331",$0,$0,$0,$0,"$2,937,663",$0,"$1,202,637"
1010450012,"$2,926,635",$0,"$2,926,635",$0,$0,$0,$0,"$2,940,282",$0,"$625,141"
4161770035,"$2,920,409",$0,"$2,920,409",$0,$0,$0,$0,"$3,035,019",$0,"$1,444,736"
4161770001,"$2,882,997",$0,"$2,882,997",$0,$0,$0,$0,"$2,996,734",$0,"$1,449,087"
2036420001,"$2,878,115",$0,"$2,878,115",$0,"$29,352",$0,"$255,520","$3,282,980",$0,"$2,629,900"
2026100012,"$2,875,313",$0,"$2,875,313","$13,140",$0,$0,$0,"$2,946,204",$0,"$2,403,570"
1011990029,"$2,858,522",$0,"$2,858,522",$0,$0,$0,$0,"$2,918,850",$0,"$1,396,864"
1015770008,"$2,762,173",$0,"$2,762,173",$0,"$72,000",$0,$0,"$2,837,679","$90,364","$1,376,343"
1005220010,"$2,749,066","$543,403","$3,292,469",$0,$0,$0,$0,"$4,146,753","$122,277","$1,589,840"
1006400021,"$2,746,925",$0,"$2,746,925",$0,$0,$0,$0,"$2,758,625","$39,498","$761,349"
4097120102,"$2,737,350",$0,"$2,737,350",$0,$0,"$11,435","$74,021","$2,899,812",$0,"$1,391,150"
1004450014,"$2,696,140","$63,053","$2,759,193",$0,"$209,023",$0,$0,"$3,095,679","$9,700","$603,840"
1005210009,"$2,687,113",$0,"$2,687,113",$0,$0,$0,$0,"$2,721,975","$201,154","$923,052"
4096310241,"$2,674,960",$0,"$2,674,960","$998,360",$0,$0,$0,"$4,064,174","$70,465","$2,166,115"
2043420010,"$2,665,066","$16,200","$2,681,266",$0,$0,$0,$0,"$2,788,505",$0,"$1,864,796"
1016170007,"$2,657,703",$0,"$2,657,703",$0,$0,$0,$0,"$2,666,703",$0,"$1,278,711"
1014900001,"$2,646,933","$128,945","$2,775,878",$0,"$547,092",$0,$0,"$3,336,457",$0,"$1,255,306"
1011640005,"$2,645,211","$1,924,370","$4,569,581","$71,673","$614,241",$0,$0,"$5,298,037","$15,690","$1,925,441"
3060830001,"$2,618,708",$0,"$2,618,708",$0,$0,$0,$0,"$2,707,258",$0,"$1,152,346"
1009000001,"$2,616,002",$0,"$2,616,002","$731,112",$0,"$17,374",$0,"$3,444,360","$14,928","$1,570,941"
1008160042,"$2,611,488","$827,975","$3,439,463",$0,"$89,900",$0,$0,"$3,907,702",$0,"$1,451,195"
1021140035,"$2,603,991",$0,"$2,603,991",$0,"$43,588",$0,$0,"$2,657,779",$0,"$1,388,921"
4067120001,"$2,596,037",$0,"$2,596,037",$0,$0,$0,$0,"$2,596,037",$0,"$877,025"
3070580013,"$2,576,023",$0,"$2,576,023",$0,"$36,967",$0,"$603,314","$3,261,178",$0,"$2,024,105"
1012260029,"$2,542,736",$0,"$2,542,736",$0,"$272,499",$0,$0,"$2,928,991",$0,"$834,483"
1018510008,"$2,538,786","$2,124,183","$4,662,969",$0,"$1,237,620",$0,$0,"$6,324,887","$36,621","$4,026,631"
1003720060,"$2,530,625",$0,"$2,530,625",$0,$0,$0,$0,"$2,545,440",$0,"$584,494"
1015410021,"$2,509,674","$26,057,745","$28,567,419",$0,"$1,551,348",$0,$0,"$31,616,327","$85,613","$11,448,397"
1009280009,"$2,509,177",$0,"$2,509,177","$152,000",$0,$0,$0,"$2,759,799","$130,262","$984,855"
1005850001,"$2,487,026",$0,"$2,487,026",$0,"$327,739",$0,$0,"$2,926,217","$3,080","$767,131"
4058650118,"$2,461,431",$0,"$2,461,431",$0,$0,$0,$0,"$2,625,686","$3,655","$729,520"
1013680001,"$2,449,621","$3,824,397","$6,274,018",$0,"$1,310,325",$0,"$61,513","$7,910,441","$11,984","$3,293,895"
4019180070,"$2,441,658",$0,"$2,441,658",$0,$0,$0,"$2,749","$2,550,191","$57,827","$1,928,961"
1015770027,"$2,438,904",$0,"$2,438,904","$132,568",$0,$0,$0,"$2,806,371",$0,"$1,024,676"
1011480001,"$2,433,142",$0,"$2,433,142",$0,"$332,473",$0,$0,"$2,765,615","$77,710","$1,066,182"
4019180105,"$2,418,122",$0,"$2,418,122",$0,$0,$0,"$21,072","$2,535,058","$68,797","$1,929,959"
4022860011,"$2,386,186",$0,"$2,386,186",$0,$0,$0,$0,"$2,402,906","$4,230","$1,469,171"
4058650112,"$2,366,251",$0,"$2,366,251",$0,$0,$0,$0,"$2,539,788","$1,650","$764,448"
1010240001,"$2,363,260","$6,076,955","$8,440,215",$0,"$1,048,446",$0,$0,"$9,959,133",$0,"$3,105,079"
4012730001,"$2,355,223","$150,333","$2,505,556",$0,$0,$0,$0,"$2,509,015",$0,"$1,232,954"
2032300016,"$2,344,275",$0,"$2,344,275",$0,"$96,083","$15,744","$29,216","$2,585,002","$50,811","$1,289,823"
1015270028,"$2,327,354","$966,880","$3,294,234","$53,100","$464,491",$0,$0,"$4,125,090","$18,800","$1,500,600"
1013380049,"$2,322,923","$951,636","$3,274,559",$0,"$763,046",$0,$0,"$4,313,865","$177,317","$2,481,661"
4099500009,"$2,299,453","$263,641","$2,563,094","$35,000",$0,$0,"$2,879","$2,864,142",$0,"$1,218,685"
1007320007,"$2,287,112",$0,"$2,287,112",$0,"$55,561",$0,$0,"$2,378,624","$135,827","$1,120,500"
1015460023,"$2,274,606","$2,894,954","$5,169,560","$18,000",$0,$0,$0,"$5,653,161",$0,"$1,689,584"
1018900015,"$2,242,173",$0,"$2,242,173",$0,$0,$0,$0,"$2,242,173",$0,"$1,135,319"
3070550013,"$2,240,867",$0,"$2,240,867",$0,$0,$0,"$2,577,165","$5,274,348",$0,"$3,864,066"
4050250050,"$2,235,275","$24,700","$2,259,975",$0,$0,$0,$0,"$2,359,528","$7,500","$1,202,814"
1008890022,"$2,217,602",$0,"$2,217,602","$89,100","$304,352",$0,$0,"$2,653,502","$8,484","$1,237,158"
4021030001,"$2,215,528",$0,"$2,215,528",$0,$0,$0,"$736,731","$2,971,163",$0,"$1,893,826"
1002830024,"$2,204,293",$0,"$2,204,293",$0,"$461,786",$0,$0,"$2,683,729","$17,211","$612,831"
1000560004,"$2,201,200","$10,041,913","$12,243,113",$0,$0,$0,$0,"$12,475,757",$0,"$2,415,598"
1015120040,"$2,195,628","$2,185,634","$4,381,262",$0,"$1,350,070",$0,$0,"$5,976,635","$33,680","$2,009,526"
1010070061,"$2,191,260",$0,"$2,191,260",$0,"$1,267,440",$0,$0,"$3,468,300",$0,"$1,302,966"
1018910026,"$2,140,708",$0,"$2,140,708",$0,$0,$0,$0,"$2,140,708","$64,006","$1,175,805"
4015810001,"$2,135,506",$0,"$2,135,506","$13,200",$0,$0,$0,"$2,240,993","$2,771","$874,777"
4012190032,"$2,130,215",$0,"$2,130,215",$0,$0,$0,$0,"$2,130,215","$4,230","$1,469,171"
1018780012,"$2,120,121","$1,527,728","$3,647,849","$29,150","$597,466",$0,$0,"$4,403,724","$16,792","$2,087,222"
1017300075,"$2,118,851","$622,382","$2,741,233","$136,803",$0,$0,"$2,684","$3,075,378","$11,225","$2,128,181"
4012490018,"$2,118,543",$0,"$2,118,543",$0,$0,$0,"$105,335","$2,320,973",$0,"$1,096,498"
2036720001,"$2,115,676",$0,"$2,115,676",$0,$0,$0,"$659,865","$2,882,615",$0,"$2,387,704"
4050400019,"$2,115,382",$0,"$2,115,382",$0,$0,$0,$0,"$2,227,799",$0,"$1,033,196"
1019700002,"$2,114,891",$0,"$2,114,891",$0,$0,$0,$0,"$2,187,007",$0,"$923,767"
4014710012,"$2,106,430",$0,"$2,106,430",$0,$0,$0,$0,"$2,113,580",$0,"$1,076,787"
3073090040,"$2,084,148","$143,185","$2,227,333","$17,050",$0,"$72,297","$120,099","$2,484,596",$0,"$965,484"
2038950001,"$2,083,684",$0,"$2,083,684",$0,$0,$0,$0,"$2,175,542",$0,"$2,754,611"
4062770002,"$2,081,919",$0,"$2,081,919",$0,$0,$0,$0,"$2,218,759",$0,"$953,918"
1017300045,"$2,081,811","$811,184","$2,892,995","$61,997",$0,$0,"$1,243","$3,163,784","$11,978","$2,498,639"
2059090163,"$2,080,881","$499,576","$2,580,457",$0,$0,$0,$0,"$2,694,049",$0,"$1,407,546"
1018960043,"$2,079,348","$2,118,466","$4,197,814",$0,"$14,700",$0,$0,"$4,247,211",$0,"$2,489,917"
4021320045,"$2,074,107",$0,"$2,074,107",$0,$0,$0,$0,"$2,163,049",$0,"$1,233,883"
1008350001,"$2,071,211","$13,718,879","$15,790,090","$10,730,680",$0,$0,$0,"$27,751,214","$1,419,113","$8,324,202"
4106810056,"$2,070,340",$0,"$2,070,340",$0,$0,$0,$0,"$2,083,290","$17,800","$1,289,250"
4012740001,"$2,060,373",$0,"$2,060,373",$0,$0,$0,"$52,958","$2,289,094",$0,"$821,847"
1015470023,"$2,054,634","$3,829,165","$5,883,799",$0,"$404,651",$0,$0,"$6,935,913","$4,165","$2,516,684"
1002470001,"$2,051,260",$0,"$2,051,260",$0,"$60,440",$0,"$11,044,872","$13,275,916",$0,"$3,833,338"
4014890018,"$2,046,382",$0,"$2,046,382",$0,$0,$0,$0,"$2,176,927",$0,"$913,465"
3060580001,"$2,045,477",$0,"$2,045,477",$0,"$15,000",$0,"$8,500","$2,102,681","$55,517","$1,169,444"
1018740052,"$2,043,779",$0,"$2,043,779",$0,"$401,213",$0,$0,"$2,445,942",$0,"$963,637"
4155410017,"$2,034,226",$0,"$2,034,226",$0,$0,$0,$0,"$2,055,826",$0,"$1,083,018"
1018320001,"$2,027,722",$0,"$2,027,722",$0,"$357,697",$0,"$2,133,005","$4,701,651",$0,"$2,217,660"
1013090050,"$2,011,063","$2,632,882","$4,643,945",$0,"$1,234,652",$0,"$7,291","$6,021,119","$29,291","$3,245,236"
5039830065,"$1,999,290",$0,"$1,999,290","$5,770",$0,$0,"$408,927","$2,579,304",$0,"$1,316,669"
1003850014,"$1,984,233",$0,"$1,984,233",$0,$0,$0,$0,"$1,984,233",$0,"$290,997"
1018900036,"$1,973,560",$0,"$1,973,560",$0,$0,$0,$0,"$1,973,560",$0,"$969,416"
1007540001,"$1,969,726",$0,"$1,969,726",$0,"$81,239",$0,$0,"$2,111,193","$18,456","$485,954"
4098490130,"$1,951,212","$434,099","$2,385,311","$17,850",$0,$0,"$6,753","$2,620,222",$0,"$1,165,933"
