BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses
1010340063,$0.00,"$20,400.00","$20,400.00","$70,200.00",$0.00,$0.00,"$578,700.00","$19,812.00","$354,797.00"
1010340101,$0.00,"$119,654.00","$119,654.00",$0.00,$0.00,$0.00,"$119,654.00",$0.00,"$68,428.00"
1010370024,$0.00,"$57,600.00","$57,600.00",$0.00,$0.00,$0.00,"$177,600.00","$18,692.00","$35,477.00"
1010370047,$0.00,"$687,241.00","$687,241.00",$0.00,"$86,580.00",$0.00,"$773,821.00",$0.00,"$197,958.00"
1010370056,$0.00,"$212,946.00","$212,946.00",$0.00,$0.00,$0.00,"$212,946.00",$285.00,"$134,360.00"
1010420018,$0.00,"$2,900.00","$2,900.00",$0.00,"$114,928.00",$0.00,"$125,510.00",$0.00,"$53,890.00"
1010420060,$0.00,"$226,800.00","$226,800.00",$0.00,"$39,468.00",$0.00,"$266,268.00","$6,878.00","$107,339.00"
1010420061,$0.00,"$114,600.00","$114,600.00",$0.00,"$54,876.00",$0.00,"$169,476.00","$6,970.00","$122,586.00"
1010440002,$0.00,"$307,664.00","$307,664.00",$0.00,"$120,000.00",$0.00,"$427,664.00",$0.00,"$111,257.00"
1010480019,$0.00,"$225,526.00","$225,526.00",$0.00,"$155,928.00",$0.00,"$381,454.00",$0.00,"$199,341.00"
1010480063,$0.00,"$434,604.00","$434,604.00",$0.00,"$679,764.00",$0.00,"$1,114,368.00","$12,924.00","$296,694.00"
1010491002,$0.00,"$631,881.00","$631,881.00","$29,534,188.00",$0.00,$0.00,"$52,244,900.00",$0.00,$0.00
1010540001,$0.00,"$562,925.00","$562,925.00",$0.00,"$287,868.00",$0.00,"$850,793.00","$25,895.00","$276,655.00"
1010550061,$0.00,"$84,123.00","$84,123.00",$0.00,"$78,346.00",$0.00,"$162,469.00",$0.00,"$104,847.00"
1010570010,$0.00,"$135,054.00","$135,054.00",$0.00,"$14,000.00",$0.00,"$149,054.00",$0.00,"$78,008.00"
1010570056,$0.00,"$413,711.00","$413,711.00",$0.00,$0.00,$0.00,"$413,711.00",$0.00,"$190,637.00"
1010580031,$0.00,"$426,404.00","$426,404.00",$0.00,"$143,915.00",$0.00,"$570,319.00","$5,942.00","$120,604.00"
1010580035,$0.00,"$257,497.00","$257,497.00",$0.00,"$66,000.00",$0.00,"$323,497.00",$0.00,"$115,771.00"
1010590034,$0.00,"$58,900.00","$58,900.00",$0.00,"$126,058.00",$0.00,"$184,958.00",$0.00,"$66,267.00"
1010620034,$0.00,"$242,567.00","$242,567.00",$0.00,"$86,997.00",$0.00,"$367,772.00","$4,595.00","$137,244.00"
1010630056,$0.00,"$335,496.00","$335,496.00",$0.00,$0.00,$0.00,"$336,778.00",$0.00,"$66,368.00"
1010720036,$0.00,"$53,812.00","$53,812.00",$0.00,"$112,284.00",$0.00,"$166,096.00",$0.00,"$61,349.00"
1010780016,$0.00,"$1,175,732.00","$1,175,732.00",$0.00,$0.00,$0.00,"$1,175,732.00","$43,000.00","$319,772.00"
1010990029,$0.00,"$31,458.00","$31,458.00","$85,309.00",$0.00,$0.00,"$150,010.00",$0.00,$0.00
1011170001,$0.00,"$19,844,289.00","$19,844,289.00","$600,000.00","$4,230,962.00",$0.00,"$25,845,700.00","$739,639.00","$5,374,075.00"
1011200051,$0.00,"$1,710,592.00","$1,710,592.00",$0.00,"$30,208.00",$0.00,"$1,747,987.00",$0.00,"$435,624.00"
1011210039,$0.00,"$348,825.00","$348,825.00",$0.00,$0.00,$0.00,"$348,825.00",$0.00,"$87,573.00"
1011210055,$0.00,"$307,655.00","$307,655.00",$0.00,$0.00,$0.00,"$307,655.00","$2,300.00","$50,681.00"
1011240010,$0.00,"$210,400.00","$210,400.00",$0.00,$0.00,$0.00,"$210,400.00",$0.00,"$28,037.00"
1011260055,$0.00,"$712,463.00","$712,463.00",$0.00,$0.00,$0.00,"$712,463.00",$0.00,"$165,628.00"
1011430046,$0.00,"$345,327.00","$345,327.00",$0.00,$0.00,$0.00,"$345,327.00",$0.00,"$80,889.00"
1011450008,$0.00,"$335,412.00","$335,412.00",$0.00,"$102,000.00",$0.00,"$437,412.00","$18,000.00","$105,058.00"
1011450034,$0.00,"$342,450.00","$342,450.00",$0.00,$0.00,$0.00,"$342,450.00",$0.00,"$60,874.00"
1011450055,$0.00,"$242,112.00","$242,112.00",$0.00,$0.00,$0.00,"$242,112.00",$0.00,"$43,495.00"
1011450155,$0.00,"$436,394.00","$436,394.00",$0.00,$0.00,$0.00,"$436,394.00",$0.00,"$113,445.00"
1011480063,$0.00,"$377,943.00","$377,943.00",$0.00,"$64,050.00",$0.00,"$441,993.00","$11,900.00","$95,294.00"
1011620059,$0.00,"$32,220.00","$32,220.00",$0.00,$0.00,$0.00,"$32,220.00",$0.00,"$24,256.00"
1011640052,$0.00,"$92,958.00","$92,958.00","$60,500.00",$0.00,$0.00,"$154,118.00","$8,698.00","$54,572.00"
1011680008,$0.00,"$317,465.00","$317,465.00",$0.00,$0.00,$0.00,"$317,465.00","$12,100.00","$75,257.00"
1011850074,$0.00,"$170,645.00","$170,645.00",$0.00,$0.00,$0.00,"$190,645.00",$300.00,"$70,267.00"
1011960003,$0.00,"$596,907.00","$596,907.00",$0.00,"$132,000.00",$0.00,"$780,434.00",$0.00,"$215,963.00"
1011970007,$0.00,"$241,036.00","$241,036.00",$0.00,$0.00,$0.00,"$242,830.00","$2,693.00","$43,962.00"
1012000059,$0.00,"$43,750.00","$43,750.00",$0.00,$0.00,$0.00,"$43,750.00",$0.00,"$240,151.00"
1012080116,$0.00,"$77,430.00","$77,430.00",$0.00,$0.00,$0.00,"$77,430.00",$0.00,"$54,295.00"
1012120044,$0.00,"$333,550.00","$333,550.00",$0.00,$0.00,$0.00,"$333,550.00","$6,450.00","$62,290.00"
1012180001,$0.00,"$4,410,365.00","$4,410,365.00",$0.00,"$783,138.00","$4,127,582.00","$9,416,651.00","$24,067.00","$3,338,059.00"
1012220007,$0.00,"$72,600.00","$72,600.00",$0.00,$0.00,$0.00,"$72,600.00",$0.00,"$29,753.00"
1012230124,$0.00,"$180,715.00","$180,715.00",$0.00,$0.00,$0.00,"$181,025.00",$0.00,"$55,396.00"
1012250116,$0.00,"$87,165.00","$87,165.00",$0.00,$0.00,$0.00,"$87,165.00",$0.00,"$42,764.00"
1012260001,$0.00,"$3,078,901.00","$3,078,901.00",$0.00,"$395,713.00","$117,138.00","$4,301,850.00",$0.00,"$2,452,536.00"
1012320028,$0.00,"$324,777.00","$324,777.00","$40,200.00",$0.00,$0.00,"$364,977.00","$13,850.00","$92,974.00"
1012330016,$0.00,"$4,948,866.00","$4,948,866.00",$0.00,"$2,941,064.00",$0.00,"$8,415,163.00",$0.00,"$4,639,267.00"
1012350036,$0.00,"$334,582.00","$334,582.00",$0.00,"$75,000.00",$0.00,"$409,582.00",$0.00,"$266,302.00"
1012450012,$0.00,"$338,366.00","$338,366.00",$0.00,$0.00,$0.00,"$338,366.00","$3,925.00","$63,347.00"
1012490054,$0.00,"$2,046,214.00","$2,046,214.00",$0.00,$0.00,$0.00,"$2,047,621.00",$0.00,"$1,028,967.00"
1012500019,$0.00,"$197,035.00","$197,035.00",$0.00,$0.00,$0.00,"$197,035.00",$0.00,"$23,917.00"
1012611114,$0.00,"$125,478.00","$125,478.00",$0.00,$0.00,"$1,490.00","$134,567.00",$592.00,"$59,709.00"
1012611115,$0.00,"$150,467.00","$150,467.00",$0.00,$0.00,$0.00,"$157,842.00",$592.00,"$59,709.00"
1012611117,$0.00,"$201,068.00","$201,068.00",$0.00,$0.00,$0.00,"$213,499.00",$592.00,"$59,709.00"
1012620019,$0.00,"$74,162.00","$74,162.00","$67,600.00","$160,000.00",$0.00,"$301,762.00",$0.00,"$84,228.00"
1012620048,$0.00,"$3,119,271.00","$3,119,271.00",$0.00,$0.00,$0.00,"$3,552,733.00","$43,444.00","$1,354,367.00"
1012630065,$0.00,"$102,300.00","$102,300.00",$0.00,"$308,240.00",$0.00,"$410,540.00",$0.00,"$115,013.00"
1012700061,$0.00,"$154,843.00","$154,843.00",$0.00,"$177,002.00",$0.00,"$331,845.00",$0.00,"$123,571.00"
1013020028,$0.00,"$44,500.00","$44,500.00",$0.00,"$155,739.00",$0.00,"$200,239.00",$0.00,"$66,900.00"
1013110045,$0.00,"$6,733,499.00","$6,733,499.00",$0.00,"$192,470.00",$0.00,"$6,962,045.00","$154,332.00","$2,914,094.00"
1013190002,$0.00,"$31,830.00","$31,830.00",$0.00,"$272,041.00",$0.00,"$305,980.00","$5,833.00","$41,604.00"
1013230140,$0.00,"$43,850.00","$43,850.00",$0.00,$0.00,$0.00,"$43,850.00",$0.00,"$30,858.00"
1013240024,$0.00,"$19,113.00","$19,113.00",$0.00,"$133,320.00",$0.00,"$179,450.00","$2,580.00","$44,280.00"
1013240120,$0.00,"$50,072.00","$50,072.00","$25,416.00","$122,008.00",$0.00,"$200,817.00","$1,970.00","$42,294.00"
1013250031,$0.00,"$81,200.00","$81,200.00",$0.00,"$90,000.00",$0.00,"$171,200.00",$0.00,"$68,774.00"
1013250130,$0.00,"$93,065.00","$93,065.00",$0.00,"$117,276.00",$0.00,"$210,341.00","$4,976.00","$68,716.00"
1013290001,$0.00,"$65,660,178.00","$65,660,178.00","$2,895,746.00",$0.00,$0.00,"$87,937,020.00","$6,307,054.00","$27,720,407.00"
1013310023,$0.00,"$63,100.00","$63,100.00",$0.00,"$120,000.00",$0.00,"$183,100.00",$0.00,"$25,625.00"
1013310028,$0.00,"$13,500.00","$13,500.00",$0.00,"$84,197.00",$0.00,"$179,219.00",$0.00,"$78,305.00"
1013310035,$0.00,"$112,582.00","$112,582.00",$0.00,$0.00,$0.00,"$112,582.00",$0.00,"$406,461.00"
1013320029,$0.00,"$10,218,088.00","$10,218,088.00",$0.00,"$2,306,486.00",$0.00,"$13,173,187.00","$182,517.00","$4,814,446.00"
1013440020,$0.00,"$435,813.00","$435,813.00",$0.00,$0.00,$0.00,"$436,200.00","$18,635.00","$146,621.00"
1013450007,$0.00,"$102,000.00","$102,000.00",$0.00,$0.00,$0.00,"$102,000.00","$3,000.00","$94,309.00"
1013450008,$0.00,"$53,370.00","$53,370.00",$0.00,$0.00,$0.00,"$53,370.00","$18,292.00","$42,078.00"
1013450036,$0.00,"$433,529.00","$433,529.00",$0.00,$0.00,$0.00,"$433,529.00",$0.00,"$111,950.00"
1013460010,$0.00,"$785,128.00","$785,128.00",$0.00,"$95,702.00",$0.00,"$884,310.00",$0.00,"$212,355.00"
1013460101,$0.00,"$103,488.00","$103,488.00",$0.00,"$306,203.00",$0.00,"$431,690.00","$2,038.00","$62,436.00"
1013510023,$0.00,"$187,764.00","$187,764.00",$0.00,"$195,138.00",$0.00,"$382,902.00",$0.00,"$51,859.00"
1013510035,$0.00,"$71,400.00","$71,400.00",$0.00,"$22,661.00",$0.00,"$106,061.00","$10,025.00","$50,176.00"
1013690001,$0.00,"$37,295.00","$37,295.00",$0.00,$0.00,$0.00,"$37,295.00",$0.00,"$30,676.00"
1013690107,$0.00,"$501,322.00","$501,322.00",$0.00,$0.00,$0.00,"$501,322.00","$32,637.00","$163,133.00"
1013730030,$0.00,"$24,767,968.00","$24,767,968.00",$0.00,$0.00,$0.00,"$25,094,785.00",$0.00,"$12,146,966.00"
1013750049,$0.00,"$21,089,107.00","$21,089,107.00","$7,881,278.00",$0.00,$0.00,"$34,216,210.00","$645,629.00","$6,631,157.00"
1013760021,$0.00,"$75,335.00","$75,335.00","$47,449.00","$1,777,381.00",$0.00,"$2,235,637.00",$0.00,"$205,030.00"
1013770013,$0.00,"$126,000.00","$126,000.00",$0.00,"$281,306.00",$0.00,"$443,306.00",$0.00,"$100,303.00"
1013780031,$0.00,"$118,000.00","$118,000.00",$0.00,$0.00,$0.00,"$118,000.00",$0.00,"$69,312.00"
1013780041,$0.00,"$154,790.00","$154,790.00","$195,000.00",$0.00,$0.00,"$349,790.00",$0.00,"$51,655.00"
1013790144,$0.00,"$137,411.00","$137,411.00",$0.00,$0.00,$0.00,"$137,411.00","$43,502.00","$115,559.00"
1013820022,$0.00,"$100,437.00","$100,437.00",$0.00,"$975,540.00",$0.00,"$1,075,977.00","$2,191.00","$167,839.00"
1013820049,$0.00,"$1,349,901.00","$1,349,901.00",$0.00,"$1,374,430.00",$0.00,"$2,760,087.00",$0.00,"$921,562.00"
1013860016,$0.00,"$400,250.00","$400,250.00",$0.00,$0.00,$0.00,"$400,250.00",$0.00,"$95,336.00"
1013870063,$0.00,"$290,267.00","$290,267.00",$0.00,$0.00,$0.00,"$290,267.00",$0.00,"$111,386.00"
1013870064,$0.00,"$202,269.00","$202,269.00",$0.00,$0.00,$0.00,"$202,269.00",$0.00,"$96,744.00"
1013880015,$0.00,"$3,400.00","$3,400.00",$0.00,"$417,721.00",$0.00,"$428,086.00",$0.00,"$86,248.00"
1013880066,$0.00,"$172,453.00","$172,453.00",$0.00,$0.00,$0.00,"$172,453.00","$9,418.00","$175,962.00"
1013900015,$0.00,"$70,178.00","$70,178.00",$0.00,"$541,790.00",$0.00,"$652,561.00",$0.00,"$505,031.00"
1013960021,$0.00,"$106,607.00","$106,607.00",$0.00,"$213,215.00",$0.00,"$334,428.00","$20,871.00","$105,467.00"
1013960055,$0.00,"$69,300.00","$69,300.00",$0.00,"$210,605.00",$0.00,"$279,905.00",$0.00,"$47,690.00"
1013960120,$0.00,"$59,364.00","$59,364.00",$0.00,"$300,198.00",$0.00,"$362,047.00","$8,474.00","$86,429.00"
1013970019,$0.00,"$91,164.00","$91,164.00","$49,957.00","$84,000.00",$0.00,"$225,121.00",$0.00,"$15,880.00"
1013970115,$0.00,"$104,238.00","$104,238.00",$0.00,"$341,604.00",$0.00,"$446,476.00",$0.00,"$101,425.00"
1013971115,$0.00,"$8,709.00","$8,709.00",$0.00,$0.00,$0.00,"$8,709.00",$0.00,"$7,849.00"
1013990021,$0.00,"$51,776.00","$51,776.00","$45,919.00","$157,254.00",$0.00,"$254,949.00","$3,807.00","$88,053.00"
1013990022,$0.00,"$78,300.00","$78,300.00",$0.00,"$172,270.00",$0.00,"$271,476.00","$12,246.00","$60,640.00"
1013990053,$0.00,"$24,750.00","$24,750.00",$0.00,"$173,413.00",$0.00,"$234,189.00","$3,533.00","$45,450.00"
1013990057,$0.00,"$76,974.00","$76,974.00",$0.00,"$157,353.00",$0.00,"$237,459.00",$0.00,"$44,692.00"
1013990120,$0.00,"$63,550.00","$63,550.00",$0.00,"$188,498.00",$0.00,"$281,848.00","$3,800.00","$36,580.00"
1013990122,$0.00,"$40,388.00","$40,388.00",$0.00,"$197,223.00",$0.00,"$256,031.00",$0.00,"$100,283.00"
1013990152,$0.00,"$30,000.00","$30,000.00",$0.00,"$218,329.00",$0.00,"$284,303.00",$0.00,"$43,426.00"
1013990159,$0.00,"$75,325.00","$75,325.00",$0.00,"$126,000.00",$0.00,"$221,517.00",$0.00,"$37,139.00"
1014000016,$0.00,"$63,712.00","$63,712.00",$0.00,"$216,564.00",$0.00,"$280,276.00",$0.00,"$92,636.00"
1014040057,$0.00,"$149,040.00","$149,040.00",$0.00,"$748,119.00",$0.00,"$970,625.00","$17,079.00","$106,010.00"
1014050157,$0.00,"$20,700.00","$20,700.00",$0.00,"$94,949.00",$0.00,"$154,236.00",$0.00,"$668,698.00"
1014060062,$0.00,"$145,900.00","$145,900.00","$27,600.00",$0.00,$0.00,"$173,500.00",$0.00,"$49,021.00"
1014060063,$0.00,"$138,750.00","$138,750.00",$0.00,$0.00,$0.00,"$138,750.00","$9,450.00","$135,274.00"
1014070057,$0.00,"$38,800.00","$38,800.00","$220,400.00","$162,000.00",$0.00,"$421,200.00",$0.00,"$30,847.00"
1014120053,$0.00,"$167,334.00","$167,334.00","$40,716.00","$419,729.00",$0.00,"$702,135.00","$1,352.00","$136,860.00"
1014140012,$0.00,"$52,041.00","$52,041.00","$254,863.00",$0.00,$0.00,"$320,040.00","$1,527.00","$68,045.00"
1014140044,$0.00,"$46,659.00","$46,659.00",$0.00,$0.00,$0.00,"$201,743.00","$36,924.00","$103,129.00"
1014150014,$0.00,"$81,600.00","$81,600.00","$170,514.00",$0.00,$0.00,"$252,114.00",$0.00,"$55,410.00"
1014320027,$0.00,"$501,114.00","$501,114.00",$0.00,"$55,000.00",$0.00,"$556,114.00","$2,884.00","$337,858.00"
1014350050,$0.00,"$26,400.00","$26,400.00",$0.00,"$50,000.00",$0.00,"$76,400.00",$0.00,"$42,988.00"
1014370017,$0.00,"$429,308.00","$429,308.00",$0.00,$0.00,$0.00,"$429,308.00","$1,881.00","$153,537.00"
1014370025,$0.00,"$311,500.00","$311,500.00",$0.00,$0.00,$0.00,"$311,500.00",$0.00,"$140,883.00"
1014370045,$0.00,"$946,575.00","$946,575.00","$50,715.00",$0.00,$0.00,"$997,290.00","$1,833.00","$287,056.00"
1014380006,$0.00,"$5,309,735.00","$5,309,735.00","$1,355,416.00",$0.00,$0.00,"$6,791,359.00","$45,000.00","$2,058,925.00"
1014390009,$0.00,"$2,242,700.00","$2,242,700.00",$0.00,$0.00,$0.00,"$2,242,700.00",$0.00,"$485,679.00"
1014390023,$0.00,"$1,734,804.00","$1,734,804.00",$0.00,"$257,687.00",$0.00,"$2,022,288.00",$0.00,"$455,597.00"
1014390042,$0.00,"$2,242,700.00","$2,242,700.00",$0.00,$0.00,$0.00,"$2,242,700.00",$0.00,"$485,679.00"
1014410014,$0.00,"$786,347.00","$786,347.00",$0.00,$0.00,$0.00,"$813,884.00",$0.00,"$229,254.00"
1014450027,$0.00,"$210,345.00","$210,345.00",$0.00,"$142,660.00",$0.00,"$353,005.00",$0.00,"$197,688.00"
1014450029,$0.00,"$110,536.00","$110,536.00",$0.00,"$174,678.00",$0.00,"$336,255.00","$1,978.00","$120,492.00"
1014480024,$0.00,"$123,352.00","$123,352.00",$0.00,"$162,044.00",$0.00,"$285,396.00",$0.00,"$133,581.00"
1014480037,$0.00,"$866,131.00","$866,131.00",$0.00,$0.00,$0.00,"$870,640.00",$0.00,"$204,369.00"
1014490002,$0.00,"$59,172.00","$59,172.00",$0.00,"$120,000.00",$0.00,"$197,172.00",$0.00,"$113,188.00"
1014530021,$0.00,"$1,673,991.00","$1,673,991.00",$0.00,"$129,645.00",$0.00,"$1,818,764.00",$0.00,"$472,700.00"
1014530035,$0.00,"$950,337.00","$950,337.00",$0.00,$0.00,$0.00,"$950,337.00",$0.00,"$278,856.00"
1014560001,$0.00,"$1,419,765.00","$1,419,765.00","$331,100.00",$0.00,$0.00,"$1,997,967.00","$87,988.00","$436,453.00"
1014700018,$0.00,"$347,596.00","$347,596.00",$0.00,$0.00,$0.00,"$347,596.00",$0.00,"$145,271.00"
1014710012,$0.00,"$260,090.00","$260,090.00",$0.00,$0.00,$0.00,"$261,650.00",$0.00,"$114,434.00"
1014710013,$0.00,"$1,496,899.00","$1,496,899.00",$0.00,$0.00,$0.00,"$1,546,713.00",$0.00,"$322,691.00"
1014720050,$0.00,"$68,380.00","$68,380.00",$0.00,"$59,000.00",$0.00,"$127,380.00",$0.00,"$59,318.00"
1014910052,$0.00,"$74,946.00","$74,946.00",$0.00,$0.00,$0.00,"$74,946.00",$0.00,"$750,068.00"
1014920041,$0.00,"$82,500.00","$82,500.00",$0.00,$0.00,$0.00,"$82,500.00","$16,200.00","$38,701.00"
1014920059,$0.00,"$23,607.00","$23,607.00",$0.00,"$222,471.00",$0.00,"$320,248.00",$0.00,"$236,263.00"
1015030057,$0.00,"$170,172.00","$170,172.00",$0.00,"$209,632.00",$0.00,"$380,322.00","$36,856.00","$122,076.00"
1015080033,$0.00,"$84,576.00","$84,576.00",$0.00,"$437,678.00",$0.00,"$546,034.00","$9,574.00","$95,617.00"
1015100020,$0.00,"$4,700,786.00","$4,700,786.00",$0.00,"$462,457.00",$0.00,"$5,476,134.00","$169,792.00","$1,980,691.00"
1015100047,$0.00,"$106,808.00","$106,808.00",$0.00,$0.00,$0.00,"$106,808.00",$0.00,"$31,157.00"
1015100057,$0.00,"$60,580.00","$60,580.00",$0.00,$0.00,$0.00,"$85,580.00",$0.00,"$29,470.00"
1015110061,$0.00,"$32,108.00","$32,108.00","$30,000.00",$0.00,$0.00,"$79,623.00",$0.00,"$122,366.00"
1015120013,$0.00,"$346,242.00","$346,242.00",$0.00,$0.00,$0.00,"$346,242.00","$8,200.00","$76,552.00"
1015120049,$0.00,"$30,700.00","$30,700.00","$41,925.00",$0.00,$0.00,"$72,625.00",$0.00,"$34,284.00"
1015130047,$0.00,"$529,446.00","$529,446.00",$0.00,$0.00,$0.00,"$530,042.00",$0.00,"$147,239.00"
1015130059,$0.00,"$839,151.00","$839,151.00",$0.00,$0.00,$0.00,"$845,037.00",$0.00,"$258,436.00"
1015160038,$0.00,"$16,608.00","$16,608.00",$0.00,"$150,000.00",$0.00,"$183,025.00",$0.00,"$120,800.00"
1015180031,$0.00,"$805,660.00","$805,660.00",$0.00,$0.00,$0.00,"$805,660.00","$30,920.00","$252,311.00"
1015210153,$0.00,"$103,410.00","$103,410.00",$0.00,"$84,000.00",$0.00,"$187,410.00",$0.00,"$24,929.00"
1015220140,$0.00,"$50,400.00","$50,400.00",$0.00,"$36,000.00",$0.00,"$86,400.00",$0.00,"$47,258.00"
1015241101,$0.00,"$3,539,778.00","$3,539,778.00","$260,107.00",$0.00,$0.00,"$3,911,185.00",$0.00,"$948,456.00"
1015260035,$0.00,"$513,527.00","$513,527.00",$0.00,$0.00,$0.00,"$515,027.00",$0.00,"$109,348.00"
1015270013,$0.00,"$318,141.00","$318,141.00","$93,699.00",$0.00,$0.00,"$411,840.00","$21,015.00","$151,166.00"
1015270021,$0.00,"$255,938.00","$255,938.00",$0.00,"$401,178.00",$0.00,"$678,789.00",$0.00,"$107,705.00"
1015270023,$0.00,"$102,923.00","$102,923.00",$0.00,"$150,085.00",$0.00,"$266,027.00",$0.00,"$79,771.00"
1015280023,$0.00,"$89,300.00","$89,300.00",$0.00,"$128,714.00",$0.00,"$232,564.00","$2,600.00","$24,135.00"
1015280025,$0.00,"$73,880.00","$73,880.00",$0.00,"$205,280.00",$0.00,"$279,160.00",$0.00,"$75,525.00"
1015280041,$0.00,"$338,531.00","$338,531.00",$0.00,$0.00,$0.00,"$338,531.00",$0.00,"$106,572.00"
1015310035,$0.00,"$2,489,414.00","$2,489,414.00",$0.00,"$763,693.00",$0.00,"$3,274,793.00",$0.00,"$864,808.00"
1015320001,$0.00,"$7,887,531.00","$7,887,531.00",$0.00,"$3,259,125.00",$0.00,"$11,622,052.00","$569,146.00","$3,854,407.00"
1015320004,$0.00,"$5,065,794.00","$5,065,794.00",$0.00,"$2,288,930.00",$0.00,"$8,061,678.00","$109,631.00","$1,952,171.00"
1015320016,$0.00,"$3,021,300.00","$3,021,300.00",$0.00,"$1,028,496.00",$0.00,"$4,128,322.00",$0.00,"$946,012.00"
1015350031,$0.00,"$887,286.00","$887,286.00",$0.00,$0.00,$0.00,"$887,286.00","$23,340.00","$174,831.00"
1015400023,$0.00,"$275,213.00","$275,213.00",$0.00,"$30,000.00",$0.00,"$305,213.00",$0.00,"$98,873.00"
1015470001,$0.00,"$409,391.00","$409,391.00",$0.00,"$226,912.00",$0.00,"$636,303.00",$0.00,"$128,479.00"
1015470045,$0.00,"$476,136.00","$476,136.00",$0.00,$0.00,$0.00,"$476,136.00","$2,584.00","$184,555.00"
1015480009,$0.00,"$433,651.00","$433,651.00",$0.00,$0.00,$0.00,"$436,894.00",$0.00,"$147,087.00"
1015480010,$0.00,"$454,652.00","$454,652.00",$0.00,$0.00,$0.00,"$460,517.00","$2,546.00","$135,648.00"
1015490030,$0.00,"$230,926.00","$230,926.00",$0.00,"$38,896.00",$0.00,"$269,822.00","$2,409.00","$89,828.00"
1015540002,$0.00,"$162,475.00","$162,475.00",$0.00,"$73,438.00",$0.00,"$262,587.00",$0.00,"$98,279.00"
1015540011,$0.00,"$680,769.00","$680,769.00",$0.00,$0.00,$0.00,"$685,429.00",$0.00,"$328,025.00"
1015550001,$0.00,"$329,422.00","$329,422.00",$0.00,"$98,000.00",$0.00,"$437,256.00","$17,450.00","$240,051.00"
1015550005,$0.00,"$289,600.00","$289,600.00",$0.00,"$31,265.00",$0.00,"$320,865.00",$0.00,"$86,576.00"
1015550040,$0.00,"$316,832.00","$316,832.00",$0.00,$0.00,$0.00,"$316,832.00",$0.00,"$137,037.00"
1015580049,$0.00,"$396,193.00","$396,193.00",$0.00,"$89,613.00",$0.00,"$527,168.00",$0.00,"$219,338.00"
1015600025,$0.00,"$107,725.00","$107,725.00",$0.00,"$137,863.00",$0.00,"$255,847.00","$1,836.00","$106,605.00"
1015600039,$0.00,"$339,550.00","$339,550.00","$43,900.00",$0.00,$0.00,"$386,675.00","$5,249.00","$127,953.00"
1015610001,$0.00,"$4,835,215.00","$4,835,215.00",$0.00,"$476,893.00",$0.00,"$5,434,335.00",$0.00,"$2,381,577.00"
1015630008,$0.00,"$331,534.00","$331,534.00",$0.00,$0.00,$0.00,"$331,534.00","$2,047.00","$137,761.00"
1015630037,$0.00,"$394,826.00","$394,826.00",$0.00,$0.00,$0.00,"$399,174.00",$0.00,"$177,435.00"
1015640012,$0.00,"$293,850.00","$293,850.00",$0.00,$0.00,$0.00,"$293,850.00","$2,269.00","$101,341.00"
1015670007,$0.00,"$389,185.00","$389,185.00",$0.00,$0.00,$0.00,"$389,185.00",$0.00,"$99,597.00"
1015670031,$0.00,"$842,860.00","$842,860.00",$0.00,$0.00,$0.00,"$849,040.00",$0.00,"$289,224.00"
1015710022,$0.00,"$14,081,867.00","$14,081,867.00","$422,441.00","$12,580.00",$0.00,"$15,449,214.00","$653,866.00","$5,372,025.00"
1015770027,$0.00,"$2,524,635.00","$2,524,635.00","$209,533.00",$0.00,$0.00,"$2,982,725.00",$0.00,"$1,123,303.00"
1015780008,$0.00,$19.00,$19.00,$0.00,$0.00,$0.00,"$163,519.00",$0.00,"$72,794.00"
1015820045,$0.00,"$540,595.00","$540,595.00",$0.00,$0.00,$0.00,"$544,380.00",$0.00,"$179,470.00"
1015840033,$0.00,"$486,708.00","$486,708.00",$0.00,$0.00,$0.00,"$486,708.00","$12,900.00","$101,266.00"
1015840035,$0.00,"$540,952.00","$540,952.00",$0.00,$0.00,$0.00,"$540,952.00","$2,600.00","$185,824.00"
1016160001,$0.00,"$12,049,446.00","$12,049,446.00",$0.00,"$157,989.00",$0.00,"$12,755,643.00",$0.00,"$5,460,489.00"
1016160020,$0.00,"$135,777.00","$135,777.00",$0.00,"$60,000.00",$0.00,"$195,777.00",$0.00,"$65,336.00"
1016240020,$0.00,"$235,284.00","$235,284.00",$0.00,"$263,882.00",$0.00,"$550,470.00","$3,509.00","$151,507.00"
1016310014,$0.00,"$13,728.00","$13,728.00","$33,409.00",$0.00,$0.00,"$76,689.00",$0.00,"$45,591.00"
1016380122,$0.00,"$53,572.00","$53,572.00",$0.00,"$32,000.00",$0.00,"$85,572.00",$0.00,"$86,809.00"
1016430001,$0.00,"$218,920.00","$218,920.00",$0.00,"$6,000.00",$0.00,"$224,920.00",$0.00,"$132,327.00"
1016430061,$0.00,"$199,200.00","$199,200.00",$0.00,$0.00,$0.00,"$204,600.00",$0.00,"$4,923.00"
1016440030,$0.00,"$37,200.00","$37,200.00",$0.00,"$63,300.00",$0.00,"$100,500.00",$0.00,"$20,106.00"
1016450015,$0.00,"$828,991.00","$828,991.00",$0.00,$0.00,$0.00,"$840,615.00",$0.00,"$537,090.00"
