BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1,Total Expenses
4031660095,"$1,166,856",$0,"$1,166,856",$0,$0,$0,"$26,224","$1,248,988",$0,"$811,698"
4031100031,"$1,165,112",$0,"$1,165,112",$0,$0,$0,$0,"$1,166,096",$0,"$727,273"
1014900010,"$1,164,423","$46,280","$1,210,703",$0,$0,$0,$0,"$1,210,703",$571,"$499,164"
4021440002,"$1,162,090",$0,"$1,162,090",$0,$0,$0,$0,"$1,169,290","$10,800","$546,634"
4049770021,"$1,160,571",$0,"$1,160,571",$0,$0,$0,$0,"$1,241,670",$500,"$280,327"
3025400001,"$1,160,133",$0,"$1,160,133",$0,"$37,393",$0,$0,"$1,197,526","$24,687","$601,285"
1015110033,"$1,157,377","$755,390","$1,912,767","$48,000","$1,172,486",$0,$0,"$3,322,754","$39,936","$1,026,971"
1012740006,"$1,157,310","$7,808,554","$8,965,864","$159,659","$1,328,494","$167,814",$0,"$10,902,962",$0,"$5,445,373"
4050230045,"$1,157,065",$0,"$1,157,065",$0,$0,$0,$0,"$1,202,437","$1,336","$627,660"
4097150146,"$1,154,634",$0,"$1,154,634",$0,$0,$0,$0,"$1,236,509","$43,234","$1,039,296"
4012730044,"$1,153,426",$0,"$1,153,426",$0,$0,$0,$0,"$1,159,276",$0,"$781,117"
4097730005,"$1,153,022","$141,690","$1,294,712","$59,600",$0,$0,"$5,737","$1,455,850",$0,"$832,408"
1013900067,"$1,152,829","$4,774,306","$5,927,135",$0,$0,$0,"$3,487","$6,023,038",$0,"$2,857,779"
4080920033,"$1,151,263",$0,"$1,151,263",$0,$0,$0,"$5,597","$1,233,407","$2,262","$263,804"
1013180022,"$1,150,715","$4,221,438","$5,372,153",$0,"$1,369,226",$0,$0,"$6,825,942","$28,275","$2,116,189"
1018320016,"$1,149,718","$978,960","$2,128,678","$181,133",$0,$0,$0,"$2,342,454",$0,"$1,327,275"
1013750037,"$1,145,781","$4,188,084","$5,333,865",$0,$0,$0,$0,"$5,333,865","$59,940","$2,480,826"
3069280044,"$1,142,627",$0,"$1,142,627",$0,$0,$0,$0,"$1,152,167","$23,125","$470,585"
1015120044,"$1,141,657",$0,"$1,141,657","$47,669",$0,$0,$0,"$1,201,119",$0,"$513,069"
4012800012,"$1,140,927",$0,"$1,140,927",$0,$0,$0,$0,"$1,283,265",$0,"$850,051"
3012210023,"$1,139,768",$0,"$1,139,768",$0,$0,$0,$0,"$1,139,768",$0,"$783,973"
3086650547,"$1,136,206",$0,"$1,136,206",$0,$0,$0,$0,"$1,142,562","$18,535","$379,121"
4092310091,"$1,135,754",$0,"$1,135,754",$0,$0,$0,"$17,127","$1,152,881","$73,883","$600,413"
1021730015,"$1,134,916",$0,"$1,134,916","$31,055","$257,556",$0,"$163,865","$1,587,392",$0,"$819,600"
1010460009,"$1,134,118","$203,626","$1,337,744",$0,$0,$0,$0,"$1,346,144",$0,"$547,350"
5000110020,"$1,132,761",$0,"$1,132,761",$0,$0,$0,$0,"$1,155,506",$0,"$534,731"
4001660006,"$1,132,460","$48,000","$1,180,460",$0,$0,$0,$0,"$1,188,356",$0,"$527,068"
1007650001,"$1,131,510",$0,"$1,131,510","$811,519",$0,$0,$0,"$2,037,639","$27,128","$680,393"
3050660071,"$1,129,068",$0,"$1,129,068",$0,$0,$0,$0,"$1,177,456",$0,"$653,483"
3087820034,"$1,127,169","$34,783","$1,161,952",$0,$0,$0,$0,"$1,183,759",$0,"$784,586"
4097160126,"$1,126,242",$0,"$1,126,242",$0,$0,$0,$0,"$1,199,171","$5,520","$769,845"
1012410046,"$1,124,626",$0,"$1,124,626",$0,"$866,002",$0,$0,"$1,990,628",$0,"$682,104"
4021220028,"$1,121,975",$0,"$1,121,975",$0,$0,$0,"$4,121","$1,157,799","$11,939","$633,949"
3012200047,"$1,117,972",$0,"$1,117,972",$0,$0,$0,$0,"$1,117,972",$0,"$753,738"
3076300027,"$1,117,757",$0,"$1,117,757",$0,"$22,505",$0,$616,"$1,173,408","$46,145","$759,754"
2032490010,"$1,117,498",$0,"$1,117,498",$0,$0,$0,"$3,772","$1,142,270",$0,"$634,017"
1007640042,"$1,111,402","$1,017,587","$2,128,989",$0,"$394,290",$0,$0,"$2,593,349","$4,861","$1,146,859"
1021720004,"$1,111,046",$0,"$1,111,046",$0,"$133,772",$0,$0,"$1,244,818",$0,"$806,751"
1015810045,"$1,109,258","$735,748","$1,845,006",$0,$0,$0,$0,"$1,845,006","$18,735","$1,047,544"
3051540047,"$1,108,598",$0,"$1,108,598",$0,$0,$0,$0,"$1,126,006",$0,"$531,698"
4002360066,"$1,108,387",$0,"$1,108,387",$0,$0,$0,$50,"$1,181,630","$17,792","$625,396"
4051340030,"$1,107,964",$0,"$1,107,964","$69,961",$0,$0,$0,"$1,210,945",$0,"$477,312"
3004760019,"$1,104,286",$0,"$1,104,286",$0,$0,$0,$0,"$1,110,529",$0,"$481,345"
1015590019,"$1,104,110","$5,399,194","$6,503,304",$0,"$1,225,702",$0,$0,"$7,866,261",$0,"$3,118,220"
4015110032,"$1,104,004",$0,"$1,104,004",$0,$0,$0,$0,"$1,104,004",$0,"$448,616"
1008650053,"$1,099,318",$0,"$1,099,318","$195,388",$0,$0,$0,"$1,294,706",$300,"$693,527"
1013620012,"$1,097,225","$689,592","$1,786,817",$0,$0,$0,$0,"$1,795,538",$0,"$778,562"
4015250018,"$1,096,973",$0,"$1,096,973",$0,$0,$0,$0,"$1,121,172",$0,"$285,565"
3060690004,"$1,094,467",$0,"$1,094,467",$0,$0,$0,"$31,734","$1,140,341",$0,"$666,767"
1015080001,"$1,094,099","$1,021,881","$2,115,980","$703,200",$0,$0,"$24,015","$2,847,345",$0,"$1,691,564"
1021800036,"$1,092,672","$280,400","$1,373,072",$0,$0,$0,"$10,726","$1,393,548",$0,"$768,050"
3086840062,"$1,091,550",$0,"$1,091,550","$43,094","$10,553",$0,$0,"$1,207,709",$0,"$594,347"
4001680001,"$1,091,002",$0,"$1,091,002",$0,"$10,859",$0,$0,"$1,116,712",$0,"$407,309"
4014560029,"$1,090,354","$16,800","$1,107,154",$0,$0,$0,$0,"$1,109,529","$1,906","$589,485"
4013010010,"$1,090,148",$0,"$1,090,148",$0,$0,$0,$0,"$1,096,833",$0,"$397,296"
4001390011,"$1,089,829",$0,"$1,089,829",$0,$0,$0,"$14,399","$1,117,698","$25,579","$459,544"
4089320033,"$1,089,088",$0,"$1,089,088",$0,$0,$0,"$12,602","$1,149,315",$0,"$822,265"
2032110009,"$1,088,705",$0,"$1,088,705",$0,$0,$0,$0,"$1,105,575",$0,"$589,817"
2023090001,"$1,085,941",$0,"$1,085,941",$0,$0,$0,$0,"$1,130,506","$1,870","$372,263"
4021380043,"$1,085,555","$353,359","$1,438,914",$0,$0,$0,"$34,349","$1,483,642","$3,058","$598,788"
4033480028,"$1,085,278","$101,870","$1,187,148",$0,$0,$0,"$11,204","$1,198,352","$8,303","$828,270"
4050050046,"$1,084,280",$0,"$1,084,280",$0,$0,$0,$0,"$1,084,280",$0,"$500,019"
4014610035,"$1,082,265",$0,"$1,082,265","$62,071",$0,$0,"$13,432","$1,164,863",$0,"$530,745"
3074220917,"$1,081,390",$0,"$1,081,390",$0,$0,$0,"$1,677","$1,132,278","$12,058","$634,211"
1014900040,"$1,079,554","$101,989","$1,181,543",$0,$0,$0,$0,"$1,181,543",$558,"$487,139"
1021610122,"$1,079,015",$0,"$1,079,015",$0,$0,$0,$0,"$1,079,015",$0,"$712,217"
1021610124,"$1,079,015",$0,"$1,079,015",$0,$0,$0,$0,"$1,079,015","$30,025","$712,217"
1021690039,"$1,079,015",$0,"$1,079,015",$0,$0,$0,$0,"$1,079,015",$0,"$712,217"
1010080008,"$1,078,298","$249,770","$1,328,068",$0,"$478,403",$0,$0,"$1,881,209",$0,"$1,124,014"
1008650042,"$1,078,166","$1,139,106","$2,217,272","$750,086",$0,$0,$0,"$2,981,068","$32,310","$1,315,194"
2040870033,"$1,076,928",$0,"$1,076,928",$0,$0,$0,$0,"$1,076,928",$0,"$590,191"
3088150042,"$1,075,970",$0,"$1,075,970",$0,$0,$0,"$2,252","$1,132,709",$0,"$925,858"
1012300043,"$1,075,185","$2,231,666","$3,306,851",$0,"$784,678",$0,$0,"$4,301,384","$7,500","$1,286,258"
4053070024,"$1,074,673",$0,"$1,074,673",$0,$0,$0,$0,"$1,074,673",$0,"$453,444"
2059040267,"$1,073,665",$0,"$1,073,665",$0,$0,$0,$0,"$1,128,303","$31,751","$600,476"
1013100027,"$1,073,508",$0,"$1,073,508","$1,356,172","$463,797",$0,$0,"$3,287,085","$86,396","$1,584,353"
4098340056,"$1,071,734",$0,"$1,071,734","$10,620",$0,$0,"$10,755","$1,130,398",$0,"$573,298"
2028340001,"$1,068,533",$0,"$1,068,533",$0,"$24,000",$0,"$2,604,575","$3,715,566",$0,"$2,681,969"
1017400007,"$1,065,155",$0,"$1,065,155",$0,$0,$0,$0,"$1,139,654",$0,"$962,674"
4096780112,"$1,061,683",$0,"$1,061,683",$0,$0,$0,$0,"$1,061,683","$11,200","$646,345"
3058720071,"$1,061,613",$0,"$1,061,613",$0,$0,$0,"$29,532","$1,104,555",$0,"$940,870"
4022370033,"$1,060,141",$0,"$1,060,141",$0,$0,$0,$0,"$1,061,041",$0,"$518,619"
4001370020,"$1,059,903",$0,"$1,059,903",$0,$0,$0,$0,"$1,089,762","$67,139","$484,893"
4022260001,"$1,056,717","$10,222","$1,066,939",$0,$0,$0,"$9,119","$1,086,299","$14,794","$498,045"
1018510005,"$1,055,701","$474,301","$1,530,002",$0,$0,$0,"$11,117","$1,548,919",$0,"$730,570"
4049940078,"$1,055,582",$0,"$1,055,582",$0,$0,$0,"$4,513","$1,060,095",$0,"$420,337"
1008830044,"$1,055,168","$3,341,364","$4,396,532",$0,"$167,650",$0,$0,"$4,713,893",$0,"$1,515,505"
4050490006,"$1,054,767","$21,600","$1,076,367",$0,$0,$0,"$7,551","$1,183,227",$0,"$580,582"
1017260069,"$1,053,988",$0,"$1,053,988",$0,"$189,018",$0,$0,"$1,243,006","$130,642","$589,036"
4015050037,"$1,053,598",$0,"$1,053,598",$0,$0,$0,$0,"$1,069,432",$0,"$521,706"
3045160001,"$1,050,386",$0,"$1,050,386",$0,"$30,535",$0,$0,"$1,179,747",$0,"$967,046"
1022480092,"$1,049,614",$0,"$1,049,614",$0,$0,$0,"$118,809","$1,170,014",$0,"$798,275"
3075770025,"$1,048,744",$0,"$1,048,744",$0,$0,$0,$0,"$1,102,767",$0,"$704,441"
2033230001,"$1,048,445",$0,"$1,048,445",$0,$0,$0,$0,"$1,048,445",$0,"$804,178"
2042860013,"$1,047,433",$0,"$1,047,433",$0,$0,$0,$0,"$1,047,433",$0,"$548,818"
3068180017,"$1,047,089",$0,"$1,047,089",$0,$0,$0,"$19,466","$1,068,195",$0,"$628,749"
4019580026,"$1,047,074",$0,"$1,047,074",$0,$0,$0,$0,"$1,047,074","$17,110","$468,998"
1022410025,"$1,046,967",$0,"$1,046,967","$133,800","$151,800",$0,$0,"$1,384,167",$0,"$620,703"
3012960014,"$1,045,255",$0,"$1,045,255",$0,$0,$0,$0,"$1,045,255","$11,396","$695,385"
4014580046,"$1,042,078",$0,"$1,042,078",$0,$0,$0,"$35,777","$1,090,709",$0,"$506,386"
2057840340,"$1,042,007",$0,"$1,042,007",$0,$0,$0,$0,"$1,042,007",$0,"$426,601"
1013190029,"$1,041,691","$284,044","$1,325,735","$56,020","$605,338",$0,$0,"$2,008,195",$0,"$799,761"
1021800435,"$1,041,454","$152,833","$1,194,287",$0,$0,$0,"$8,367","$1,212,929",$0,"$584,743"
4014500001,"$1,040,788",$0,"$1,040,788",$0,$0,$0,"$36,052","$1,079,240",$0,"$521,905"
4096930019,"$1,040,120",$0,"$1,040,120",$0,$0,$0,$0,"$1,077,904",$0,"$628,527"
1004020015,"$1,037,790",$0,"$1,037,790",$0,$0,$0,$0,"$1,039,490",$0,"$361,256"
4019130001,"$1,035,566","$16,800","$1,052,366",$0,$0,$0,$0,"$1,084,366",$0,"$327,350"
4021380029,"$1,034,946","$641,581","$1,676,527","$59,690",$0,$0,"$7,784","$1,788,982","$1,709","$736,099"
1011500001,"$1,033,927","$622,065","$1,655,992",$0,"$365,300",$0,$0,"$2,053,376",$0,"$657,278"
4049950073,"$1,033,222",$0,"$1,033,222",$0,$0,$0,"$6,510","$1,101,283",$0,"$421,478"
4022100001,"$1,032,882","$539,977","$1,572,859",$0,$0,$0,"$20,978","$1,653,594","$2,423","$1,563,894"
3074130004,"$1,030,991",$0,"$1,030,991",$0,$0,$0,"$32,545","$1,102,403",$0,"$901,706"
3052020029,"$1,030,742",$0,"$1,030,742",$0,$0,$0,$0,"$1,030,742",$0,"$476,856"
5000070050,"$1,028,678",$0,"$1,028,678","$16,150","$17,150",$0,$0,"$1,061,978",$0,"$444,160"
4098450086,"$1,027,961",$0,"$1,027,961","$9,700",$0,$0,"$5,890","$1,060,588",$0,"$417,465"
2028080087,"$1,027,550",$0,"$1,027,550",$0,$0,$0,$0,"$1,104,519",$0,"$508,710"
1018820024,"$1,025,929","$773,946","$1,799,875",$0,$0,$0,$0,"$1,799,875","$12,394","$581,353"
2038670023,"$1,025,795",$0,"$1,025,795",$0,$0,$0,$0,"$1,055,382",$0,"$749,744"
1020080006,"$1,023,595",$0,"$1,023,595",$0,$0,$0,$0,"$1,023,595",$0,"$702,044"
3051200037,"$1,022,235",$0,"$1,022,235",$0,$0,$0,$0,"$1,041,135",$0,"$635,728"
1010370038,"$1,020,965","$58,440","$1,079,405","$46,443",$0,$0,$0,"$1,125,848","$4,692","$397,237"
4001370013,"$1,020,672",$0,"$1,020,672",$0,$0,$0,$0,"$1,042,826","$22,682","$438,207"
3053760076,"$1,019,462",$0,"$1,019,462",$0,$0,$0,$0,"$1,047,215",$0,"$569,436"
3067480026,"$1,018,129",$0,"$1,018,129","$16,113",$0,$0,"$46,101","$1,106,532",$0,"$881,074"
3066540001,"$1,011,739",$0,"$1,011,739",$0,$0,$0,"$55,335","$1,067,074",$0,"$657,272"
2033080051,"$1,011,039",$0,"$1,011,039",$0,$0,$0,$0,"$1,011,039",$0,"$456,613"
1018750001,"$1,008,666",$0,"$1,008,666",$0,$0,$0,$0,"$1,008,666",$0,"$436,221"
1021710001,"$1,005,378",$0,"$1,005,378",$0,"$323,184",$0,$0,"$1,328,562",$0,"$530,451"
3014190006,"$1,003,360",$0,"$1,003,360",$0,$0,$0,$0,"$1,003,360",$0,"$718,325"
4012490033,"$1,002,382","$53,160","$1,055,542",$0,$0,$0,$0,"$1,061,542",$0,"$499,285"
4012800038,"$1,001,602",$0,"$1,001,602",$0,"$504,820",$0,$0,"$1,515,021",$0,"$570,958"
1014730038,"$1,000,995","$1,633,203","$2,634,198",$0,$0,$0,$0,"$2,749,690",$0,"$1,876,314"
4014600001,"$1,000,759",$0,"$1,000,759",$0,$0,$0,$0,"$1,049,400",$0,"$695,484"
1004020011,"$1,000,219",$0,"$1,000,219",$0,$0,$0,$0,"$1,001,869",$0,"$392,374"
2025040094,"$999,078",$0,"$999,078",$0,$0,$0,$0,"$999,078",$0,"$744,342"
1005720038,"$998,802","$2,469,817","$3,468,619","$251,025",$0,$0,$0,"$3,749,369",$0,"$1,129,913"
4052870020,"$998,267","$59,189","$1,057,456","$5,468","$36,651",$0,$0,"$1,105,868",$675,"$442,181"
4030940005,"$997,611",$0,"$997,611",$0,$0,$0,$0,"$997,611",$0,"$292,803"
4022220001,"$995,576","$176,527","$1,172,103",$0,$0,$0,$0,"$1,172,103","$5,141","$355,248"
1015320004,"$995,406","$3,234,793","$4,230,199",$0,"$2,188,930",$0,$0,"$6,977,320","$26,900","$1,778,239"
4001880021,"$992,722","$75,875","$1,068,597","$19,200",$0,$0,"$8,632","$1,098,388",$0,"$468,725"
4014450034,"$991,900",$0,"$991,900",$0,$0,$0,$0,"$1,037,000","$29,486","$751,017"
3052410018,"$989,262",$0,"$989,262",$0,$0,$0,$0,"$999,425",$0,"$576,886"
3072600045,"$987,972",$0,"$987,972",$0,$0,$0,"$22,315","$1,043,227",$0,"$522,590"
1011860083,"$987,688","$1,040,768","$2,028,456",$0,"$125,400",$0,$0,"$2,153,856","$72,932","$1,167,446"
1005740073,"$986,241",$0,"$986,241",$0,$0,$0,$0,"$986,241",$0,"$332,957"
2033140065,"$986,203",$0,"$986,203",$0,"$77,035",$0,$0,"$1,063,238",$0,"$852,959"
2057980086,"$985,574",$0,"$985,574","$33,050",$0,$0,$0,"$1,057,930",$0,"$640,307"
2057870137,"$985,152",$0,"$985,152",$0,$0,$0,$0,"$1,021,913","$20,518","$469,367"
3066530034,"$984,650","$13,200","$997,850",$0,$0,$0,"$17,185","$1,022,084","$29,553","$500,802"
4005310059,"$984,235",$0,"$984,235","$181,255",$0,$0,$0,"$1,246,600",$440,"$341,920"
4031730055,"$981,649",$0,"$981,649",$0,$0,$0,"$13,463","$1,061,503","$21,425","$563,327"
1014260044,"$981,520","$13,619,385","$14,600,905",$0,"$932,323",$0,$0,"$16,122,968",$0,"$4,332,013"
3051200012,"$981,480",$0,"$981,480",$0,$0,$0,$0,"$981,480","$4,015","$390,668"
4033220014,"$980,883","$52,992","$1,033,875",$0,$0,$0,$0,"$1,033,875",$0,"$601,751"
4097100002,"$979,392",$0,"$979,392",$0,$0,$0,"$11,826","$1,025,218",$0,"$801,094"
4017560005,"$978,669",$0,"$978,669",$0,$0,$0,$0,"$1,002,076",$0,"$1,065,809"
2057320924,"$978,259",$0,"$978,259",$0,$0,$0,"$8,224","$1,027,757",$0,"$413,935"
4012900001,"$978,195",$0,"$978,195",$0,"$410,045",$0,$0,"$1,392,382",$0,"$583,149"
4049770090,"$976,644",$0,"$976,644",$0,"$172,938",$0,$0,"$1,207,528",$460,"$267,951"
2042860004,"$975,365",$0,"$975,365",$0,$0,$0,$0,"$975,365","$7,853","$542,008"
3002650006,"$972,332",$0,"$972,332",$0,$0,$0,$0,"$972,332","$34,168","$803,189"
4050050059,"$971,519",$0,"$971,519",$0,$0,$0,$0,"$971,519",$0,"$500,691"
3050260264,"$971,008",$0,"$971,008",$0,"$235,089",$0,$0,"$1,206,097",$0,"$810,289"
1021710066,"$967,147",$0,"$967,147",$0,$0,$0,$0,"$997,996",$0,"$603,754"
1016140069,"$965,895",$0,"$965,895",$0,$0,$0,$0,"$1,002,523","$27,852","$362,497"
1018710061,"$964,980","$546,545","$1,511,525",$0,$0,$800,$0,"$1,542,539",$0,"$1,066,440"
4092470001,"$964,279",$0,"$964,279",$0,"$126,960",$0,$0,"$1,209,548",$0,"$687,183"
2024780030,"$960,957",$0,"$960,957",$0,$0,$0,$0,"$960,957",$0,"$586,988"
3050830071,"$960,532",$0,"$960,532",$0,$0,$0,$0,"$960,532",$0,"$534,913"
1013640034,"$960,433","$7,857,470","$8,817,903","$75,937",$0,$0,$0,"$9,029,594",$0,"$4,309,985"
3058720007,"$958,217",$0,"$958,217",$0,$0,$0,$0,"$1,023,544","$50,055","$650,623"
3067470073,"$956,548",$0,"$956,548",$0,$0,$0,"$18,864","$975,412",$0,"$574,234"
1021800486,"$954,978",$0,"$954,978","$33,000",$0,$0,$0,"$987,978",$0,"$325,611"
2038190001,"$950,738",$0,"$950,738",$0,"$184,461",$0,$0,"$1,136,030",$0,"$932,215"
1021790425,"$949,204","$338,469","$1,287,673",$0,$0,$0,$0,"$1,349,077",$0,"$833,508"
4014550041,"$948,583",$0,"$948,583",$0,$0,$0,$0,"$948,583","$21,300","$456,954"
3046480033,"$947,117",$0,"$947,117",$0,$0,$0,$0,"$947,117",$0,"$703,645"
4015640058,"$947,095",$0,"$947,095",$0,$0,$0,$0,"$1,002,000",$0,"$457,528"
5000030015,"$946,037",$0,"$946,037",$0,$0,$0,"$152,520","$1,675,096",$0,"$662,106"
1021340199,"$945,729",$0,"$945,729",$0,$0,$0,$0,"$955,079",$0,"$524,742"
2024870020,"$943,706",$0,"$943,706",$0,$0,$0,$0,"$973,776",$0,"$853,583"
2024870010,"$941,559",$0,"$941,559",$0,$0,$0,$0,"$974,809",$0,"$806,673"
4050160011,"$940,493",$0,"$940,493",$0,$0,$0,$0,"$940,493",$0,"$533,126"
1016710031,"$940,486","$68,790","$1,009,276",$0,$0,$0,$0,"$1,009,276",$0,"$491,320"
4098170006,"$940,468",$0,"$940,468",$0,$0,$0,$0,"$949,368","$9,200","$574,878"
1013660039,"$940,104","$716,827","$1,656,931","$55,522",$0,$0,$0,"$1,779,426",$0,"$1,260,257"
4020900047,"$938,253",$0,"$938,253","$57,000",$0,$0,"$5,250","$1,067,969",$0,"$494,479"
4097550006,"$938,090",$0,"$938,090",$0,$0,$0,$0,"$938,090","$9,500","$562,996"
4001860001,"$936,564",$0,"$936,564",$0,$0,$0,$0,"$936,564","$2,967","$408,034"
3011700005,"$936,277","$300,330","$1,236,607",$0,$0,$0,$0,"$1,247,007","$27,720","$600,771"
3052400043,"$934,654",$0,"$934,654",$0,$0,$0,$0,"$940,654",$0,"$427,191"
4012610035,"$934,495",$0,"$934,495",$0,$0,$0,"$13,904","$970,172",$0,"$490,832"
4020980018,"$934,423",$0,"$934,423",$0,$0,$0,$0,"$967,913",$260,"$276,882"
4049770017,"$933,633",$0,"$933,633",$0,"$199,467",$0,$0,"$1,179,445",$480,"$285,591"
4012830001,"$932,779",$0,"$932,779",$0,"$59,821",$0,"$19,652","$1,035,948",$0,"$501,797"
3067370064,"$930,276","$13,200","$943,476",$0,$0,$0,$0,"$983,908","$4,271","$645,165"
3014290032,"$928,939",$0,"$928,939","$74,323",$0,$0,$0,"$1,003,262",$0,"$672,923"
4013070023,"$926,757",$0,"$926,757",$0,$0,$0,$0,"$943,916",$0,"$387,671"
1011250009,"$925,353","$889,064","$1,814,417","$53,981",$0,$0,"$11,892","$1,890,323","$54,528","$869,705"
4157440007,"$924,851",$0,"$924,851",$0,$0,$0,$0,"$943,851","$5,829","$504,973"
3066120001,"$924,348","$19,300","$943,648",$0,$0,$0,"$105,248","$1,052,471","$37,468","$695,413"
3076200014,"$923,022",$0,"$923,022",$0,$0,$0,$0,"$923,022",$0,"$471,192"
4050210025,"$922,039","$60,117","$982,156",$0,"$264,889",$0,$0,"$1,248,503",$0,"$750,799"
4107890279,"$919,954",$0,"$919,954",$0,$0,$0,$0,"$939,154",$0,"$664,939"
4001710027,"$918,663",$0,"$918,663",$0,"$23,043",$0,$0,"$945,009",$0,"$373,560"
3076880041,"$916,527",$0,"$916,527",$0,$0,$0,"$177,497","$1,136,079",$0,"$559,804"
4005710001,"$914,477",$0,"$914,477","$34,452",$0,$0,"$7,232","$976,793",$788,"$464,144"
1006290044,"$914,414","$951,736","$1,866,150",$0,$0,$0,$0,"$1,957,078",$0,"$566,997"
4066840002,"$913,066",$0,"$913,066",$0,$0,$0,$0,"$913,066",$0,"$707,508"
3050810001,"$912,732",$0,"$912,732",$0,$0,$0,"$42,316","$1,298,969",$0,"$900,925"
1015830050,"$911,713","$1,292,026","$2,203,739","$16,578","$410,000",$0,$0,"$2,630,317",$0,"$1,299,231"
1007530056,"$911,702",$0,"$911,702",$0,$0,$0,"$5,721,706","$6,653,091",$0,"$1,563,539"
2033070072,"$911,304",$0,"$911,304","$100,790",$0,$0,"$11,555","$1,079,911","$32,335","$608,835"
3087090100,"$910,123",$0,"$910,123",$0,$0,$0,"$116,433","$1,026,556",$0,"$412,075"
1019010001,"$909,464","$103,894","$1,013,358","$10,500",$0,$0,$0,"$1,041,743",$0,"$794,020"
4050210031,"$909,227",$0,"$909,227","$37,539",$0,$0,$0,"$1,028,666",$0,"$623,773"
4092300066,"$908,895",$0,"$908,895",$0,$0,$0,$0,"$914,622",$0,"$398,995"
4096490053,"$908,862",$0,"$908,862",$0,$0,$0,"$9,922","$966,853","$1,012","$524,678"
4012680051,"$908,751",$0,"$908,751",$0,$0,$0,"$61,223","$971,509",$0,"$419,536"
1021800427,"$908,241","$218,920","$1,127,161","$4,100",$0,$0,"$31,973","$1,172,669",$0,"$679,959"
1008660013,"$907,429",$0,"$907,429",$0,$0,$0,$0,"$911,061","$22,516","$271,871"
2041620032,"$906,576",$0,"$906,576",$0,$0,$0,$0,"$906,576","$1,526","$657,880"
1010390032,"$906,103","$943,087","$1,849,190",$0,"$939,660",$0,$0,"$3,001,068",$0,"$959,785"
1014120012,"$906,098","$80,300","$986,398","$105,378",$0,$0,$0,"$1,098,909","$22,681","$369,985"
1008090059,"$905,032",$0,"$905,032",$0,$0,$0,$0,"$905,032",$0,"$299,663"
4096670025,"$904,657","$4,975","$909,632",$0,$0,$0,"$9,493","$948,281",$0,"$438,481"
4015120026,"$904,231",$0,"$904,231",$0,$0,$0,$0,"$913,031",$0,"$429,717"
1018900015,"$903,690","$1,035,741","$1,939,431",$0,$0,$0,$0,"$1,939,431",$0,"$929,736"
2033440036,"$901,150",$0,"$901,150",$0,"$45,600",$0,$0,"$972,019",$0,"$539,117"
3055780001,"$900,666",$0,"$900,666",$0,$0,$0,"$43,359","$944,025",$0,"$526,594"
4021360013,"$899,844",$0,"$899,844",$0,$0,$0,$0,"$928,508",$0,"$447,462"
3073470036,"$899,769",$0,"$899,769",$0,$0,$0,"$45,894","$954,941",$0,"$757,108"
2032630050,"$899,033","$67,825","$966,858",$0,$0,$0,$0,"$1,018,442",$0,"$578,983"
1015580005,"$898,870",$0,"$898,870",$0,$0,$0,$0,"$898,870",$0,"$400,317"
3068010056,"$898,450","$61,641","$960,091",$0,$0,$0,$0,"$997,369","$38,183","$857,107"
4097120161,"$897,612",$0,"$897,612",$0,$0,$0,$0,"$897,612",$0,"$416,516"
4021530025,"$897,160",$0,"$897,160","$73,900",$0,$0,"$4,827","$1,000,584",$0,"$414,174"
5029220150,"$897,124",$0,"$897,124",$0,$0,$0,"$3,027,635","$3,926,381",$0,"$3,683,172"
3075560053,"$897,004","$27,105","$924,109",$0,$0,$0,"$9,950","$957,517",$0,"$423,628"
2028210032,"$896,740",$0,"$896,740",$0,"$35,745",$0,"$108,762","$1,041,587",$0,"$623,236"
3011850021,"$896,252",$0,"$896,252",$0,$0,$0,"$6,552","$902,804",$0,"$370,423"
1022150470,"$895,957",$0,"$895,957",$0,$0,$0,$0,"$919,352",$0,"$449,028"
3078130003,"$895,079",$0,"$895,079",$0,$0,$0,$0,"$895,079",$0,"$454,309"
2038920001,"$894,610",$0,"$894,610",$0,$0,$0,$0,"$894,610",$0,"$654,039"
1012060045,"$894,020",$0,"$894,020",$0,$0,$0,"$192,208","$1,176,926",$0,"$1,083,007"
1010640025,"$892,806",$0,"$892,806",$0,$0,$0,$0,"$893,930",$0,"$424,603"
4001690001,"$890,053",$0,"$890,053",$0,"$128,697",$0,"$24,673","$1,053,092","$16,769","$356,334"
3051230051,"$889,597",$0,"$889,597",$0,$0,$0,$0,"$889,597",$0,"$607,136"
4098450012,"$888,932",$0,"$888,932",$0,$0,$0,"$5,019","$899,712",$0,"$346,129"
3013210021,"$888,863",$0,"$888,863",$0,$0,$0,"$10,117","$898,980",$0,"$494,711"
4031050028,"$888,700","$43,740","$932,440",$0,$0,$0,"$10,779","$958,923","$6,134","$379,017"
1011170039,"$888,386","$146,640","$1,035,026",$0,$0,$0,"$2,824","$1,045,496",$0,"$416,795"
3061000028,"$887,025","$8,670","$895,695",$0,$0,$0,"$5,086","$900,781","$80,168","$520,892"
1014180011,"$886,888","$2,398,520","$3,285,408",$0,"$21,900",$0,$0,"$3,463,602","$156,959","$1,509,330"
