BBL,Regulated Apt Income,Unregulated Apt Income,Total Apartment Rental Income ,Office Income,Retail Income,Owner Occupied Income,Gov't Rent Subsidies Income,Total Real Estate Income,Amortized Leasing & Tenant Improvem Expenses 1, Total Expenses 
3052190029,"$762,042",$0,"$762,042",$0,$0,$0,$0,"$762,042",$0," $ 585,068 "
3045980001,"$761,361",$0,"$761,361",$0,$0,$0,$0,"$761,361",$0," $ 412,678 "
4005750002,"$761,155",$0,"$761,155",$0,$0,$0,$0,"$761,155",$0," $ 284,322 "
2024610022,"$760,985",$0,"$760,985",$0,"$23,400",$0,$0,"$784,385","$1,274"," $ 598,005 "
4030870052,"$758,679",$0,"$758,679",$0,$0,$0,$0,"$761,079",$0," $ 473,252 "
3055600064,"$758,549",$0,"$758,549",$0,$0,$0,$0,"$774,516",$0," $ 454,227 "
4096670001,"$758,274","$256,040","$1,014,314",$0,$0,$0,"$10,308","$1,055,906",$0," $ 532,939 "
1008900005,"$758,233","$2,486,356","$3,244,589",$0,"$132,793",$0,$0,"$3,427,938","$11,650"," $ 1,451,516 "
2033240034,"$758,063",$0,"$758,063",$0,$0,$0,$0,"$758,063",$0," $ 376,432 "
2031560141,"$756,952",$0,"$756,952",$0,$0,$0,"$38,499","$815,946",$0," $ 426,407 "
3067660057,"$756,888",$0,"$756,888",$0,$0,$0,$0,"$756,888",$0," $ 252,606 "
1015180031,"$756,129",$0,"$756,129",$0,$0,$0,$0,"$756,129",$0," $ 285,542 "
2042840001,"$754,969",$0,"$754,969",$0,$0,$0,$0,"$754,969",$0," $ 495,499 "
1011990045,"$754,591","$2,061,696","$2,816,287",$0,$0,$0,"$11,308","$2,832,847",$0," $ 1,550,802 "
4014440032,"$753,521",$0,"$753,521",$0,$0,$0,$0,"$774,131",$0," $ 307,758 "
4052360029,"$753,498",$0,"$753,498",$0,$0,$0,$0,"$753,498","$60,152"," $ 405,176 "
1014260029,"$752,735","$1,824,151","$2,576,886","$199,169",$0,$0,$0,"$2,796,223",$0," $ 1,110,771 "
1010660053,"$751,766","$1,764,119","$2,515,885",$0,$0,$0,$0,"$2,540,915","$9,042"," $ 715,849 "
1011970113,"$751,706",$0,"$751,706",$0,$0,$0,"$12,176","$763,882",$0," $ 443,871 "
3061030031,"$751,612",$0,"$751,612",$0,"$62,350",$0,$0,"$813,962","$2,450"," $ 256,553 "
3059170016,"$751,525",$0,"$751,525",$0,$0,$0,$0,"$751,525","$1,250"," $ 273,481 "
4030990016,"$751,107",$0,"$751,107",$0,$0,$0,$0,"$751,107",$0," $ 457,599 "
2033260105,"$750,911",$0,"$750,911",$0,$0,$0,"$7,547","$762,058","$27,109"," $ 525,687 "
1007710001,"$750,670",$0,"$750,670",$0,"$617,812",$0,$0,"$1,405,343","$89,336"," $ 395,357 "
2033280108,"$750,468",$0,"$750,468","$105,090","$6,510",$0,$0,"$873,104","$14,331"," $ 355,612 "
4006080034,"$750,457","$60,948","$811,405",$0,$0,$0,$0,"$811,405",$0," $ 411,631 "
1008850033,"$750,156",$0,"$750,156",$0,$0,$0,$0,"$750,156",$0," $ 167,025 "
3073520015,"$749,456",$0,"$749,456",$0,$0,$0,$0,"$773,358",$0," $ 582,696 "
4005920047,"$749,222","$21,300","$770,522",$0,$0,$0,$0,"$770,522",$0," $ 394,754 "
1019690048,"$748,392",$0,"$748,392",$0,$0,$0,$0,"$760,629",$0," $ 414,082 "
1021570050,"$748,315",$0,"$748,315",$0,$0,$0,$0,"$748,315",$0," $ 495,055 "
1021700016,"$748,290","$429,821","$1,178,111",$0,$0,$0,$0,"$1,182,163","$103,939"," $ 772,925 "
1022460125,"$747,992","$173,192","$921,184",$0,"$74,967",$0,$0,"$1,021,129",$0," $ 633,256 "
2028380012,"$747,258",$0,"$747,258",$0,"$19,200",$0,"$48,032","$818,970",$0," $ 446,636 "
1021800182,"$746,428",$0,"$746,428",$0,$0,$0,$0,"$746,428","$15,769"," $ 422,308 "
1008750070,"$746,406",$0,"$746,406","$128,749",$0,$0,$0,"$1,204,487",$0," $ 912,814 "
3014080023,"$746,274",$0,"$746,274",$0,$0,$0,$0,"$746,274","$102,740"," $ 433,889 "
3065110001,"$746,142",$0,"$746,142",$0,$0,$0,"$37,147","$783,289",$0," $ 441,923 "
1020430029,"$745,892",$0,"$745,892",$0,$0,$0,"$2,779,253","$3,564,031",$0," $ 1,875,626 "
2043170085,"$745,811",$0,"$745,811",$0,$0,$0,$693,"$746,504",$0," $ 403,168 "
3072990057,"$745,058",$0,"$745,058",$0,$0,$0,$0,"$745,058",$0," $ 324,539 "
1014250017,"$744,168","$1,932,327","$2,676,495",$0,$0,$0,$0,"$2,747,721",$0," $ 1,250,392 "
4096660040,"$743,968","$274,535","$1,018,503",$0,$0,$0,"$9,553","$1,059,264",$0," $ 558,229 "
2038710007,"$743,578",$0,"$743,578",$0,$0,$0,$0,"$743,578",$0," $ 308,758 "
4001610033,"$743,121",$0,"$743,121",$0,$0,$0,$0,"$743,121","$29,078"," $ 366,365 "
3002470028,"$742,854","$280,444","$1,023,298",$0,$0,$0,$0,"$1,029,424","$12,351"," $ 429,482 "
3013040129,"$742,519",$0,"$742,519",$0,"$15,911",$0,$0,"$758,430",$0," $ 564,943 "
3014260040,"$742,353",$0,"$742,353",$0,"$39,611",$0,$0,"$781,964",$0," $ 584,935 "
2042220028,"$742,332",$0,"$742,332",$0,$0,$0,$0,"$788,763",$0," $ 459,735 "
4005760036,"$742,234","$11,867","$754,101","$25,462",$0,$0,"$7,517","$787,080",$0," $ 317,509 "
2038700028,"$742,188",$0,"$742,188",$0,$0,$0,$0,"$756,588",$0," $ 523,204 "
3058810038,"$741,602",$0,"$741,602",$0,$0,$0,$0,"$783,450","$33,428"," $ 546,084 "
2027500022,"$740,672",$0,"$740,672",$0,"$60,690",$0,$0,"$846,482",$0," $ 527,618 "
2037930039,"$740,656",$0,"$740,656",$0,"$71,400",$0,$0,"$812,056",$0," $ 491,513 "
3050260070,"$740,135",$0,"$740,135",$0,$0,$0,$0,"$741,041",$0," $ 459,322 "
4157390001,"$739,506",$0,"$739,506",$0,$0,$0,"$10,385","$768,864","$8,531"," $ 463,295 "
1014220021,"$739,382","$9,848,560","$10,587,942",$0,"$700,956",$0,$0,"$11,555,385","$62,693"," $ 4,419,403 "
2057540072,"$739,297",$0,"$739,297",$0,$0,$0,$0,"$739,297",$0," $ 306,015 "
3050640040,"$739,260",$0,"$739,260",$0,$0,$0,$0,"$739,260",$0," $ 614,262 "
2031430260,"$739,088",$0,"$739,088",$0,$0,$0,$0,"$743,529",$0," $ 508,268 "
3050260313,"$738,927",$0,"$738,927",$0,$0,$0,$0,"$738,927",$0," $ 534,091 "
2032630145,"$738,804",$0,"$738,804",$0,$0,$0,$0,"$741,204",$0," $ 379,835 "
1021790207,"$738,580","$398,147","$1,136,727","$30,175",$0,$0,"$1,664","$1,174,371","$16,505"," $ 616,779 "
3073780078,"$737,367",$0,"$737,367",$0,$0,$0,$0,"$737,367",$866," $ 365,244 "
1020880027,"$736,891",$0,"$736,891",$0,$0,$0,$0,"$742,291","$37,400"," $ 508,680 "
2033850060,"$735,860",$0,"$735,860",$0,$0,$0,$0,"$735,860",$0," $ 590,739 "
2032250148,"$735,814",$0,"$735,814",$0,$0,$0,$0,"$753,547",$0," $ 414,549 "
4033410001,"$734,100","$145,525","$879,625",$0,$0,$0,$0,"$879,625","$9,895"," $ 321,382 "
4097580035,"$733,649",$0,"$733,649",$0,$0,$0,$0,"$733,649",$0," $ 409,274 "
2033190064,"$733,425",$0,"$733,425",$0,"$59,867",$0,"$22,349","$815,821",$0," $ 328,369 "
3046330065,"$733,394",$0,"$733,394",$0,$0,$0,$0,"$733,394",$0," $ 417,706 "
1021790093,"$733,361","$229,200","$962,561",$0,"$162,000",$0,"$6,155","$1,147,512",$0," $ 521,543 "
2028080062,"$732,410",$0,"$732,410","$13,116",$0,$0,$0,"$751,646",$0," $ 387,201 "
1022470007,"$732,305",$0,"$732,305",$0,$0,$0,$0,"$738,206","$2,736"," $ 419,286 "
3052400017,"$732,215",$0,"$732,215",$0,$0,$0,$0,"$766,468","$72,950"," $ 545,792 "
1021800015,"$732,119",$0,"$732,119",$0,$0,$0,"$21,409","$758,149",$0," $ 633,068 "
3068000004,"$731,388",$0,"$731,388",$0,$0,$0,$0,"$731,388","$2,309"," $ 296,525 "
2033280039,"$730,620",$0,"$730,620",$0,$0,$0,$0,"$730,620",$0," $ 485,812 "
4015080006,"$730,619","$16,293","$746,912",$0,$0,$0,$0,"$748,648",$0," $ 628,105 "
4096940052,"$729,832",$0,"$729,832",$0,$0,$0,$0,"$729,832",$0," $ 401,124 "
2045430021,"$729,686",$0,"$729,686",$0,$0,$0,$0,"$729,686",$0," $ 435,409 "
2024610090,"$729,396",$0,"$729,396","$82,200",$0,$0,"$391,459","$1,209,655",$0," $ 716,328 "
4015700046,"$729,063",$0,"$729,063",$0,$0,$0,$0,"$729,063",$0," $ 286,568 "
2028210052,"$728,601",$0,"$728,601",$0,$0,$0,$0,"$728,601",$0," $ 415,648 "
1022290005,"$728,596",$0,"$728,596",$0,"$128,857",$0,$0,"$893,081",$0," $ 403,924 "
3014150045,"$728,386",$0,"$728,386",$0,$0,$0,$0,"$728,386",$0," $ 398,050 "
4015540051,"$727,689",$0,"$727,689",$0,$0,$0,$0,"$727,689","$22,021"," $ 589,876 "
4022350047,"$727,567","$84,208","$811,775",$0,$0,$0,$0,"$874,647",$0," $ 456,411 "
3050260350,"$726,448",$0,"$726,448",$0,$0,$0,$0,"$726,448","$4,453"," $ 384,387 "
3045170001,"$725,923",$0,"$725,923",$0,$0,$0,"$40,546","$766,619",$0," $ 498,915 "
4005760001,"$725,832","$83,016","$808,848",$0,$0,$0,$0,"$808,848",$0," $ 369,939 "
4001700016,"$725,519","$22,216","$747,735",$0,$0,$0,$0,"$750,933","$22,877"," $ 603,632 "
1018770061,"$725,040","$650,232","$1,375,272","$27,200","$256,756",$0,$0,"$1,704,739",$0," $ 573,222 "
1021420001,"$724,582",$0,"$724,582",$0,$0,$0,$0,"$724,582",$0," $ 329,274 "
3033300032,"$724,550",$0,"$724,550",$0,$0,$0,$0,"$729,766",$0," $ 634,363 "
3051730045,"$724,214",$0,"$724,214",$0,$0,$0,$0,"$724,214","$6,631"," $ 296,585 "
1021710028,"$724,199",$0,"$724,199",$0,"$48,000",$0,$0,"$772,199",$0," $ 470,864 "
1020800005,"$723,751",$0,"$723,751",$0,$0,$0,"$20,136","$793,507",$0," $ 290,879 "
1009250042,"$723,197",$0,"$723,197",$0,"$55,936",$0,$0,"$786,587","$14,246"," $ 334,602 "
3050840024,"$722,677",$0,"$722,677",$0,$0,$0,$0,"$722,677",$0," $ 443,362 "
1020530026,"$722,643","$431,739","$1,154,382",$0,$0,$0,"$5,431","$1,159,813",$0," $ 860,954 "
1018690059,"$722,546",$0,"$722,546",$0,$0,$0,$0,"$722,546",$0," $ 214,154 "
4095580046,"$722,071",$0,"$722,071",$0,$0,$0,$0,"$722,071","$7,796"," $ 300,865 "
3067650012,"$721,633",$0,"$721,633",$0,$0,$0,$0,"$721,633",$0," $ 215,973 "
2039800007,"$721,508",$0,"$721,508",$0,$0,$0,"$1,483","$733,723","$4,250"," $ 433,033 "
2025290025,"$720,818",$0,"$720,818",$0,$0,$0,$0,"$722,847",$0," $ 618,451 "
1021390335,"$720,742",$0,"$720,742",$0,$0,$0,$0,"$720,742",$0," $ 354,143 "
1018470042,"$720,603",$0,"$720,603",$0,$0,$0,$0,"$720,603",$0," $ 513,103 "
1008650032,"$720,359","$2,638,686","$3,359,045","$281,328",$0,$0,$0,"$3,669,045","$120,760"," $ 1,473,296 "
4001480001,"$720,251",$0,"$720,251",$0,$0,$0,$0,"$736,604",$0," $ 255,317 "
3075540038,"$720,000",$0,"$720,000",$0,$0,$0,$0,"$720,000",$0," $ 678,900 "
1011260055,"$719,507",$0,"$719,507",$0,$0,$0,$0,"$719,507",$0," $ 130,119 "
3067470085,"$719,501",$0,"$719,501",$0,$0,$0,$0,"$743,887",$0," $ 334,637 "
3065970045,"$719,453",$0,"$719,453",$0,$0,$0,$0,"$719,453",$0," $ 276,087 "
2033440076,"$719,116",$0,"$719,116",$0,$0,$0,$0,"$719,116",$0," $ 518,775 "
4049560013,"$719,094",$0,"$719,094",$0,$0,$0,$0,"$719,094","$38,079"," $ 455,078 "
3063700032,"$718,941",$0,"$718,941",$0,$0,$0,$0,"$749,245",$0," $ 413,261 "
3050640082,"$718,054",$0,"$718,054",$0,$0,$0,$0,"$718,054",$0," $ 355,124 "
1009430007,"$717,690",$0,"$717,690",$0,"$93,572",$0,$0,"$811,262",$0," $ 191,260 "
1009430057,"$717,411",$0,"$717,411",$0,$0,$0,$0,"$717,411",$0," $ 268,399 "
3063820006,"$717,358",$0,"$717,358",$0,$0,$0,"$13,260","$747,541",$0," $ 361,118 "
3060340041,"$716,909",$0,"$716,909",$0,"$286,698",$0,$0,"$1,003,607",$0," $ 321,205 "
1022370023,"$716,603",$0,"$716,603",$0,$0,$0,$0,"$716,603",$0," $ 374,144 "
4021160006,"$716,399",$0,"$716,399",$0,$0,$0,$0,"$716,399",$0," $ 479,330 "
2031730041,"$716,270",$0,"$716,270",$0,$0,$0,"$136,098","$852,368",$0," $ 474,159 "
3051230001,"$715,858",$0,"$715,858",$0,$0,$0,$0,"$715,858","$17,907"," $ 343,677 "
2028780090,"$715,680",$0,"$715,680",$0,$0,$0,"$59,046","$774,726",$0," $ 477,961 "
3050340006,"$715,369",$0,"$715,369",$0,$0,$0,$0,"$718,547",$0," $ 396,470 "
3050830026,"$714,977",$0,"$714,977",$0,$0,$0,$0,"$714,977","$2,673"," $ 392,069 "
2044240012,"$714,691",$0,"$714,691",$0,$0,$0,$0,"$714,691",$0," $ 442,545 "
2033560146,"$714,303",$0,"$714,303",$0,$0,$0,"$167,959","$882,262",$0," $ 517,210 "
4015640034,"$713,898",$0,"$713,898",$0,$0,$0,$0,"$744,231","$38,079"," $ 481,447 "
4051010033,"$713,137",$0,"$713,137",$0,$0,$0,$0,"$713,137","$32,945"," $ 442,837 "
4001900020,"$712,758","$112,107","$824,865","$29,770",$0,$0,"$12,040","$880,707",$0," $ 312,451 "
3018120042,"$712,561",$0,"$712,561",$0,$0,$0,"$2,028,082","$2,810,808",$0," $ 1,972,380 "
4030990031,"$712,284",$0,"$712,284",$0,$0,$0,$0,"$712,284",$0," $ 415,837 "
1010560019,"$711,650","$44,280","$755,930",$0,"$111,708",$0,$0,"$869,335","$4,003"," $ 239,847 "
3061140006,"$710,909",$0,"$710,909",$0,$0,$0,"$16,808","$903,257","$15,000"," $ 348,174 "
2033210050,"$710,877",$0,"$710,877",$0,$0,$0,$0,"$748,844",$0," $ 449,295 "
3064630012,"$710,810",$0,"$710,810",$0,$0,$0,$0,"$710,810",$0," $ 326,558 "
4099370025,"$709,758","$155,779","$865,537",$0,$0,$0,"$14,181","$935,655",$0," $ 420,024 "
2028200009,"$709,432",$0,"$709,432",$0,$0,$0,$0,"$709,432",$0," $ 659,702 "
4051220022,"$709,402",$0,"$709,402",$0,$0,$0,$0,"$745,573",$0," $ 343,031 "
2031290010,"$708,854",$0,"$708,854",$0,$0,$0,$0,"$708,854",$0," $ 638,087 "
4033420037,"$708,844","$330,299","$1,039,143",$0,"$116,911",$0,$0,"$1,194,222","$7,705"," $ 585,881 "
3047780001,"$707,280",$0,"$707,280",$0,$0,$0,$0,"$751,881","$137,779"," $ 611,473 "
4005820049,"$707,205",$0,"$707,205",$0,$0,$0,$0,"$709,285","$73,985"," $ 441,401 "
2027200024,"$706,967",$0,"$706,967",$0,"$23,500",$0,"$1,475,239","$2,205,706",$0," $ 2,152,793 "
4022110018,"$706,963","$266,776","$973,739","$31,500",$0,$0,$0,"$1,005,239","$5,596"," $ 483,018 "
4013330086,"$706,583",$0,"$706,583",$0,$0,$0,$0,"$712,760",$0," $ 321,087 "
1021370040,"$706,225","$9,674","$715,899",$0,"$12,387",$0,$0,"$728,286","$10,371"," $ 567,141 "
3087340018,"$704,965",$0,"$704,965",$0,$0,$0,$0,"$704,965",$0," $ 246,347 "
1021700037,"$704,532",$0,"$704,532",$0,$0,$0,"$2,996","$707,606",$0," $ 367,662 "
2033430126,"$704,212",$0,"$704,212",$0,$0,$0,$0,"$704,212",$0," $ 309,444 "
2033200044,"$704,042",$0,"$704,042",$0,$0,$0,"$7,060","$711,102",$0," $ 384,295 "
5028770025,"$703,911",$0,"$703,911",$0,$0,$0,"$1,555,532","$2,317,764",$0," $ 1,570,094 "
2028780132,"$703,888",$0,"$703,888",$0,$0,$0,"$8,173","$712,061",$0," $ 370,516 "
3061290001,"$703,876","$306,859","$1,010,735",$0,$0,$0,$0,"$1,074,494","$2,017"," $ 412,786 "
2031430018,"$703,807",$0,"$703,807",$0,$0,$0,$0,"$703,807",$0," $ 366,514 "
3065680015,"$703,652",$0,"$703,652",$0,$0,$0,$0,"$703,652","$29,923"," $ 332,136 "
4050140001,"$703,046",$0,"$703,046",$0,$0,$0,"$17,584","$720,630",$0," $ 342,272 "
1012480051,"$702,883",$0,"$702,883",$0,$0,$0,$0,"$702,883","$21,149"," $ 294,029 "
1021110064,"$702,492",$0,"$702,492",$0,$0,$0,$0,"$702,492",$0," $ 434,367 "
2032960050,"$701,951",$0,"$701,951",$0,$0,$0,$0,"$701,951",$0," $ 431,237 "
2028250010,"$701,890",$0,"$701,890",$0,$0,$0,"$30,026","$758,408",$0," $ 492,615 "
4015170021,"$701,476","$32,634","$734,110",$0,"$37,889",$0,$0,"$771,999","$25,907"," $ 558,327 "
2033280090,"$701,060",$0,"$701,060",$0,$0,$0,$0,"$701,274",$0," $ 460,154 "
4032580006,"$700,598","$56,330","$756,928",$0,$0,$0,$0,"$761,428",$0," $ 554,034 "
1007410067,"$699,660","$634,180","$1,333,840",$0,$0,$0,$0,"$1,333,840",$0," $ 710,142 "
4014430033,"$699,642",$0,"$699,642",$0,$0,$0,$0,"$699,642",$0," $ 261,313 "
4015580026,"$698,870",$0,"$698,870",$0,$0,$0,$0,"$698,870","$1,655"," $ 173,123 "
4031090037,"$698,869",$0,"$698,869",$0,$0,$0,$0,"$698,869",$0," $ 582,200 "
4051820015,"$698,673",$0,"$698,673",$0,$0,$0,"$1,196","$699,869",$0," $ 324,009 "
1015680031,"$698,525",$0,"$698,525",$0,$0,$0,$0,"$704,765",$0," $ 140,347 "
1012120110,"$696,453","$323,462","$1,019,915","$108,673",$0,$0,$0,"$1,128,588","$25,892"," $ 400,508 "
4030750023,"$696,092","$57,300","$753,392","$66,540","$76,857",$0,$0,"$933,859","$3,270"," $ 544,751 "
2040080030,"$695,981",$0,"$695,981",$0,"$109,135",$0,$0,"$811,050",$0," $ 467,860 "
2028350026,"$695,951",$0,"$695,951",$0,$0,$0,"$50,761","$746,712",$0," $ 533,671 "
1011950014,"$695,840","$2,632,036","$3,327,876",$0,$0,$0,"$13,122","$3,342,497",$0," $ 1,527,549 "
1010450050,"$695,748","$360,388","$1,056,136",$0,$0,$0,"$13,019","$1,069,155","$9,967"," $ 506,297 "
3065970052,"$694,346",$0,"$694,346",$0,$0,$0,$0,"$694,346",$0," $ 221,839 "
2032030026,"$693,898",$0,"$693,898",$0,$0,$0,$0,"$693,898",$0," $ 423,292 "
3003201101,"$693,894",$0,"$693,894",$0,$0,$0,$0,"$790,543",$0," $ 655,461 "
3054240080,"$693,263",$0,"$693,263",$0,$0,$0,$0,"$709,608",$0," $ 240,512 "
3063280001,"$693,251",$0,"$693,251",$0,$0,$0,$0,"$693,251",$0," $ 390,877 "
1008890039,"$692,942","$6,962,819","$7,655,761",$0,"$536,122",$0,$0,"$8,445,201","$213,679"," $ 3,408,863 "
1022470056,"$692,694",$0,"$692,694",$0,"$219,720",$0,$0,"$934,955",$0," $ 428,648 "
1015000065,"$692,484","$1,448,255","$2,140,739","$320,448",$0,$0,$0,"$2,488,217",$0," $ 1,089,659 "
2032520310,"$691,963",$0,"$691,963",$0,$0,$0,$0,"$691,963",$0," $ 439,938 "
4033410008,"$691,080","$330,455","$1,021,535",$0,$0,$0,$0,"$1,021,535","$10,083"," $ 412,273 "
1021610033,"$690,345",$0,"$690,345","$6,000","$72,600",$0,"$54,924","$842,752",$0," $ 452,238 "
3067370023,"$690,192",$0,"$690,192",$0,$0,$0,$0,"$690,192","$85,846"," $ 502,165 "
2031690043,"$690,004",$0,"$690,004",$0,$0,$0,"$81,304","$771,308",$0," $ 338,032 "
3050240001,"$689,545",$0,"$689,545",$0,"$38,100",$0,$0,"$727,645",$0," $ 293,664 "
2028920011,"$689,538",$0,"$689,538",$0,$0,$0,$0,"$703,648",$0," $ 456,937 "
2028780126,"$689,375",$0,"$689,375",$0,$0,$0,$660,"$690,035",$0," $ 368,578 "
1004370010,"$689,340",$0,"$689,340",$0,$0,$0,$0,"$689,340","$4,000"," $ 388,388 "
3053580071,"$688,827",$0,"$688,827",$0,$0,$0,$0,"$688,827",$0," $ 334,473 "
2042560008,"$687,937",$0,"$687,937",$0,$0,$0,$0,"$687,937",$0," $ 393,961 "
2027900010,"$687,930",$0,"$687,930",$0,$0,$0,$0,"$687,930",$0," $ 447,369 "
1022180035,"$687,814",$0,"$687,814",$0,$0,"$149,000","$55,557","$893,771",$0," $ 572,826 "
3067960067,"$687,543",$0,"$687,543",$0,$0,$0,$0,"$698,113",$0," $ 565,830 "
3054280031,"$687,119",$0,"$687,119",$0,$0,$0,$0,"$700,244",$0," $ 305,615 "
2028100001,"$686,989",$0,"$686,989",$0,"$101,547",$0,$0,"$788,536",$0," $ 402,415 "
3054880004,"$686,679","$49,223","$735,902",$0,$0,$0,$0,"$740,923","$4,574"," $ 455,690 "
1014269035,"$685,779","$6,982,509","$7,668,288",$0,$0,$0,$0,"$7,709,088",$0," $ 2,754,129 "
3045970070,"$685,733",$0,"$685,733",$0,$0,$0,$0,"$685,733",$0," $ 474,338 "
4001980005,"$685,522",$0,"$685,522",$0,$0,$0,$0,"$685,522","$9,484"," $ 306,896 "
2032630172,"$685,348",$0,"$685,348",$0,$0,$0,"$86,455","$811,403",$0," $ 403,011 "
3056560034,"$685,293",$0,"$685,293",$0,$0,$0,$0,"$711,114",$0," $ 340,371 "
2024320047,"$684,789",$0,"$684,789",$0,$0,$0,"$3,587","$742,277",$0," $ 394,213 "
2033980072,"$684,781",$0,"$684,781",$0,$0,$0,$0,"$691,303",$0," $ 369,610 "
4005880026,"$684,745",$0,"$684,745",$0,$0,$0,$0,"$690,628",$0," $ 348,252 "
2032850019,"$684,623",$0,"$684,623",$0,$0,$0,$0,"$729,118",$0," $ 365,587 "
3002370054,"$684,617","$967,630","$1,652,247",$0,$0,$0,$0,"$1,751,059","$3,200"," $ 481,644 "
1007660071,"$684,576",$0,"$684,576",$0,$0,$0,"$1,552","$686,128",$0," $ 202,019 "
4098140116,"$684,467",$0,"$684,467",$0,$0,$0,$0,"$684,467","$7,493"," $ 423,431 "
1022370059,"$684,343",$0,"$684,343",$0,"$171,086",$0,"$36,584","$892,013","$3,248"," $ 301,720 "
4030860002,"$684,194","$151,043","$835,237",$0,$0,$0,$0,"$835,237","$3,480"," $ 388,902 "
1021340030,"$683,977","$91,813","$775,790","$2,400",$0,$0,"$7,258","$788,448",$0," $ 651,907 "
1015940012,"$683,694","$263,684","$947,378",$0,"$75,720",$0,$0,"$1,037,718",$0," $ 493,111 "
2042520025,"$683,277",$0,"$683,277",$0,$0,$0,$0,"$688,677",$0," $ 395,844 "
2033120019,"$682,999",$0,"$682,999",$0,$0,$0,"$2,559","$738,702",$0," $ 375,742 "
4015650006,"$682,981",$0,"$682,981",$0,$0,$0,$0,"$682,981","$3,410"," $ 349,446 "
3014250006,"$682,932",$0,"$682,932","$69,419",$0,$0,$0,"$752,351",$0," $ 533,912 "
2042870040,"$682,897",$0,"$682,897",$0,$0,$0,"$30,511","$733,545",$0," $ 412,756 "
1021420244,"$682,469",$0,"$682,469",$0,"$322,800",$0,"$9,057","$1,020,738",$0," $ 488,316 "
3051520001,"$681,029",$0,"$681,029",$0,$0,"$4,401",$0,"$710,030",$0," $ 393,461 "
2043320005,"$680,730",$0,"$680,730",$0,$0,$0,$0,"$685,440",$0," $ 387,074 "
1022360025,"$680,116",$0,"$680,116",$0,$0,$0,$0,"$680,116",$0," $ 575,519 "
3050990106,"$679,864","$44,015","$723,879",$0,"$423,878",$0,$0,"$1,211,257",$0," $ 708,471 "
1018590024,"$679,749",$0,"$679,749",$0,$0,$0,$0,"$679,749","$32,875"," $ 410,670 "
4015680040,"$679,522","$25,364","$704,886",$0,$0,$0,$0,"$704,886","$35,084"," $ 494,687 "
2032330082,"$679,185",$0,"$679,185",$0,$0,$0,$0,"$696,936","$19,624"," $ 444,437 "
1021790100,"$679,006","$40,104","$719,110","$27,600",$0,$0,"$25,547","$778,588","$7,259"," $ 355,153 "
3050260028,"$678,439",$0,"$678,439",$0,$0,$0,$0,"$678,439","$5,877"," $ 370,567 "
1018910057,"$678,218","$57,189","$735,407",$0,$0,$0,$0,"$735,407",$0," $ 314,866 "
4099370042,"$677,953",$0,"$677,953",$0,"$245,268",$0,"$5,224","$984,096",$0," $ 459,915 "
1018200017,"$677,846",$0,"$677,846","$108,000",$0,$0,$0,"$785,846",$0," $ 425,910 "
2024540011,"$677,636",$0,"$677,636","$20,925",$0,$0,$0,"$698,561",$0," $ 655,717 "
3053090029,"$677,381",$0,"$677,381",$0,$0,$0,$0,"$677,381",$0," $ 237,344 "
5005890035,"$677,221","$164,211","$841,432",$0,$0,$0,$0,"$867,600","$2,700"," $ 483,391 "
1020510020,"$677,196",$0,"$677,196",$0,$0,$0,$0,"$709,247",$0," $ 417,123 "
1009010021,"$677,098","$1,009,353","$1,686,451",$0,$0,$0,$0,"$1,686,451",$0," $ 578,183 "
4096950001,"$677,004",$0,"$677,004",$0,$0,$0,$0,"$677,004","$28,971"," $ 522,372 "
3046700001,"$676,865",$0,"$676,865",$0,$0,"$10,400",$0,"$709,167",$0," $ 351,811 "
1020970047,"$676,398",$0,"$676,398",$0,$0,$0,$0,"$676,398",$0," $ 482,882 "
3064150006,"$676,292",$0,"$676,292",$0,"$92,830",$0,$0,"$769,122",$0," $ 410,776 "
3061110057,"$676,074","$270,429","$946,503",$0,$0,$0,$0,"$1,011,648","$6,776"," $ 472,021 "
1015480036,"$675,784","$635,223","$1,311,007",$0,"$813,416",$0,$0,"$2,132,585","$60,377"," $ 636,578 "
2028740014,"$675,456",$0,"$675,456",$0,$0,$0,$0,"$686,603","$363,322"," $ 986,277 "
4022340031,"$675,187","$47,256","$722,443",$0,$0,$0,$0,"$726,786",$0," $ 324,196 "
2032590006,"$674,983",$0,"$674,983",$0,"$68,766",$0,$0,"$743,749",$0," $ 459,693 "
4003420024,"$674,958",$0,"$674,958",$0,"$146,676",$0,$0,"$821,634",$0," $ 438,803 "
3050610049,"$674,902",$0,"$674,902",$0,$0,$0,$0,"$722,902",$0," $ 419,728 "
2028400047,"$674,745",$0,"$674,745",$0,"$21,811",$0,$0,"$696,556",$0," $ 448,547 "
2033350005,"$674,674",$0,"$674,674",$0,$0,$0,$0,"$674,674",$0," $ 406,291 "
4098840032,"$674,583","$50,228","$724,811",$0,$0,$0,"$4,847","$812,228",$0," $ 250,681 "
4005870034,"$673,983","$228,291","$902,274","$37,608","$550,014",$0,"$10,766","$1,546,329","$38,720"," $ 691,989 "
2024200120,"$673,850",$0,"$673,850",$0,$0,$0,"$2,135,521","$2,850,286",$0," $ 3,621,598 "
1002770022,"$673,512",$0,"$673,512","$42,000","$42,000",$0,$0,"$758,402",$0," $ 177,658 "
2024610058,"$673,507",$0,"$673,507",$0,$0,$0,"$258,122","$931,629",$0," $ 754,695 "
